date,weight_可转债ETF,weight_5年国债ETF,weight_10年国债ETF,weight_信用债ETF,weight_日利ETF,weight_沪深300ETF,weight_中证500ETF,weight_中证1000ETF,weight_中证2000ETF,weight_创业板ETF,weight_红利ETF,weight_半导体ETF,weight_人工智能ETF,weight_新能源ETF,weight_科创50ETF,weight_证券ETF,weight_军工ETF,weight_消费ETF,weight_恒生ETF,weight_白银LOF,weight_纳指ETF,weight_标普500ETF,weight_日经225ETF,weight_欧洲ETF,weight_黄金ETF,weight_有色金属期货ETF,weight_能源化工期货ETF,weight_豆粕ETF,weight_煤炭ETF,weight_原油ETF
2018-01-02,0.0,0.09836503146638403,0.045537159691852874,0.0,0.29991638393550585,0.042344861290444666,0.03445654445801601,0.0022903576047250554,0.0,0.02632910055720436,0.043693216660319834,0.0,0.0,0.0,0.0,0.007268904365030352,0.0070435437138154765,0.04729868235659293,0.05974896578751194,0.030573511539431424,0.04909591012329953,0.05353352328156787,0.0,0.04546016728663863,0.0637044868181193,0.0,0.0,0.0,0.0,0.04333964906353976
2018-01-03,0.0,0.0980751781984446,0.04538624664770877,0.0,0.2987920117189425,0.04278915856799883,0.0347712470691891,0.002305786963337659,0.0,0.026554316349554682,0.044142369802924956,0.0,0.0,0.0,0.0,0.007337360506431756,0.007072508694508977,0.04744497149600178,0.0605193672327918,0.030589736942098378,0.04927937238559343,0.05308208889296533,0.0,0.045192698754772685,0.06379045206170245,0.0,0.0,0.0,0.0,0.04287512771503222
2018-01-04,0.0,0.09778634895966441,0.04521598666346173,0.0,0.2978399979718902,0.042872852761824384,0.03487810212153972,0.002317431230931305,0.0,0.026846966307048383,0.044204394757957954,0.0,0.0,0.0,0.0,0.007426367211068002,0.0071152686597053426,0.04776937869076779,0.06046741658529407,0.030523185768440327,0.04914967094364652,0.053164641562920466,0.0,0.045313783345163276,0.06381052994111672,0.0,0.0,0.0,0.0,0.04329767651755917
2018-01-05,0.0,0.09752922179216719,0.045089320911025146,0.0,0.2973316465474253,0.042885980655610924,0.03491460770917587,0.0023109157552710273,0.0,0.026834887835121456,0.04409405434337107,0.0,0.0,0.0,0.0,0.007397939005406071,0.007086984839459874,0.04853839471755057,0.060635107504775736,0.030366004135676854,0.0493620691446866,0.053112444304876466,0.0,0.045535462652062014,0.0633051708725038,0.0,0.0,0.0,0.0,0.043669787273833895
2018-01-08,0.0,0.09745842571143198,0.04501479615418137,0.0,0.29719507866051403,0.04301570871861426,0.034948455192645195,0.0023118040591791683,0.0,0.026860719424121673,0.04450416630576263,0.0,0.0,0.0,0.0,0.00741459023204388,0.0070398963564601074,0.048559350385484486,0.06043615121782391,0.030377123565087517,0.04904194694397647,0.053101930634932265,0.0,0.045692448173180404,0.0634633962957814,0.0,0.0,0.0,0.0,0.043564011968779154
2018-01-09,0.0,0.09724139691489639,0.04484664190646456,0.0,0.29641310363249684,0.04306942186402409,0.03501046007209654,0.002308078418544568,0.0,0.026864472608353476,0.044685135710390005,0.0,0.0,0.0,0.0,0.007551784054422044,0.007011934393431378,0.049023419724896405,0.06045385424851337,0.03032761772045668,0.049498464944794734,0.053373245681044776,0.0,0.04575773704263213,0.06333208763848898,0.0,0.0,0.0,0.0,0.04323114342405286
2018-01-10,0.0,0.09701348275272309,0.04479596404684142,0.0,0.29539365994573114,0.04330769116499079,0.03489085164544911,0.002299487107190169,0.0,0.0267648693843129,0.04455801182044602,0.0,0.0,0.0,0.0,0.007472620590376614,0.006994160400155981,0.050016393104488854,0.060822697837962375,0.030250742660997032,0.04961689852694762,0.053237954097211694,0.0,0.04564174940429156,0.06331039075664009,0.0,0.0,0.0,0.0,0.043612374753243456
2018-01-11,0.0,0.09690094932324693,0.04469254235147754,0.0,0.2950931329205977,0.04344435092793228,0.03467821991557707,0.0022860362283850617,0.0,0.026578411073787108,0.04464797254585504,0.0,0.0,0.0,0.0,0.007442013567359788,0.006904362155524071,0.05042038668221861,0.061203590006351734,0.030005304290596703,0.04987620828979144,0.05334103496932831,0.0,0.045630638439271565,0.06307976282789486,0.0,0.0,0.0,0.0,0.043775083484804106
2018-01-12,0.0,0.09692124850323648,0.0446222747952862,0.0,0.295418935927015,0.04343100210752006,0.034798810215461724,0.0023022641218780793,0.0,0.026796798125424855,0.044586424390455306,0.0,0.0,0.0,0.0,0.007420219062236825,0.006961356365419982,0.05017678909472842,0.06104740947058177,0.030144825701708778,0.049931275035834236,0.05339992712105823,0.0,0.045372622728973425,0.06326510783755167,0.0,0.0,0.0,0.0,0.043402709395628875
2018-01-15,0.0,0.09669601658151705,0.04448552401991379,0.0,0.2945713301170004,0.04352643104601577,0.03451321610283487,0.0022839751930093764,0.0,0.02645987216907079,0.04455436049025024,0.0,0.0,0.0,0.0,0.007374058792105391,0.006857077007019281,0.05065275455503705,0.06107526628762062,0.03011914864244384,0.04991056424371314,0.05380742548224142,0.0,0.04530440926760003,0.06398548184818988,0.0,0.0,0.0,0.0,0.043823088154416975
2018-01-16,0.0,0.09669566056979105,0.04455662465320421,0.0,0.2949357841353896,0.04349435547967663,0.033813272307569905,0.002223664942018967,0.0,0.025688194867301905,0.044535904244983444,0.0,0.0,0.0,0.0,0.007262649971207161,0.006593894479396668,0.05047145035174044,0.06107030446159725,0.030436537613807112,0.05038459770905393,0.05409375022368526,0.0,0.045394409648878815,0.06426609219753358,0.0,0.0,0.0,0.0,0.044082852143163855
2018-01-17,0.0,0.09645975462675502,0.04447351718972371,0.0,0.2942316414438578,0.043824486213428354,0.03390907863608813,0.002223635949838416,0.0,0.025577775453796203,0.04474326474624569,0.0,0.0,0.0,0.0,0.00740157779543946,0.006544862115754665,0.051181088044518014,0.06158786719259961,0.030220234815155886,0.050329671615009855,0.053928220244639995,0.0,0.04539754672541968,0.06406147732812027,0.0,0.0,0.0,0.0,0.043904299863609
2018-01-18,0.0,0.09662257148472096,0.04445183888419404,0.0,0.29477770628391975,0.04377158292432464,0.03377571729300455,0.0022249406386200036,0.0,0.02574990959098079,0.04496269335311394,0.0,0.0,0.0,0.0,0.007684383714990806,0.006597778274593069,0.05099547571149797,0.06181128092622373,0.030027536651189637,0.05021257310771916,0.053640480149404646,0.0,0.04567220990183339,0.0640162696315661,0.0,0.0,0.0,0.0,0.04300505147810262
2018-01-19,0.0,0.09636110494528646,0.04440986369631129,0.0,0.29432958163286616,0.043984702296974675,0.033848376856066766,0.002221292578454247,0.0,0.02566063453623914,0.045275231918922826,0.0,0.0,0.0,0.0,0.0077166047859647926,0.006578767679658195,0.05069335659356089,0.06215549291959249,0.02983706232937711,0.050442473391307086,0.053937569234815706,0.0,0.0455589431850289,0.06356571612668771,0.0,0.0,0.0,0.0,0.04342322529288543
2018-01-22,0.0,0.09672108395793556,0.04465199986165159,0.0,0.2951199563447079,0.04421378253876103,0.03383293373094664,0.002218474099046977,0.0,0.02562853870711513,0.04560630695410901,0.0,0.0,0.0,0.0,0.007944992070241134,0.006668638598764983,0.04934280430155388,0.06219459711849464,0.029767851884666713,0.05046049740970935,0.05365026248679149,0.0,0.04582334954579665,0.06353513860940899,0.0,0.0,0.0,0.0,0.04261879178029827
