date,asset_count,min_observations_required,included_assets,excluded_assets,exclusion_reasons
2014-04-30,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-05-09,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-05-16,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-05-23,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-05-30,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-06-06,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-06-13,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-06-20,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-06-27,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-07-04,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-07-11,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-07-18,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-07-25,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-08-01,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-08-08,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-08-15,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-08-22,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-08-29,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-09-05,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:no_observations|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-09-12,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:insufficient_observations(3)|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-09-19,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:insufficient_observations(8)|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-09-26,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:insufficient_observations(13)|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-09-30,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:insufficient_observations(15)|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-10-10,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:insufficient_observations(18)|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-10-17,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:insufficient_observations(23)|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-10-24,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:insufficient_observations(28)|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-10-31,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:insufficient_observations(33)|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-11-07,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:insufficient_observations(38)|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
2014-11-14,11,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|创业板ETF|红利ETF|消费ETF|恒生ETF|标普500ETF|黄金ETF|原油ETF,10年国债ETF|中证1000ETF|中证2000ETF|人工智能ETF|信用债ETF|军工ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|欧洲ETF|煤炭ETF|白银LOF|科创50ETF|纳指ETF|能源化工期货ETF|证券ETF|豆粕ETF,10年国债ETF:no_observations|中证1000ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|军工ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|欧洲ETF:insufficient_observations(43)|煤炭ETF:no_observations|白银LOF:no_observations|科创50ETF:no_observations|纳指ETF:no_observations|能源化工期货ETF:no_observations|证券ETF:no_observations|豆粕ETF:no_observations
