date,variant,net_return_difference
2023-06-27,monthly_control,-0.00012671184704571986
2023-06-28,monthly_control,0.0003580209999975029
2023-06-29,monthly_control,0.0001940455111070034
2023-06-30,monthly_control,-0.0001328777539760847
2023-07-03,monthly_control,-0.0008099601036893498
2023-07-04,monthly_control,5.855843888949962e-06
2023-07-05,monthly_control,7.059844771264067e-05
2023-07-06,monthly_control,-0.0002753585839871031
2023-07-07,monthly_control,-6.389411890143307e-05
2023-07-10,monthly_control,1.660253133900936e-05
2023-07-11,monthly_control,-0.00011002560668840495
2023-07-12,monthly_control,0.00018464404534948142
2023-07-13,monthly_control,0.00044634284758384574
2023-07-14,monthly_control,-0.00020301852993052447
2023-07-17,monthly_control,3.345237952130241e-05
2023-07-18,monthly_control,0.00014680732799735269
2023-07-19,monthly_control,0.000336716900164887
2023-07-20,monthly_control,-2.898361509391916e-05
2023-07-21,monthly_control,0.0003754895643554458
2023-07-24,monthly_control,-3.0590260381495706e-05
2023-07-25,monthly_control,-0.00030959988822067304
2023-07-26,monthly_control,1.5502118224128107e-05
2023-07-27,monthly_control,0.00023179363769628152
2023-07-28,monthly_control,-9.91215080808263e-05
2023-07-31,monthly_control,0.0003242440655131331
2023-08-01,monthly_control,-0.00019301394332637265
2023-08-02,monthly_control,-0.00014614385814669438
2023-08-03,monthly_control,-4.230877585025819e-05
2023-08-04,monthly_control,-6.038874708854617e-05
2023-08-07,monthly_control,0.00010508188477409571
2023-08-08,monthly_control,9.475409094304916e-05
2023-08-09,monthly_control,0.00011219003117422528
2023-08-10,monthly_control,-0.00017729247573427284
2023-08-11,monthly_control,4.028897466164683e-05
2023-08-14,monthly_control,-2.1280878894637013e-05
2023-08-15,monthly_control,0.00034595927461226615
2023-08-16,monthly_control,3.0668938369018094e-05
2023-08-17,monthly_control,-0.0003403663328497091
2023-08-18,monthly_control,-0.0003295046811727007
2023-08-21,monthly_control,-0.0001877617013442234
2023-08-22,monthly_control,0.00022695820815018435
2023-08-23,monthly_control,0.00014061480855189672
2023-08-24,monthly_control,0.0002459962279519087
2023-08-25,monthly_control,-0.00039030148360090847
2023-08-28,monthly_control,1.3467410813725565e-05
2023-08-29,monthly_control,-0.0002892629230820225
2023-08-30,monthly_control,-3.612684419596491e-05
2023-08-31,monthly_control,-1.658057055327919e-05
2023-09-01,monthly_control,-2.869473269539682e-05
2023-09-04,monthly_control,0.0004783696353550526
2023-09-05,monthly_control,-0.00015040818147069187
2023-09-06,monthly_control,-0.0004981141529100811
2023-09-07,monthly_control,0.00025184977769433185
2023-09-08,monthly_control,0.0004837784417143984
2023-09-11,monthly_control,-0.000247650595339904
2023-09-12,monthly_control,-4.7743533781408444e-05
2023-09-13,monthly_control,0.0005114623632247281
2023-09-14,monthly_control,-6.31493220586859e-06
2023-09-15,monthly_control,-0.000301624223854874
2023-09-18,monthly_control,-9.602471395342904e-05
2023-09-19,monthly_control,0.00031607273131315015
2023-09-20,monthly_control,-4.155872333840797e-05
2023-09-21,monthly_control,-0.00022093161365552977
2023-09-22,monthly_control,-0.0003363666233553997
2023-09-25,monthly_control,0.00022498040894041544
2023-09-26,monthly_control,-9.243055855540864e-05
2023-09-27,monthly_control,-0.0002586422758642475
2023-09-28,monthly_control,-0.000304374806079159
2023-10-09,monthly_control,0.00012892788740039062
2023-10-10,monthly_control,0.0004130061474726008
2023-10-11,monthly_control,0.00020310674527139667
2023-10-12,monthly_control,3.1815012834211266e-05
2023-10-13,monthly_control,-0.00022537344190708998
2023-10-16,monthly_control,0.00017439637724826762
2023-10-17,monthly_control,0.00018241097532354917
2023-10-18,monthly_control,0.00039770753846443197
2023-10-19,monthly_control,-0.00037885231997636815
2023-10-20,monthly_control,0.00011531965412144777
2023-10-23,monthly_control,6.180371626572125e-05
2023-10-24,monthly_control,-0.00018043365960461162
2023-10-25,monthly_control,-0.0003775393521281013
2023-10-26,monthly_control,-3.137543517423762e-05
2023-10-27,monthly_control,0.00012192601804943137
2023-10-30,monthly_control,-0.0005692024034076816
2023-10-31,monthly_control,0.00035153478710906166
2023-11-01,monthly_control,0.00021880129904417052
2023-11-02,monthly_control,0.00019877415029180264
2023-11-03,monthly_control,-3.932273775764713e-05
2023-11-06,monthly_control,-0.00039948402914079945
2023-11-07,monthly_control,-0.0004052179138954162
2023-11-08,monthly_control,-0.0002342709730061834
2023-11-09,monthly_control,-0.00016512011963023534
2023-11-10,monthly_control,5.015697124746829e-05
2023-11-13,monthly_control,2.87411447716609e-05
2023-11-14,monthly_control,-1.2429484937665543e-05
2023-11-15,monthly_control,0.00023296379973432747
2023-11-16,monthly_control,-4.552746868892975e-05
2023-11-17,monthly_control,-4.420861848244658e-05
2023-11-20,monthly_control,9.473391694263906e-06
2023-11-21,monthly_control,0.0002734713518120148
2023-11-22,monthly_control,8.762716323111683e-05
2023-11-23,monthly_control,5.6835850646818264e-05
2023-11-24,monthly_control,0.0001892159660464173
2023-11-27,monthly_control,-8.249811189430848e-06
2023-11-28,monthly_control,7.732867845751412e-06
2023-11-29,monthly_control,4.326670994821147e-06
2023-11-30,monthly_control,2.2757948852636205e-05
2023-12-01,monthly_control,-0.00014185345132643873
2023-12-04,monthly_control,2.2508955021344283e-05
2023-12-05,monthly_control,-6.525360454691723e-05
2023-12-06,monthly_control,1.0283883522360345e-05
2023-12-07,monthly_control,-0.00026163363322198683
2023-12-08,monthly_control,3.0577818041770555e-05
2023-12-11,monthly_control,-0.00018746866064180004
2023-12-12,monthly_control,-4.45556550478088e-05
2023-12-13,monthly_control,-6.973612121841458e-05
2023-12-14,monthly_control,0.0005842185441819726
2023-12-15,monthly_control,0.00020460519681311752
2023-12-18,monthly_control,0.00030310671504063394
2023-12-19,monthly_control,-6.298821749234617e-05
2023-12-20,monthly_control,0.0003836367715242863
2023-12-21,monthly_control,-0.00036433222361855725
2023-12-22,monthly_control,0.000292222483409992
2023-12-25,monthly_control,1.2588358344918418e-05
2023-12-26,monthly_control,0.0003908123844704899
2023-12-27,monthly_control,-1.9546224534497825e-05
2023-12-28,monthly_control,-0.0001224851633957599
2023-12-29,monthly_control,-0.00016758997183187008
2024-01-02,monthly_control,0.00023565223265268882
2024-01-03,monthly_control,-0.00017047724846223087
2024-01-04,monthly_control,1.56333682313093e-05
2024-01-05,monthly_control,0.00017055665471926848
2024-01-08,monthly_control,0.00023205436434644428
2024-01-09,monthly_control,0.00029927648328817013
2024-01-10,monthly_control,0.00013887291259834147
2024-01-11,monthly_control,-0.0001002845523004176
2024-01-12,monthly_control,0.00020304587620207878
2024-01-15,monthly_control,0.00018413101469670038
2024-01-16,monthly_control,-5.277253461543241e-05
2024-01-17,monthly_control,-0.0001685789268974962
2024-01-18,monthly_control,-4.450584621202647e-05
2024-01-19,monthly_control,0.0004138116113517697
2024-01-22,monthly_control,0.0005711342496734074
2024-01-23,monthly_control,-0.0001437907509291023
2024-01-24,monthly_control,-4.333069934378195e-05
2024-01-25,monthly_control,-0.0002549987052139482
2024-01-26,monthly_control,0.00023457135491265985
2024-01-29,monthly_control,0.0007012836302528916
2024-01-30,monthly_control,0.0004059405173503748
2024-01-31,monthly_control,-1.6376723267809597e-05
2024-02-01,monthly_control,-0.00031188771507967413
2024-02-02,monthly_control,0.0008976967404609247
2024-02-05,monthly_control,0.00035601538549746717
2024-02-06,monthly_control,-0.0003536834185152698
2024-02-07,monthly_control,-0.00014126541862894814
2024-02-08,monthly_control,-9.13328405299698e-05
2024-02-19,monthly_control,-0.0007139737146811469
2024-02-20,monthly_control,0.00018109654064875306
2024-02-21,monthly_control,1.404927781332218e-07
2024-02-22,monthly_control,-0.0001194260766699479
2024-02-23,monthly_control,0.00031655127549970376
2024-02-26,monthly_control,-0.0004126768649881057
2024-02-27,monthly_control,-0.0005372162176966091
2024-02-28,monthly_control,0.0008702109036273979
2024-02-29,monthly_control,-0.0005677818743063954
2024-03-01,monthly_control,-0.00036685288493821123
2024-03-04,monthly_control,-3.567763327439301e-05
2024-03-05,monthly_control,0.000171809964443119
2024-03-06,monthly_control,-7.6196123736632e-05
2024-03-07,monthly_control,0.00034190006371813755
2024-03-08,monthly_control,-0.00011597008943689362
2024-03-11,monthly_control,0.00028740339790886307
2024-03-12,monthly_control,0.0002958735662574645
2024-03-13,monthly_control,4.033572467181194e-05
2024-03-14,monthly_control,-1.787280640511477e-05
2024-03-15,monthly_control,-0.0001263232587978935
2024-03-18,monthly_control,-0.00017633418876001998
2024-03-19,monthly_control,-0.00020513660697686533
2024-03-20,monthly_control,1.9403065950395837e-05
2024-03-21,monthly_control,0.0005586122083368816
2024-03-22,monthly_control,0.00021508196542836464
2024-03-25,monthly_control,0.0005560650716513694
2024-03-26,monthly_control,0.0005050096338203234
2024-03-27,monthly_control,0.0002543690804114366
2024-03-28,monthly_control,0.00016224566611828866
2024-03-29,monthly_control,0.00011599011562981806
2024-04-01,monthly_control,0.00020580827227302534
2024-04-02,monthly_control,6.146759677099433e-05
2024-04-03,monthly_control,8.059766847361166e-05
2024-04-08,monthly_control,0.00020178975471324016
2024-04-09,monthly_control,-0.00014633285134310354
2024-04-10,monthly_control,0.00012566592725225638
2024-04-11,monthly_control,-0.00018374527961933845
2024-04-12,monthly_control,0.0004322992217812942
2024-04-15,monthly_control,-0.0007306671680025282
2024-04-16,monthly_control,-0.0001990043652673936
2024-04-17,monthly_control,-0.00025543663251252884
2024-04-18,monthly_control,-0.00011877478026516464
2024-04-19,monthly_control,8.751076961738399e-05
2024-04-22,monthly_control,-0.0003496961581075581
2024-04-23,monthly_control,-4.637252616730009e-05
2024-04-24,monthly_control,0.000520051371870325
2024-04-25,monthly_control,-9.35214713835644e-05
2024-04-26,monthly_control,0.00038402885536066404
2024-04-29,monthly_control,-0.0003879995065434829
2024-04-30,monthly_control,7.072200434809486e-06
2024-05-06,monthly_control,-0.00019916702783116195
2024-05-07,monthly_control,-2.9135497887634344e-05
2024-05-08,monthly_control,0.00020866160000088444
2024-05-09,monthly_control,-5.5636171162819995e-05
2024-05-10,monthly_control,0.0005631049921355374
2024-05-13,monthly_control,-9.188383767954299e-06
2024-05-14,monthly_control,4.920099310423123e-05
2024-05-15,monthly_control,0.00020656840808867707
2024-05-16,monthly_control,0.00027017692576725063
2024-05-17,monthly_control,-9.880740728931622e-05
2024-05-20,monthly_control,0.00020162833100946433
2024-05-21,monthly_control,-4.6424013646277455e-06
2024-05-22,monthly_control,-2.3237651008072382e-05
2024-05-23,monthly_control,-0.00017920400817268266
2024-05-24,monthly_control,-0.00031574660346713954
2024-05-27,monthly_control,0.0002111739174447064
2024-05-28,monthly_control,0.00010541569643265908
2024-05-29,monthly_control,-7.053951050034276e-05
2024-05-30,monthly_control,-0.0005955510173282501
2024-05-31,monthly_control,-4.368488881925306e-05
2024-06-03,monthly_control,0.00014563769457669466
2024-06-04,monthly_control,0.0001711893387734999
2024-06-05,monthly_control,-0.00014273289942833998
2024-06-06,monthly_control,0.00040975954006244636
2024-06-07,monthly_control,-3.103892233838489e-05
2024-06-11,monthly_control,-0.0006804406891390293
2024-06-12,monthly_control,-8.024145831052863e-05
2024-06-13,monthly_control,0.0001532095308353598
2024-06-14,monthly_control,-0.00011205469420155997
2024-06-17,monthly_control,-4.583305060400179e-06
2024-06-18,monthly_control,0.00010968029849110685
2024-06-19,monthly_control,1.460252965389074e-05
2024-06-20,monthly_control,0.00014883519325506017
2024-06-21,monthly_control,1.6051503374085252e-05
2024-06-24,monthly_control,0.00011813304184044287
2024-06-25,monthly_control,0.00017346487345335003
2024-06-26,monthly_control,-9.353646751416103e-05
2024-06-27,monthly_control,7.757232226512705e-05
2024-06-28,monthly_control,0.00014369375191433014
2024-07-01,monthly_control,3.3337466146208476e-05
2024-07-02,monthly_control,2.240446150562344e-05
2024-07-03,monthly_control,0.0002769034290392464
2024-07-04,monthly_control,0.00029649628695692246
2024-07-05,monthly_control,9.048433409418932e-05
2024-07-08,monthly_control,3.215527835837874e-05
2024-07-09,monthly_control,-0.00035171521614671495
2024-07-10,monthly_control,-4.8910829827177125e-05
2024-07-11,monthly_control,0.00030089604467145245
2024-07-12,monthly_control,-3.6025534636918797e-06
2024-07-15,monthly_control,0.00045047026682808774
2024-07-16,monthly_control,-0.00017810229963461093
2024-07-17,monthly_control,0.00040660367783831527
2024-07-18,monthly_control,-0.0001110848365378924
2024-07-19,monthly_control,-0.0007965883401565678
2024-07-22,monthly_control,-0.0002955441809212732
2024-07-23,monthly_control,0.0003379723939821531
2024-07-24,monthly_control,-0.00021404697409460626
2024-07-25,monthly_control,-0.0005802101916078696
2024-07-26,monthly_control,-0.00012833057613322865
2024-07-29,monthly_control,0.0005044359110792614
2024-07-30,monthly_control,-0.00030060266380792624
2024-07-31,monthly_control,-0.0002518615524078772
2024-08-01,monthly_control,0.00018052877210788788
2024-08-02,monthly_control,-0.0004949874179272472
2024-08-05,monthly_control,-0.0006334260689081651
2024-08-06,monthly_control,-0.00010778428631575115
2024-08-07,monthly_control,-1.9436854598838807e-05
2024-08-08,monthly_control,7.163199835730878e-05
2024-08-09,monthly_control,0.0005527554482877021
2024-08-12,monthly_control,0.0004246875944143194
2024-08-13,monthly_control,5.7570606888463155e-05
2024-08-14,monthly_control,0.0002995679464159683
2024-08-15,monthly_control,4.772918818554987e-05
2024-08-16,monthly_control,0.0005834971728862102
2024-08-19,monthly_control,-2.9168160207191767e-05
2024-08-20,monthly_control,0.0005446187061609155
2024-08-21,monthly_control,-0.0002369435587654613
2024-08-22,monthly_control,0.00025624454639790195
2024-08-23,monthly_control,-4.1011850967936597e-05
2024-08-26,monthly_control,3.243260229778846e-05
2024-08-27,monthly_control,5.097819283192873e-05
2024-08-28,monthly_control,-0.0001262101609918285
2024-08-29,monthly_control,-0.0005206209158915626
2024-08-30,monthly_control,-0.00011101456878381561
2024-09-02,monthly_control,0.000366506466028268
2024-09-03,monthly_control,-2.9635166228291843e-05
2024-09-04,monthly_control,-0.0007169472546012861
2024-09-05,monthly_control,0.00018071237910063064
2024-09-06,monthly_control,0.00017658020054866835
2024-09-09,monthly_control,-0.00017204399258957323
2024-09-10,monthly_control,5.897511237672263e-05
2024-09-11,monthly_control,-6.31207202696458e-05
2024-09-12,monthly_control,0.0002411391837266008
2024-09-13,monthly_control,0.00037682055773182474
2024-09-18,monthly_control,0.00021913386477279682
2024-09-19,monthly_control,5.594207491159799e-05
2024-09-20,monthly_control,0.00016749051060989124
2024-09-23,monthly_control,8.30089867139236e-05
2024-09-24,monthly_control,-0.00023456214856164802
2024-09-25,monthly_control,-9.673196378190592e-06
2024-09-26,monthly_control,6.630157003249988e-05
2024-09-27,monthly_control,-0.000974174398604066
2024-09-30,monthly_control,-0.00042583173888235265
2024-10-08,monthly_control,-0.0013085408458011205
2024-10-09,monthly_control,-0.0013847459201826486
2024-10-10,monthly_control,0.0011277792607262064
2024-10-11,monthly_control,0.0008431366286691692
2024-10-14,monthly_control,-0.00021560322125308527
2024-10-15,monthly_control,0.00016569252044719082
2024-10-16,monthly_control,0.0002407383170331108
2024-10-17,monthly_control,-2.431661827864023e-05
2024-10-18,monthly_control,-0.0011206944469107118
2024-10-21,monthly_control,-0.0003137242947333341
2024-10-22,monthly_control,0.0001912427453758544
2024-10-23,monthly_control,2.888253846990911e-05
2024-10-24,monthly_control,-0.0001854311288156888
2024-10-25,monthly_control,-0.00035483469404945685
2024-10-28,monthly_control,-0.00012253130748309405
2024-10-29,monthly_control,0.0003090625953921498
2024-10-30,monthly_control,-8.615025010599614e-06
2024-10-31,monthly_control,-0.0007345337477314537
2024-11-01,monthly_control,0.0008055502496305184
2024-11-04,monthly_control,-0.00036207442282371483
2024-11-05,monthly_control,-0.0008676988828884482
2024-11-06,monthly_control,-2.32494281578986e-05
2024-11-07,monthly_control,-0.00015092156191888213
2024-11-08,monthly_control,-0.00019073723378370427
2024-11-11,monthly_control,-0.0010032316344657272
2024-11-12,monthly_control,0.0005285137158792066
2024-11-13,monthly_control,-0.00025427343092303343
2024-11-14,monthly_control,0.0007962754154310966
2024-11-15,monthly_control,0.0006255402504077344
2024-11-18,monthly_control,0.0005530379755589714
2024-11-19,monthly_control,-0.0005096770321878063
2024-11-20,monthly_control,-0.00028800230839471177
2024-11-21,monthly_control,-5.1925627836459445e-05
2024-11-22,monthly_control,0.0006714597169840252
2024-11-25,monthly_control,0.00015262673587402092
2024-11-26,monthly_control,0.00018321629170276344
2024-11-27,monthly_control,-0.00047611640442293216
2024-11-28,monthly_control,-0.00010741595151364633
2024-11-29,monthly_control,-0.00028640125687043414
2024-12-02,monthly_control,-0.00018551087377111086
2024-12-03,monthly_control,0.0003601220658971222
2024-12-04,monthly_control,0.0002629489596976981
2024-12-05,monthly_control,-0.000295978617593008
2024-12-06,monthly_control,-9.062690548596996e-05
2024-12-09,monthly_control,0.00025220730041512155
2024-12-10,monthly_control,-7.418717936671839e-05
2024-12-11,monthly_control,-0.00013547168243826873
2024-12-12,monthly_control,0.00022132056566521747
2024-12-13,monthly_control,0.00020104437806426397
2024-12-16,monthly_control,0.0003015016576079694
2024-12-17,monthly_control,0.0004146380680864182
2024-12-18,monthly_control,-0.000381255493389086
2024-12-19,monthly_control,-0.0007850129519015791
2024-12-20,monthly_control,-0.0004982527030949772
2024-12-23,monthly_control,0.0011157201225218758
2024-12-24,monthly_control,-0.0002554898400704453
2024-12-25,monthly_control,0.00031609447949102387
2024-12-26,monthly_control,-0.000369925269769685
2024-12-27,monthly_control,-5.9600142744685035e-05
2024-12-30,monthly_control,-2.7688208581938827e-05
2024-12-31,monthly_control,0.0005649553825539605
2025-01-02,monthly_control,0.0007721237886879825
2025-01-03,monthly_control,0.000579560682216435
2025-01-06,monthly_control,0.0003497890172511306
2025-01-07,monthly_control,-0.0007224897658014076
2025-01-08,monthly_control,0.0002505756778626861
2025-01-09,monthly_control,9.385877939309842e-05
2025-01-10,monthly_control,0.000288236570525575
2025-01-13,monthly_control,-0.00028486503762137285
2025-01-14,monthly_control,-0.0005126541948795296
2025-01-15,monthly_control,0.00020740761568755243
2025-01-16,monthly_control,0.0005387749767669942
2025-01-17,monthly_control,-0.00015372080314545334
2025-01-20,monthly_control,0.0003688355707370003
2025-01-21,monthly_control,-5.098286699884531e-05
2025-01-22,monthly_control,0.0002609123178307939
2025-01-23,monthly_control,0.00016539672024358716
2025-01-24,monthly_control,1.6121730386018177e-05
2025-01-27,monthly_control,-0.0005269514487480651
2025-02-05,monthly_control,-0.000456077482279273
2025-02-06,monthly_control,-0.0005610550150238272
2025-02-07,monthly_control,-0.00027474890591995364
2025-02-10,monthly_control,-0.0005494958992728795
2025-02-11,monthly_control,0.00048739056274305515
2025-02-12,monthly_control,-0.0003285683515370833
2025-02-13,monthly_control,0.0006262324496180484
2025-02-14,monthly_control,0.0002926714529392243
2025-02-17,monthly_control,-0.0005567648584871652
2025-02-18,monthly_control,0.0013319855040586862
2025-02-19,monthly_control,-0.0007389199527512358
2025-02-20,monthly_control,-0.0002791723496978055
2025-02-21,monthly_control,-0.0010365946992971966
2025-02-24,monthly_control,-6.832161506520741e-05
2025-02-25,monthly_control,-0.00029146578299731486
2025-02-26,monthly_control,-0.0004688214351366562
2025-02-27,monthly_control,0.0003034305086844395
2025-02-28,monthly_control,0.00035264978554716726
2025-03-03,monthly_control,0.00030493576285221813
2025-03-04,monthly_control,-0.00039673423990391665
2025-03-05,monthly_control,6.28048122239583e-05
2025-03-06,monthly_control,-0.0003192631323345029
2025-03-07,monthly_control,0.00010024815920711564
2025-03-10,monthly_control,5.89627225460673e-05
2025-03-11,monthly_control,-0.0003911350661425961
2025-03-12,monthly_control,-3.223307623814137e-05
2025-03-13,monthly_control,0.0003491206793849863
2025-03-14,monthly_control,0.00012843465359318063
2025-03-17,monthly_control,0.00020385792004872983
2025-03-18,monthly_control,0.0001915340309689064
2025-03-19,monthly_control,0.0005234571094391565
2025-03-20,monthly_control,0.00015406383251395124
2025-03-21,monthly_control,6.925132253112181e-05
2025-03-24,monthly_control,0.0003687041959693504
2025-03-25,monthly_control,0.0002056829652383792
2025-03-26,monthly_control,-7.641295891652289e-06
2025-03-27,monthly_control,-0.00012270002225529548
2025-03-28,monthly_control,0.0003452119024883139
2025-03-31,monthly_control,-0.00022421035535565275
2025-04-01,monthly_control,0.00017420480346666675
2025-04-02,monthly_control,7.362738841837824e-06
2025-04-03,monthly_control,-3.529360930748732e-05
2025-04-07,monthly_control,0.0001310108858087744
2025-04-08,monthly_control,0.0002829387248388217
2025-04-09,monthly_control,-0.0009182779588300439
2025-04-10,monthly_control,0.0010406654797437739
2025-04-11,monthly_control,-0.0006105281313107996
2025-04-14,monthly_control,5.458714222800025e-05
2025-04-15,monthly_control,0.00036540920673836533
2025-04-16,monthly_control,0.00010480260145528551
2025-04-17,monthly_control,0.0001641014636660184
2025-04-18,monthly_control,3.792037204045835e-05
2025-04-21,monthly_control,-0.0004141155661477715
2025-04-22,monthly_control,0.00030710082367391926
2025-04-23,monthly_control,3.589807990768152e-05
2025-04-24,monthly_control,0.00024963504680886343
2025-04-25,monthly_control,0.00021840829903803675
2025-04-28,monthly_control,8.802445648092741e-05
2025-04-29,monthly_control,-9.666689362031205e-05
2025-04-30,monthly_control,-0.00021355803577340928
2025-05-06,monthly_control,5.902832572263379e-05
2025-05-07,monthly_control,-2.737552158864256e-06
2025-05-08,monthly_control,-0.0001521543417557674
2025-05-09,monthly_control,0.0006159664139301631
2025-05-12,monthly_control,-6.242339013684279e-05
2025-05-13,monthly_control,-2.606718055069056e-05
2025-05-14,monthly_control,0.00021380964387494568
2025-05-15,monthly_control,-3.302613488415356e-05
2025-05-16,monthly_control,0.00023894223563573327
2025-05-19,monthly_control,-0.00014112351982251386
2025-05-20,monthly_control,0.00021281697638888685
2025-05-21,monthly_control,0.00017437289639756805
2025-05-22,monthly_control,3.888451109811987e-05
2025-05-23,monthly_control,0.0001874872836794409
2025-05-26,monthly_control,-0.00024877660153675566
2025-05-27,monthly_control,0.0001488657242701497
2025-05-28,monthly_control,0.00036341438763659855
2025-05-29,monthly_control,-0.0003851225497087294
2025-05-30,monthly_control,7.734841411157758e-05
2025-06-03,monthly_control,0.0003185080372834735
2025-06-04,monthly_control,-0.00010398345038901968
2025-06-05,monthly_control,-0.00029606538334249043
2025-06-06,monthly_control,0.00010465814692605388
2025-06-09,monthly_control,-0.00013598533938680765
2025-06-10,monthly_control,0.0004070840512393407
2025-06-11,monthly_control,6.660192044841899e-05
2025-06-12,monthly_control,3.4757778273788575e-05
2025-06-13,monthly_control,-2.3800250576123472e-05
2025-06-16,monthly_control,-5.214541822367289e-05
2025-06-17,monthly_control,-6.961329995672021e-05
2025-06-18,monthly_control,-0.0002577640025129471
2025-06-19,monthly_control,-0.00011786402315460028
2025-06-20,monthly_control,0.00026947656623442235
2025-06-23,monthly_control,-0.00019623920179323833
2025-06-24,monthly_control,-0.00012576936440627118
2025-06-25,monthly_control,-0.00022839874738419912
2025-06-26,monthly_control,2.5036500018449695e-05
2025-06-27,monthly_control,-0.00014683957669739574
2025-06-30,monthly_control,-0.00031287835240855454
2025-07-01,monthly_control,9.679342237687937e-05
2025-07-02,monthly_control,0.0001999208000564082
2025-07-03,monthly_control,0.00013485391919998294
2025-07-04,monthly_control,0.00020193421350834753
2025-07-07,monthly_control,-3.331429499108668e-06
2025-07-08,monthly_control,-0.0002698072847588328
2025-07-09,monthly_control,0.00015853534924242232
2025-07-10,monthly_control,0.0001435022576184821
2025-07-11,monthly_control,-0.00010314320956676063
2025-07-14,monthly_control,-4.659420293603382e-05
2025-07-15,monthly_control,0.0002421404981025159
2025-07-16,monthly_control,-0.0002448463494795815
2025-07-17,monthly_control,-0.00021098886937431175
2025-07-18,monthly_control,0.00019071409965286824
2025-07-21,monthly_control,-0.0003562951342422399
2025-07-22,monthly_control,-0.00031758364308200797
2025-07-23,monthly_control,0.00019815705630815
2025-07-24,monthly_control,-0.0005823436048118199
2025-07-25,monthly_control,-0.000450931776972965
2025-07-28,monthly_control,0.0005774466673379453
2025-07-29,monthly_control,-0.000523937728456876
2025-07-30,monthly_control,0.0003498888245081765
2025-07-31,monthly_control,8.143795138295306e-05
2025-08-01,monthly_control,-6.830835220549437e-05
2025-08-04,monthly_control,-0.0004711129850610643
2025-08-05,monthly_control,9.401224074874785e-05
2025-08-06,monthly_control,-0.00033144814479740695
2025-08-07,monthly_control,0.00010725675502500548
2025-08-08,monthly_control,0.00019287953121396775
2025-08-11,monthly_control,-0.00035596067156738655
2025-08-12,monthly_control,-0.0004882390924541121
2025-08-13,monthly_control,-3.4262722906899454e-06
2025-08-14,monthly_control,0.0002772212199916792
2025-08-15,monthly_control,-0.0005174712161257027
2025-08-18,monthly_control,-0.0006197737884761933
2025-08-19,monthly_control,5.453239184916524e-05
2025-08-20,monthly_control,-0.0006076547230595439
2025-08-21,monthly_control,0.00017907450680433736
2025-08-22,monthly_control,-0.0014842512336885301
2025-08-25,monthly_control,-1.649614053043664e-05
2025-08-26,monthly_control,0.0003368670470477262
2025-08-27,monthly_control,9.586559316853696e-05
2025-08-28,monthly_control,-0.0012469674035748852
2025-08-29,monthly_control,0.0005747638956256952
2025-09-01,monthly_control,2.9615503487272904e-05
2025-09-02,monthly_control,0.0008905558742443222
2025-09-03,monthly_control,0.00028480091351342244
2025-09-04,monthly_control,0.0009668285099390704
2025-09-05,monthly_control,-0.0008119910093385939
2025-09-08,monthly_control,-5.594964910728053e-05
2025-09-09,monthly_control,0.0006180698703695498
2025-09-10,monthly_control,-4.495042512378479e-05
2025-09-11,monthly_control,-0.0010244542396208207
2025-09-12,monthly_control,-0.00013602485088353951
2025-09-15,monthly_control,9.332118268374682e-05
2025-09-16,monthly_control,-0.0001255143255158625
2025-09-17,monthly_control,-0.000212120289800486
2025-09-18,monthly_control,-0.000368937122830293
2025-09-19,monthly_control,0.0004776465288887908
2025-09-22,monthly_control,-0.000300531420905525
2025-09-23,monthly_control,0.0001977726893200195
2025-09-24,monthly_control,-0.0007551034737210555
2025-09-25,monthly_control,-0.0003497490863843337
2025-09-26,monthly_control,0.0004571335570631881
2025-09-29,monthly_control,0.000291560766815184
2025-09-30,monthly_control,-0.00048625902116472336
2025-10-09,monthly_control,-0.0003785791166688599
2025-10-10,monthly_control,0.0009751289629492321
2025-10-13,monthly_control,-0.00010492565015391683
2025-10-14,monthly_control,0.0010130444123203726
2025-10-15,monthly_control,0.00029444085275153777
2025-10-16,monthly_control,0.000318603139836003
2025-10-17,monthly_control,0.0011374630248191537
2025-10-20,monthly_control,-0.0009509518321005726
2025-10-21,monthly_control,-0.00020653448001369847
2025-10-22,monthly_control,-0.00045139259298900567
2025-10-23,monthly_control,-0.00017434562243882836
2025-10-24,monthly_control,-0.0007763383165014679
2025-10-27,monthly_control,-0.00039906096176197964
2025-10-28,monthly_control,-0.00044543951675490943
2025-10-29,monthly_control,-0.00022595054703507256
2025-10-30,monthly_control,0.000324300968817047
2025-10-31,monthly_control,0.0004482729327767417
2025-11-03,monthly_control,9.931767884908353e-06
2025-11-04,monthly_control,0.0002661917838430788
2025-11-05,monthly_control,-0.0003238017760695657
2025-11-06,monthly_control,-0.0004606452347837818
2025-11-07,monthly_control,0.0002523905961285041
2025-11-10,monthly_control,0.0007602497537507013
2025-11-11,monthly_control,0.0007028880271019045
2025-11-12,monthly_control,0.0006637861330382406
2025-11-13,monthly_control,-8.699560359664866e-05
2025-11-14,monthly_control,-3.8315030826551084e-05
2025-11-17,monthly_control,-0.0005521098299046895
2025-11-18,monthly_control,-0.00037532387983627534
2025-11-19,monthly_control,0.000511780669733026
2025-11-20,monthly_control,0.000536967129997851
2025-11-21,monthly_control,0.0006014380743250055
2025-11-24,monthly_control,-2.024018017847927e-05
2025-11-25,monthly_control,0.00030310420408682925
2025-11-26,monthly_control,9.843379808610869e-05
