date,model_type,active_n_assets,solver_name,solver_success,solver_status,solver_message,objective_value,problem_is_dcp,fallback_used,fallback_method,exception_type,exception_message,covariance_psd_adjustment,reference_max_risk_budget_error,final_max_risk_budget_error,predicted_annual_return,target_annual_return,variance_reference,variance_scale,return_shortfall,predicted_annual_volatility,gross_exposure,max_constraint_violation,reference_solver_name,reference_solver_status,reference_problem_is_dcp,reference_covariance_scale,information_cutoff
2012-10-12,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.11466227137896662,True,False,,,,0.0,2.997734097953675e-06,0.14608411991501763,0.11042223596237716,0.16684549075140623,equal_weight,0.02997041942804009,0.05642325478902907,0.171360972630343,0.9999999999999978,2.1094237467877974e-15,CLARABEL,optimal,True,0.13408700271627372,2012-10-11
2012-10-19,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.12286671432682651,True,False,,,,0.0,8.596982641939643e-06,0.17941875959236148,0.11965395165758014,0.18340494431722018,equal_weight,0.030292053891953906,0.06375099265964004,0.17264815211089163,0.9999999999999982,1.0269562977782698e-15,CLARABEL,optimal,True,0.1464726546301277,2012-10-18
2012-10-26,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.09762365936491926,True,False,,,,0.0,6.471149986309044e-06,0.08280782053569141,-0.011227326084477532,0.009685667298950896,equal_weight,0.029775455406893934,0.020912993383428426,0.16515722417789755,0.9999999999999998,3.0531133177191805e-16,CLARABEL,optimal,True,0.14651965781690945,2012-10-25
2012-11-02,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.106427742095945,True,False,,,,0.0,3.31973444744893e-06,0.12359627343226492,0.019538124659748135,0.05441069778347388,equal_weight,0.031547031238057716,0.03487257312372574,0.17240264873578084,0.9999999999999957,3.552713678800501e-15,CLARABEL,optimal,True,0.15767355407972586,2012-11-01
2012-11-09,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.10964446762948532,True,False,,,,0.0,5.867661919845002e-06,0.14639122477758015,-0.027337324809471264,0.0,equal_weight,0.030713207449553137,0.027337324809471264,0.17094211202656756,0.9999999999999922,4.551914400963142e-15,CLARABEL,optimal,True,0.15515734373601967,2012-11-08
2012-11-16,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.1726157499956995,True,False,,,,0.0,2.4480177870100928e-06,0.30392609252590486,-0.03519258994395216,0.0,equal_weight,0.030475640520599687,0.03519258994395216,0.18250086454744507,0.9999999999999952,1.887379141862766e-15,CLARABEL,optimal,True,0.1557967226179392,2012-11-15
2012-11-23,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.13015067615107623,True,False,,,,0.0,5.662302588027579e-06,0.21737763451712705,-0.028022213403998478,0.0,equal_weight,0.029480941170495135,0.028022213403998478,0.17242721871080544,0.9999999999999944,2.55351295663786e-15,CLARABEL,optimal,True,0.1500417016905371,2012-11-22
2012-11-30,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.1848530136147615,True,False,,,,0.0,3.974526952277291e-06,0.3254435790436705,-0.04250699797703117,0.0,equal_weight,0.029684666341360688,0.04250699797703117,0.18028337985564408,0.999999999999994,2.4424906541753444e-15,CLARABEL,optimal,True,0.15025190035408437,2012-11-29
2012-12-07,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.14203130035718983,True,False,,,,0.0,5.6794890783140595e-06,0.2535160200612988,-0.021286137182126436,0.0,equal_weight,0.03007068871894389,0.021286137182126436,0.17579108688947062,0.9999999999999927,2.831068712794149e-15,CLARABEL,optimal,True,0.14739744480990888,2012-12-06
2012-12-14,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.1213286313489367,True,False,,,,0.0,3.4639170423678145e-07,0.1848922164117871,-0.015305112068780824,0.0,equal_weight,0.029932079767930816,0.015305112068780824,0.17034842064010777,0.9999999999999876,5.800915303666443e-15,CLARABEL,optimal,True,0.14516256151718115,2012-12-13
2012-12-21,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.10604359014058505,True,False,,,,0.0,1.1182081773641883e-05,0.09881115395878304,0.03861976698372948,0.05370678884315475,equal_weight,0.032859438685084404,0.015087021859425273,0.177187900131032,0.9999999999999957,7.743805596760467e-15,CLARABEL,optimal,True,0.15026936053673787,2012-12-20
2012-12-28,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.16082527731187132,True,False,,,,0.0,3.272017748939815e-06,0.22994013113122658,0.10198187320316474,0.13628161752698503,equal_weight,0.032420046020837756,0.0342997443238203,0.1846809611468584,0.9999999999999897,3.7192471324942744e-15,CLARABEL,optimal,True,0.1457320992237851,2012-12-27
2013-01-04,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.266276362464825,True,False,,,,0.0,6.24599411297444e-06,0.30549458720038913,0.13374487682484276,0.18110969654293305,equal_weight,0.032235175199541,0.047364819718090284,0.1920934017324234,0.999999999999988,4.274358644806853e-15,CLARABEL,optimal,True,0.14544232079899655,2012-12-31
2013-01-11,relaxed,4,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.261852690604461,True,False,,,,0.0,5.708183890146268e-06,0.3034887706586834,0.15398878882681277,0.21217011001374647,equal_weight,0.03148731441308622,0.0581813211869337,0.19297898397324478,0.9999999999999156,2.964295475749168e-14,CLARABEL,optimal,True,0.14251496626063176,2013-01-10
