date,turnover,transaction_cost,weight_可转债ETF,previous_weight_可转债ETF,weight_5年国债ETF,previous_weight_5年国债ETF,weight_10年国债ETF,previous_weight_10年国债ETF,weight_信用债ETF,previous_weight_信用债ETF,weight_日利ETF,previous_weight_日利ETF,weight_沪深300ETF,previous_weight_沪深300ETF,weight_中证500ETF,previous_weight_中证500ETF,weight_中证1000ETF,previous_weight_中证1000ETF,weight_中证2000ETF,previous_weight_中证2000ETF,weight_创业板ETF,previous_weight_创业板ETF,weight_红利ETF,previous_weight_红利ETF,weight_半导体ETF,previous_weight_半导体ETF,weight_人工智能ETF,previous_weight_人工智能ETF,weight_新能源ETF,previous_weight_新能源ETF,weight_科创50ETF,previous_weight_科创50ETF,weight_证券ETF,previous_weight_证券ETF,weight_军工ETF,previous_weight_军工ETF,weight_消费ETF,previous_weight_消费ETF,weight_恒生ETF,previous_weight_恒生ETF,weight_白银LOF,previous_weight_白银LOF,weight_纳指ETF,previous_weight_纳指ETF,weight_标普500ETF,previous_weight_标普500ETF,weight_日经225ETF,previous_weight_日经225ETF,weight_欧洲ETF,previous_weight_欧洲ETF,weight_黄金ETF,previous_weight_黄金ETF,weight_有色金属期货ETF,previous_weight_有色金属期货ETF,weight_能源化工期货ETF,previous_weight_能源化工期货ETF,weight_豆粕ETF,previous_weight_豆粕ETF,weight_煤炭ETF,previous_weight_煤炭ETF,weight_原油ETF,previous_weight_原油ETF
2018-01-05,0.015536976468703423,4.661092940611026e-06,0.0,0.0,0.09177785243797337,0.08872201902805299,0.04573628248949976,0.0437805962531106,0.0,0.0,0.29999999961340307,0.29724303102536087,0.03624079480949455,0.03842942874133356,0.035852957958765155,0.038473888663911646,0.008518310946960858,0.008518311229433917,0.0,0.0,0.03100494207352401,0.031004947439525626,0.04042231701620123,0.040656008121943386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00997015931425422,0.009970159512267027,0.01049452515839927,0.010494525360881688,0.042244770189191774,0.04496993743644188,0.056081835172784714,0.05608183637116905,0.033249599461133574,0.03324959953770379,0.053203719454931075,0.053203765572720635,0.05121040270024762,0.051210411463069386,0.0,0.0,0.04768138525797555,0.04768138697255823,0.05831433074413672,0.05831433087873417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479958152011234,0.04799581639178141
2018-01-12,0.0035855663441329063,1.0756699032398718e-06,0.0,0.0,0.09124768806458056,0.09124768431722623,0.04528336368655176,0.04528335471443341,0.0,0.0,0.2999999995488419,0.2982072290962481,0.03670241565538405,0.03671824693169853,0.0357501476991855,0.0357504851812455,0.00849032311738625,0.008490323553053557,0.0,0.0,0.030975167876873884,0.03097517466445934,0.040746778618855034,0.040892488082001584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010004785576552173,0.010004785872760364,0.010313233813075182,0.01031323409167871,0.042062747977080525,0.043690813281582065,0.056489145707305774,0.05648914790864549,0.03302260025224197,0.03302260028812256,0.05383917105737116,0.0538419790257032,0.05151125715999793,0.05151127340469837,0.0,0.0,0.04753272197836509,0.04753272518342659,0.05830423224204468,0.05830423246682235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04772421996830653,0.04772422193619395
2018-01-19,0.001721102270757082,5.163306812271245e-07,0.0,0.0,0.09079492874206894,0.09079491553306795,0.04510486820888251,0.045104856035500004,0.0,0.0,0.29999999954369627,0.2991394739953598,0.03711281251870706,0.037200891184776,0.03480226745039138,0.03480231876360713,0.00819844889035105,0.008198449512951355,0.0,0.0,0.029686224177449587,0.029686229713371006,0.041308436482198375,0.04141028370337821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01041295974070769,0.0104129601014408,0.009754441776968747,0.009754442100992146,0.04186105105222827,0.04253071773179306,0.05756177049552665,0.05756177404015991,0.032712327269197164,0.032712327064538464,0.054434311870761816,0.054435093083804335,0.05207254955493347,0.052072657641350016,0.0,0.0,0.04776714634021867,0.047767150023047364,0.058629427740933014,0.05862942842701081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047786028144779336,0.04778603134385137
2018-01-26,0.004056602009394882,1.2169806028184645e-06,0.0,0.0,0.09051516981506563,0.09051516351395722,0.04481601422243406,0.04481601139890919,0.0,0.0,0.29999999980404296,0.2979717082372609,0.037440839949936876,0.03756476420100532,0.0351400560678865,0.03514008693787471,0.008296381287426184,0.00829638159978458,0.0,0.0,0.030758333692545672,0.030758338229954732,0.040810896891640726,0.04203706007731224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010774395236628468,0.01077439540797439,0.010078513610625233,0.010078513723839293,0.041039023601425945,0.04103983845764047,0.057501862739680165,0.05750186539193146,0.032925994256567094,0.03292599394328507,0.053532123579753774,0.054208446448860574,0.051769969035599626,0.051771000045992936,0.0,0.0,0.04800498637930271,0.048004990059534285,0.058713304044333066,0.05871330452874024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04788213578510533,0.04788213779614254
2018-02-02,0.011125358667850098,3.3376076003550293e-06,0.0,0.0,0.09728649490960947,0.09202526550386853,0.04595163057013855,0.04565018068950132,0.0,0.0,0.2999999999842916,0.3055626784149268,0.03701454679883049,0.03701454689589057,0.03351756849869297,0.03351756857200558,0.007787233096633166,0.007787233107930646,0.0,0.0,0.029359743311745675,0.029359743362365305,0.041086058105295246,0.04108605822336323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01030695641321554,0.010306956415685499,0.009416623873676228,0.009416623878391322,0.040348137930510904,0.04034813802641343,0.0581701009041272,0.058170100956502296,0.03270599225794227,0.03270599221039544,0.054071866243481245,0.05407186638334233,0.05221509626530915,0.052215096385461464,0.0,0.0,0.04748322285723522,0.047483222933401875,0.058534864863461995,0.05853486488034384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044743863115802945,0.0447438631602105
2018-02-09,0.06948004414238654,2.084401324271596e-05,0.0,0.0,0.13523197155329325,0.10049195833323067,0.04757381750754136,0.04757380891977034,0.0,0.0,0.2999999991007675,0.30943689210341185,0.03611271172554189,0.03611340388336751,0.033257924873621385,0.03325798023659203,0.0076853149092750905,0.0076853157739016,0.0,0.0,0.02924104185822556,0.029241054150261913,0.039836333741928735,0.04069045873797176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009979408924473507,0.009979409586577195,0.00924388820597019,0.009243888907547857,0.03799004019626536,0.037992801596296435,0.05587678705571271,0.05587686639724908,0.032844512532604585,0.03284451226924489,0.0400879139048177,0.05145620082119282,0.04056108532341831,0.05036907532692404,0.0,0.0,0.04264429528406499,0.04591341201295031,0.059285598567758425,0.05928559940950452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042547354734719454,0.04254736153400515
2018-02-14,0.07465255660937417,2.2395766982812248e-05,0.0,0.0,0.17336079013443925,0.1360345209661189,0.04762225795595343,0.04762224881958669,0.0,0.0,0.3000000015797128,0.30084126787639187,0.03163596015569422,0.03542322958079591,0.03123043265189937,0.033114441120325265,0.007697834195334367,0.007697835318512749,0.0,0.0,0.029458785487118822,0.029458962459103188,0.03360729670145093,0.03898559333289232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009322981498220306,0.009322982524979461,0.009182949900235717,0.009182950905167356,0.033448816186578266,0.039009642592966146,0.05207585432977454,0.054928056970089206,0.03301911738196576,0.03301911765927637,0.03372330763808206,0.04045354577544588,0.035138153132375095,0.04044509681414569,0.0,0.0,0.03741698628646814,0.04240198923070916,0.06000259262675001,0.060002593627724546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04205588215794696,0.0420559244257693
2018-02-23,0.04606154584743362,1.3818463754230085e-05,0.0,0.0,0.192537563419469,0.17174984700182433,0.047393712057428344,0.04739371194620024,0.0,0.0,0.29999999997329335,0.29775694357844934,0.02935572878032843,0.03231712229217662,0.028981972708767758,0.03173029324717545,0.007771613781991238,0.007771613920708119,0.0,0.0,0.028682962646003826,0.029654535416188527,0.03156826582420288,0.0340770290559584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009310874391915438,0.009310874514421544,0.009235052185402787,0.009235052306728386,0.03133024269246251,0.03462105005367208,0.05008055264354188,0.05381685783869221,0.03235424939991141,0.03235424943991365,0.031612858581406444,0.03439696735306948,0.03312473908695695,0.03534988809277519,0.0,0.0,0.035585905336354265,0.03739024197138876,0.05943412243929427,0.05943412255372357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04163958405126916,0.04163959941693408
2018-03-02,0.021408857240185084,6.422657172055524e-06,0.0,0.0,0.20163919898321536,0.19238527558942595,0.047508045345569246,0.04750804511406458,0.0,0.0,0.2999999998714446,0.2985494948766461,0.028477986013676862,0.02921370804401025,0.02798422396026212,0.02992150965249975,0.008101231480774795,0.008101231732225246,0.0,0.0,0.02767599053713928,0.030454671740158968,0.030706056356978713,0.030985892131250272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009424857702157709,0.009424857921190558,0.009895758916924645,0.009895759141159383,0.03044855632322569,0.030448677348880127,0.049082018245456535,0.0493644866026518,0.03213404680564083,0.03213404685772004,0.030209025006879536,0.03238992094739579,0.03190284965621744,0.033462254994920816,0.0,0.0,0.034471267357660165,0.0354197924774887,0.05877489838498091,0.05877489871153558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04156398905179555,0.04156547611677601
2018-03-09,0.0007039676574095849,2.1119029722287546e-07,0.0,0.0,0.2013721503359468,0.20137204135551254,0.04726251655652691,0.047262515431240604,0.0,0.0,0.2999999995309289,0.2996481258079447,0.02864588458007247,0.02864694139664135,0.02812047423441574,0.028121143952060376,0.008168107429169586,0.008168109461421685,0.0,0.0,0.027605303435810625,0.027605513521901603,0.030986503476938383,0.03098765712720773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009427127523117518,0.00942712932326964,0.00993876300691852,0.009938764850383716,0.03003622332000975,0.03003627943861151,0.048684451657821336,0.04873835092549231,0.032269934431273226,0.03226993463225018,0.030445406570990083,0.030445764629949666,0.03178057750995098,0.031780856582218846,0.0,0.0,0.03415279041582961,0.034152985379784194,0.059205366873543684,0.059205369689513086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041898419110735864,0.04219251649459632
