date,selected_candidate_id,portfolio_return,gross_return,net_return,transaction_cost,turnover,is_rebalance_day,is_candidate_switch_day,nav_gross,nav_net,weight_可转债ETF,previous_weight_可转债ETF,weight_5年国债ETF,previous_weight_5年国债ETF,weight_10年国债ETF,previous_weight_10年国债ETF,weight_信用债ETF,previous_weight_信用债ETF,weight_日利ETF,previous_weight_日利ETF,weight_沪深300ETF,previous_weight_沪深300ETF,weight_中证500ETF,previous_weight_中证500ETF,weight_中证1000ETF,previous_weight_中证1000ETF,weight_中证2000ETF,previous_weight_中证2000ETF,weight_创业板ETF,previous_weight_创业板ETF,weight_红利ETF,previous_weight_红利ETF,weight_半导体ETF,previous_weight_半导体ETF,weight_人工智能ETF,previous_weight_人工智能ETF,weight_新能源ETF,previous_weight_新能源ETF,weight_科创50ETF,previous_weight_科创50ETF,weight_证券ETF,previous_weight_证券ETF,weight_军工ETF,previous_weight_军工ETF,weight_消费ETF,previous_weight_消费ETF,weight_恒生ETF,previous_weight_恒生ETF,weight_白银LOF,previous_weight_白银LOF,weight_纳指ETF,previous_weight_纳指ETF,weight_标普500ETF,previous_weight_标普500ETF,weight_日经225ETF,previous_weight_日经225ETF,weight_欧洲ETF,previous_weight_欧洲ETF,weight_黄金ETF,previous_weight_黄金ETF,weight_有色金属期货ETF,previous_weight_有色金属期货ETF,weight_能源化工期货ETF,previous_weight_能源化工期货ETF,weight_豆粕ETF,previous_weight_豆粕ETF,weight_煤炭ETF,previous_weight_煤炭ETF,weight_原油ETF,previous_weight_原油ETF
2018-01-02,candidate_03,0.0016070355572946182,0.0016070355572946182,0.0016070355572946182,0.0,0.0,False,True,1.0016070355572946,1.0016070355572946,0.0,0.0,0.09373268493197863,0.09373268493197863,0.07454512299476905,0.07454512299476905,0.0,0.0,0.6689872989640215,0.6689872989640215,0.007977224993642089,0.007977224993642089,0.005990720167712883,0.005990720167712883,1.7082540803740047e-07,1.7082540803740047e-07,0.0,0.0,0.004451004204850017,0.004451004204850017,0.008243829243507955,0.008243829243507955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004768698352789593,0.004768698352789593,0.0028006291121685438,0.0028006291121685438,0.016981919467304436,0.016981919467304436,0.02275355472636659,0.02275355472636659,0.016776088648042538,0.016776088648042538,0.005159627667122081,0.005159627667122081,0.011196890816732304,0.011196890816732304,0.0,0.0,0.010256321138502398,0.010256321138502398,0.03433574411957792,0.03433574411957792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011042469625503745,0.011042469625503745
2018-01-03,candidate_03,0.0010460130792531088,0.0010460130792531088,0.0010460130792531088,0.0,0.0,False,False,1.0026547296167594,1.0026547296167594,0.0,0.0,0.09369693500718572,0.09369693500718572,0.07448923642054622,0.07448923642054622,0.0,0.0,0.6681940747815512,0.6681940747815512,0.008081664728083157,0.008081664728083157,0.006060989560243796,0.006060989560243796,1.7241867627677328e-07,1.7241867627677328e-07,0.0,0.0,0.004500627429668052,0.004500627429668052,0.008350001826988258,0.008350001826988258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004825993259745176,0.004825993259745176,0.0028193814058870945,0.0028193814058870945,0.017078270233702963,0.017078270233702963,0.02310623562169829,0.02310623562169829,0.0168281776617984,0.0168281776617984,0.00519223299001491,0.00519223299001491,0.011131035749970476,0.011131035749970476,0.0,0.0,0.010222210370654848,0.010222210370654848,0.03447053934344923,0.03447053934344923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010952221190136264,0.010952221190136264
2018-01-04,candidate_03,0.0013152463960113656,0.0013152463960113656,0.0013152463960113656,0.0,0.0,False,False,1.0039734676363314,1.0039734676363314,0.0,0.0,0.0936366328989933,0.0936366328989933,0.07438109097870423,0.07438109097870423,0.0,0.0,0.6676024728210795,0.6676024728210795,0.00811616269409266,0.00811616269409266,0.006093648406007685,0.006093648406007685,1.7368937846984442e-07,1.7368937846984442e-07,0.0,0.0,0.004560730754543964,0.004560730754543964,0.00838103497283946,0.00838103497283946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004895809962027773,0.004895809962027773,0.0028429742269045254,0.0028429742269045254,0.017234733105643007,0.017234733105643007,0.023139688685959784,0.023139688685959784,0.016830324304679792,0.016830324304679792,0.005190520340062968,0.005190520340062968,0.011174079100364854,0.011174079100364854,0.0,0.0,0.010273256700448555,0.010273256700448555,0.03456097841039991,0.03456097841039991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01108568794786996,0.01108568794786996
2018-01-05,candidate_03,0.00024898260143847196,0.0003537412162702678,0.00024898260143847196,0.00010475861483179583,0.3491953827726528,True,False,1.0043286144318762,1.0042234395620788,0.0,0.0,0.1378094697236943,0.09353070956148728,0.09176787527226377,0.07428414677595198,0.0,0.0,0.49286649072486194,0.6674641821111885,0.00813084951497782,0.008130843839075072,0.006109198193645274,0.006109189931823883,0.0013997201443219252,1.7346123420670637e-07,0.0,0.0,0.0045655413716166075,0.0045655269817763055,0.008372697424216495,0.008372673393029061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008501447224615842,0.004884395146944612,0.00838181995747863,0.0028359269280756076,0.01753849688172134,0.017538493726399693,0.03150574328486793,0.023238717822184375,0.041092408052654156,0.01676880770354975,0.019785396410304232,0.005220781911021374,0.019800957429371872,0.011179877703938764,0.0,0.0,0.021250599803614618,0.010339022553150494,0.057509388186541985,0.034338773226758657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023611900399231316,0.011197757222410835
2018-01-08,candidate_03,0.0011610984866681903,0.0011610984866681903,0.0011610984866681903,0.0,0.0,False,False,1.0054947388662105,1.005389441878031,0.0,0.0,0.13777205219371802,0.13777205219371802,0.09165785781458816,0.09165785781458816,0.0,0.0,0.49286411967927013,0.49286411967927013,0.008159153310673989,0.008159153310673989,0.006117901276439358,0.006117901276439358,0.0014008949004907102,0.0014008949004907102,0.0,0.0,0.004572014211845875,0.004572014211845875,0.00845441314172738,0.00845441314172738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852445661140878,0.00852445661140878,0.008329914094811715,0.008329914094811715,0.017554047213399086,0.017554047213399086,0.03141664540942831,0.03141664540942831,0.04112614724031081,0.04112614724031081,0.01966602270245572,0.01966602270245572,0.019806039713393286,0.019806039713393286,0.0,0.0,0.02133355835463103,0.02133355835463103,0.057679343027086064,0.057679343027086064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023565419104321687,0.023565419104321687
2018-01-09,candidate_03,0.0008601349760241955,0.0008601349760241955,0.0008601349760241955,0.0,0.0,False,False,1.0063596000593178,1.0062542125015157,0.0,0.0,0.13769137779078439,0.13769137779078439,0.09146567943163124,0.09146567943163124,0.0,0.0,0.4923759240647779,0.4923759240647779,0.008182779979640243,0.008182779979640243,0.006138837249122616,0.006138837249122616,0.001400937993292826,0.001400937993292826,0.0,0.0,0.004580174993075776,0.004580174993075776,0.0085027556563694,0.0085027556563694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008696468604353665,0.008696468604353665,0.00831047643001519,0.00831047643001519,0.017750958872217993,0.017750958872217993,0.03147754305245086,0.03147754305245086,0.04112666525738766,0.04112666525738766,0.01988173974876521,0.01988173974876521,0.019939982314956226,0.019939982314956226,0.0,0.0,0.02139918489925821,0.02139918489925821,0.05765468716544656,0.05765468716544656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023423826496454185,0.023423826496454185
2018-01-10,candidate_03,6.761482881430476e-05,6.761482881430476e-05,6.761482881430476e-05,0.0,0.0,False,False,1.0064276448914016,1.0063222502078377,0.0,0.0,0.13759939273922062,0.13759939273922062,0.09151578052018985,0.09151578052018985,0.0,0.0,0.4915067026568677,0.4915067026568677,0.00824186938456418,0.00824186938456418,0.006128140823381979,0.006128140823381979,0.0013980676830544327,0.0013980676830544327,0.0,0.0,0.0045708581647373745,0.0045708581647373745,0.008492807625651811,0.008492807625651811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008619759876846041,0.008619759876846041,0.008303334441644305,0.008303334441644305,0.01814092589110871,0.01814092589110871,0.03172279001150585,0.03172279001150585,0.04109132117483414,0.04109132117483414,0.019962785134028826,0.019962785134028826,0.01992284597830834,0.01992284597830834,0.0,0.0,0.021380794530067714,0.021380794530067714,0.057731743671653526,0.057731743671653526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023670079692334763,0.023670079692334763
2018-01-11,candidate_03,-0.000669002104450559,-0.000669002104450559,-0.000669002104450559,0.0,0.0,False,False,1.005754342678992,1.0056490185046933,0.0,0.0,0.13758005358748535,0.13758005358748535,0.09139768215334354,0.09139768215334354,0.0,0.0,0.4915077829512445,0.4915077829512445,0.008276315363125841,0.008276315363125841,0.006097011077160153,0.006097011077160153,0.0013913082098304078,0.0013913082098304078,0.0,0.0,0.004543647720378232,0.004543647720378232,0.008518639623202567,0.008518639623202567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008593215715877274,0.008593215715877274,0.008205093368112058,0.008205093368112058,0.018306118638793157,0.018306118638793157,0.031954028268247316,0.031954028268247316,0.040799526265051664,0.040799526265051664,0.02008759620271648,0.02008759620271648,0.01998179408335852,0.01998179408335852,0.0,0.0,0.021397405851622222,0.021397405851622222,0.057580144915471906,0.057580144915471906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02378263600497897,0.02378263600497897
2018-01-12,candidate_03,0.00205968406784958,0.0020596840690570687,0.00205968406784958,1.2074887137045186e-12,4.024962379015062e-09,True,False,1.0078258788759928,1.007720337765956,0.0,0.0,0.1375491330728816,0.13754913298501525,0.09121436592836595,0.09121436582370464,0.0,0.0,0.4918368208082766,0.4918368228207578,0.008270180456665081,0.00827018039338925,0.006115556774847673,0.006115556713256445,0.0014005764482414025,0.0014005763852648055,0.0,0.0,0.004578992820904788,0.004578992765129098,0.008503203394291387,0.008503203325353785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008564330233317473,0.008564330101691678,0.008269233466546398,0.008269233312372457,0.018209766758288812,0.018209766710814246,0.03185865042214365,0.03185865025094102,0.040971444795706614,0.040971444605206256,0.020101043989134895,0.020101043843349334,0.01999517106145111,0.019995170894765966,0.0,0.0,0.021267178738975333,0.021267178578245127,0.057724259506379653,0.057724259350837054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023570091323581645,0.02357009113990586
2018-01-15,candidate_03,-2.6600256354321854e-05,-2.6600256354321854e-05,-2.6600256354321854e-05,0.0,0.0,False,False,1.007799070449254,1.007693532146638,0.0,0.0,0.13738667281159558,0.13738667281159558,0.09103898618256079,0.09103898618256079,0.0,0.0,0.49098740290942233,0.49098740290942233,0.00829784578659759,0.00829784578659759,0.006072313743177725,0.006072313743177725,0.0013910419296811556,0.0013910419296811556,0.0,0.0,0.00452659839121293,0.00452659839121293,0.00850682113137115,0.00850682113137115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852080131756084,0.00852080131756084,0.008154692300290707,0.008154692300290707,0.018403556092424743,0.018403556092424743,0.03190969617042484,0.03190969617042484,0.04098343526651227,0.04098343526651227,0.02011572094448305,0.02011572094448305,0.020170833169556535,0.020170833169556535,0.0,0.0,0.0212595287680386,0.0212595287680386,0.05844841351607866,0.05844841351607866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023825639569010678,0.023825639569010678
