date,turnover,transaction_cost,weight_可转债ETF,previous_weight_可转债ETF,weight_5年国债ETF,previous_weight_5年国债ETF,weight_10年国债ETF,previous_weight_10年国债ETF,weight_信用债ETF,previous_weight_信用债ETF,weight_日利ETF,previous_weight_日利ETF,weight_沪深300ETF,previous_weight_沪深300ETF,weight_中证500ETF,previous_weight_中证500ETF,weight_中证1000ETF,previous_weight_中证1000ETF,weight_中证2000ETF,previous_weight_中证2000ETF,weight_创业板ETF,previous_weight_创业板ETF,weight_红利ETF,previous_weight_红利ETF,weight_半导体ETF,previous_weight_半导体ETF,weight_人工智能ETF,previous_weight_人工智能ETF,weight_新能源ETF,previous_weight_新能源ETF,weight_科创50ETF,previous_weight_科创50ETF,weight_证券ETF,previous_weight_证券ETF,weight_军工ETF,previous_weight_军工ETF,weight_消费ETF,previous_weight_消费ETF,weight_恒生ETF,previous_weight_恒生ETF,weight_白银LOF,previous_weight_白银LOF,weight_纳指ETF,previous_weight_纳指ETF,weight_标普500ETF,previous_weight_标普500ETF,weight_日经225ETF,previous_weight_日经225ETF,weight_欧洲ETF,previous_weight_欧洲ETF,weight_黄金ETF,previous_weight_黄金ETF,weight_有色金属期货ETF,previous_weight_有色金属期货ETF,weight_能源化工期货ETF,previous_weight_能源化工期货ETF,weight_豆粕ETF,previous_weight_豆粕ETF,weight_煤炭ETF,previous_weight_煤炭ETF,weight_原油ETF,previous_weight_原油ETF
2018-01-05,1.4458315677513822e-09,4.3374947032541464e-13,0.0,0.0,0.15061756716465952,0.15061756723425596,0.09803915085797694,0.09803915049070752,0.0,0.0,0.15283844234346575,0.15283844237102312,0.029279019647447675,0.0292790196981231,0.020805890275199804,0.02080589029833575,0.003603795268662422,0.003603795240818283,0.0,0.0,0.015212639845609124,0.015212639853508849,0.031118985172356107,0.031118985197729824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018267787628861006,0.018267787615709217,0.014404213995166266,0.014404213966494814,0.0588649785642871,0.05886497899362739,0.08635241226348724,0.08635241232025057,0.04404191817210828,0.0440419180053821,0.022717714086556068,0.022717713995328626,0.054657668703331816,0.05465766872219024,0.0,0.0,0.053247125650715973,0.05324712566443103,0.0948063545479016,0.09480635453033531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05112433581220743,0.05112433580174829
2018-01-12,3.929994138278381e-09,1.1789982414835141e-12,0.0,0.0,0.1497197345010872,0.14971973462642257,0.09705026752267827,0.09705026647759889,0.0,0.0,0.15189692275706293,0.1518969227895366,0.029659253342722108,0.02965925344401897,0.020742576997403468,0.020742577038049926,0.0035912887955481527,0.0035912887251580033,0.0,0.0,0.015195216166875471,0.015195216175254437,0.0314751071113874,0.03147510716035435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01832783281651717,0.018327832783674024,0.014152758934944346,0.014152758858965997,0.06086864257462901,0.06086864400762044,0.08696344593524324,0.08696344605157892,0.04373312786068882,0.04373312738744748,0.02298598465737397,0.02298598446670222,0.0549685977813314,0.054968597816716015,0.0,0.0,0.05307126976791561,0.05307126979110276,0.09477235974683382,0.09477235970193737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050825612729757594,0.050825612697861164
2018-01-19,9.37082792005356e-09,2.8112483760160674e-12,0.0,0.0,0.148730433759703,0.14873043393161084,0.09650782057251159,0.09650781790277072,0.0,0.0,0.15121072114259804,0.15121072115489378,0.030012352801196334,0.03001235298636292,0.02015924147243037,0.020159241537236527,0.0034620950900196867,0.0034620949616142745,0.0,0.0,0.014538827872668043,0.014538827875678688,0.031934732229159817,0.0319347323197403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019044021914687903,0.019044021850740205,0.013363795560882307,0.013363795405726102,0.06144404478371094,0.06144404858749901,0.08846816922999116,0.08846816946322648,0.04325057266415779,0.043250571417496914,0.023201970041543115,0.023201969692199845,0.05547577643954465,0.055475776531806555,0.0,0.0,0.0532448074689324,0.05324480749729361,0.09514334393974833,0.0951433439143637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05080727301651461,0.05080727296973962
2018-01-26,2.980922336227876e-10,8.942767008683626e-14,0.0,0.0,0.14830653656348636,0.14830653656683268,0.09591200995440032,0.09591200989512287,0.0,0.0,0.15022321815927528,0.1502232181581875,0.030384881184983233,0.03038488119019528,0.02035964393807546,0.020359643939954947,0.0035042632054246656,0.0035042632023880023,0.0,0.0,0.015067388994821204,0.015067388995415997,0.032505552874307314,0.032505552877331645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019709612823502018,0.01970961282215156,0.01381098311068127,0.013810983106502289,0.06025263028227687,0.060252630405544405,0.08839659372628811,0.08839659373341403,0.04354316714046728,0.04354316706897836,0.023111055787493156,0.023111055779762316,0.0551673092106219,0.055167309213609635,0.0,0.0,0.0535223345551539,0.053522334556761836,0.09530155356187828,0.09530155356179587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509212649268635,0.05092126492605086
2018-02-02,2.7289260079964295e-08,8.186778023989287e-12,0.0,0.0,0.15085072740527602,0.15085072745126615,0.097742563986687,0.09774255137409012,0.0,0.0,0.15307967194437574,0.15307967185073243,0.03005285956721316,0.030052859717161453,0.01942860599735101,0.019428606055286096,0.0032907326868567943,0.0032907326338379316,0.0,0.0,0.014388941865101874,0.014388941894056444,0.03273989643494167,0.032739896531966614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018863272454166538,0.0188632724436678,0.012909955380343492,0.01290995531273052,0.05926575237211645,0.05926576521081865,0.08946534490411139,0.08946534510673375,0.0432722880607476,0.04327228739451366,0.02335490388436166,0.02335490374333649,0.05566745761823412,0.055667457717934146,0.0,0.0,0.05296516058571824,0.05296516067342311,0.09505598952344968,0.09505598955418318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047605875328947514,0.04760587533426172
2018-02-09,0.0029327531310867796,8.798259393260338e-07,0.0,0.0,0.15608153905844188,0.15608153953512097,0.10136221785184563,0.10136221748568428,0.0,0.0,0.15815893656780128,0.15815893691887215,0.029370217670501766,0.029370217936432266,0.01931036051059679,0.019310360647403116,0.0032530933875541557,0.0032530933461782327,0.0,0.0,0.01435472921589773,0.014354729306000106,0.03247886076744058,0.0324788609455257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018294343293405645,0.01829434329659825,0.012694325054476702,0.01269432501565712,0.05443300793586243,0.0558993816099853,0.08608201872840973,0.0860820190104683,0.044994577720290946,0.04352820172156684,0.02226228925740734,0.022262289261544107,0.05378914672335346,0.05378914744887661,0.0,0.0,0.05129972634858771,0.051299726726422634,0.0964360605947016,0.09643606051355287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045344549313424874,0.04534454927411095
2018-02-14,0.003930500485930988,1.1791501457792963e-06,0.0,0.0,0.157070751244844,0.1570707513967629,0.10150607536084186,0.10150607445807971,0.0,0.0,0.15866601823825302,0.15866601842485592,0.02882101318741722,0.02882101347836256,0.019234756419305964,0.01923475656290332,0.003259699127319522,0.003259699078742487,0.0,0.0,0.014467504860114248,0.01446750494768875,0.031797985058221165,0.03179798529268639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01709782649619532,0.017097826513386465,0.012615696270027123,0.012615696231969448,0.05395107268565441,0.055916320132868805,0.0846543506469976,0.08465435094298818,0.04721715275821518,0.04525190368012028,0.022474342116244463,0.022474342167166365,0.05365682738994309,0.053656828306879234,0.0,0.0,0.05102868360671022,0.051028684026317446,0.0976414694644583,0.09764146929806003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044838775069237315,0.044838775060161984
2018-02-23,0.0053717837653148165,1.6115351295944448e-06,0.0,0.0,0.15536979251855357,0.1553697926314922,0.1008622300870593,0.1008622291022181,0.0,0.0,0.15723540643211498,0.15723540659783733,0.029395894800498402,0.029395895171541085,0.019512304108377773,0.019512304288087732,0.003285836663509728,0.0032858366186929804,0.0,0.0,0.014541047873407643,0.01454104798259207,0.032192412607385174,0.032192412904266526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017049134633733545,0.017049134658338443,0.01266759454789123,0.012667594514252116,0.053069308323221626,0.05575519665844648,0.0873488110671808,0.08734881159848708,0.048880515882641674,0.04619462526856805,0.022887732030445307,0.022887732105398743,0.05389641480304742,0.05389641599207745,0.0,0.0,0.05091310873848135,0.050913109230539905,0.09656637551685274,0.09656637532633852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04432607936559771,0.04432607935082524
2018-03-02,1.275183210327352e-09,3.8255496309820553e-13,0.0,0.0,0.15554891081760677,0.15554891081676955,0.10130223599742258,0.10130223594015375,0.0,0.0,0.15677956820128747,0.15677956820402805,0.029310588111370696,0.029310588139512903,0.02018404215122841,0.02018404216536886,0.003431862247808778,0.0034318622448329785,0.0,0.0,0.015469263948587622,0.015469263958025755,0.03165999450775845,0.03165999452790737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017291422189575623,0.01729142219311188,0.013600283053443263,0.013600283052214336,0.05167638533072113,0.05167638567021984,0.08626736644167532,0.08626736647678565,0.048642278494704524,0.04864227793228825,0.023495944616186887,0.023495944624842044,0.05455149339654802,0.054551493534306446,0.0,0.0,0.050774030433046895,0.05077403047061675,0.0956810640208678,0.09568106400800326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044333266040159816,0.044333266041012405
2018-03-09,1.9517097022726804e-09,5.855129106818041e-13,0.0,0.0,0.1554233999201881,0.15542339991786858,0.10083096487099774,0.10083096479780086,0.0,0.0,0.15667690957897812,0.15667690958040148,0.02949977752222233,0.029499777560307184,0.020293318949901402,0.020293318968882385,0.0034619881459960022,0.0034619881436343336,0.0,0.0,0.015437875272711371,0.0154378752853277,0.03196691715476633,0.031966917181432276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017304561511798457,0.017304561518057242,0.01366647394187865,0.013666473942053312,0.05100312365492134,0.05100312418120829,0.08570776682845566,0.08570776688178595,0.048873315607841646,0.048873314725248744,0.023692359178495385,0.0236923591905882,0.054371083188074654,0.05437108341399508,0.0,0.0,0.0503313154766266,0.050331315526325734,0.09643183434791354,0.09643183433252968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045027014848232745,0.04502701485255305
