date,weight_0-5中高信用票,weight_中证转债,weight_沪深300ETF,weight_中证1000ETF,weight_科创50ETF,weight_红利ETF,weight_上证指数ETF,weight_恒生ETF,weight_恒生科技ETF,weight_纳指ETF,weight_标普500ETF,weight_日经225ETF,weight_黄金ETF,weight_有色ETF,weight_豆粕连续
2018-02-09,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2018-02-12,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2018-02-13,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2018-02-14,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2018-02-22,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2018-02-23,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2018-02-26,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2018-02-27,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2018-02-28,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-01,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-02,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-05,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-06,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-07,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-08,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-09,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-12,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-13,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-14,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-15,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-16,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-19,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-20,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-21,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-22,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-23,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-26,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-27,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-28,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-29,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-03-30,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-02,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-03,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-04,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-09,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-10,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-11,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-12,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-13,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-16,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-17,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-18,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-19,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-20,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-23,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-24,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-25,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-26,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-04-27,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-02,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-03,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-04,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-07,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-08,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-09,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-10,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-11,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-14,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-15,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-16,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-17,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-18,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-21,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-22,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-23,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-24,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-25,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-28,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-29,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-30,0.8281581276626749,0.11649083294900597,0.02767459957519633,0.0,8.239467145037961e-17,0.015531276501146144,0.019672271471371922,0.0613823112745858,0.0,0.0059381978515620016,0.07507872857437686,0.0,4.791753688300864e-09,1.4462665234029546e-17,0.11997335238023493
2018-05-31,0.00010555197480605755,1.8710680340989838e-15,2.6898590396821104e-15,2.4328554159788014e-06,0.24995695440841115,0.0,1.6372732475259176e-05,2.0678414170994261e-16,0.24995695441991644,1.3827640856441776e-06,2.252708723735955e-15,0.24995695442058555,2.0351914321222252e-05,0.24995695441681648,2.6357027514204916e-05
2018-06-01,0.00010555197480605755,1.8710680340989838e-15,2.6898590396821104e-15,2.4328554159788014e-06,0.24995695440841115,0.0,1.6372732475259176e-05,2.0678414170994261e-16,0.24995695441991644,1.3827640856441776e-06,2.252708723735955e-15,0.24995695442058555,2.0351914321222252e-05,0.24995695441681648,2.6357027514204916e-05
