date,weight_红利ETF,weight_上证指数ETF,weight_沪深300ETF,weight_中证1000ETF,weight_恒生ETF,weight_恒生科技ETF,weight_科创50ETF,weight_0-5中高信用票,weight_中证转债,weight_黄金ETF
2020-06-18,2.3880697101223586e-06,1.5948316056353392e-06,5.850053034315276e-05,1.0967833492893387e-06,2.315349371361891e-06,0.318863027126092,0.31886302710366704,0.04333336050201907,0.31886302710920783,1.8253415854656865e-05
2020-06-19,2.3880697101223586e-06,1.5948316056353392e-06,5.850053034315276e-05,1.0967833492893387e-06,2.315349371361891e-06,0.318863027126092,0.31886302710366704,0.04333336050201907,0.31886302710920783,1.8253415854656865e-05
2020-06-22,2.3880697101223586e-06,1.5948316056353392e-06,5.850053034315276e-05,1.0967833492893387e-06,2.315349371361891e-06,0.318863027126092,0.31886302710366704,0.04333336050201907,0.31886302710920783,1.8253415854656865e-05
2020-06-23,2.3880697101223586e-06,1.5948316056353392e-06,5.850053034315276e-05,1.0967833492893387e-06,2.315349371361891e-06,0.318863027126092,0.31886302710366704,0.04333336050201907,0.31886302710920783,1.8253415854656865e-05
2020-06-24,2.3880697101223586e-06,1.5948316056353392e-06,5.850053034315276e-05,1.0967833492893387e-06,2.315349371361891e-06,0.318863027126092,0.31886302710366704,0.04333336050201907,0.31886302710920783,1.8253415854656865e-05
2020-06-29,2.3880697101223586e-06,1.5948316056353392e-06,5.850053034315276e-05,1.0967833492893387e-06,2.315349371361891e-06,0.318863027126092,0.31886302710366704,0.04333336050201907,0.31886302710920783,1.8253415854656865e-05
2020-06-30,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-01,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-02,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-03,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-06,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-07,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-08,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-09,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-10,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-13,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-14,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-15,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-16,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-17,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-20,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-21,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-22,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-23,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-24,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-27,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-28,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
2020-07-29,0.0,2.5887450028467296e-07,0.0,9.478189087909813e-08,4.869798665514301e-10,0.3333330860092759,0.3333330859980205,0.0,0.33333308619134383,3.90436555246821e-07
