annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,total_return,model,annualized_turnover,turnover_adjusted_return,avg_turnover,turnover_adjusted_sharpe,avg_drawdown_scalar,avg_target_vol_scalar,avg_trend_scalar,avg_final_risk_scalar,avg_gross_exposure,parameter_instability_penalty,objective_score
0.042086156469862246,0.04606330659054955,0.5185506260369676,0.6572343932229038,-0.06754209507134479,0.6231100238363437,0.23685240240146954,Balanced drawdown scaling,1.816831435235809,0.0415411070392915,0.007709435254860894,0.901826423546723,0.8915802075019951,0.7940680786254408,1.0,0.7067820019249861,0.7143107135907396,0.02794039382650346,0.6381605450148143
0.04183288299826704,0.04706152239259036,0.5021699638426473,0.6233411117787183,-0.06704638840173982,0.6239393947307905,0.23530312426296196,Defensive Dynamic RRP before overlay optimization,1.8854700327734448,0.041267241988435004,0.008000692227543215,0.8768786025275791,0.855147645650439,0.7940680786254408,1.0,0.6705190089703525,0.6804305208268571,0.02783395423097392,0.624174447365708
0.05354353622101771,0.06118081422760563,0.5776898635172171,0.7142703819440424,-0.08312120349057772,0.6441621869332917,0.3085936208490294,Higher volatility target with moderate exposure,2.074837154212432,0.05292108507475398,0.008804241491288627,0.8649947821530505,0.8160415003990423,1.00750687047797,1.0,0.8161065352821849,0.8238883904125157,0.027301756253326235,0.6218216442193044
0.037474561601223755,0.043519903004424154,0.442890729771717,0.5408629370621834,-0.06416103741594104,0.5840703815040414,0.20888730361286645,Soft trend filter with short confirmation,1.6542790520912056,0.03697827788559639,0.007019670068574359,0.8496865878087377,0.8511572226656026,0.811790310705725,0.95,0.6483851084136041,0.6481695395126877,0.02672641012124407,0.5570321650604009
0.06452486102175325,0.07581735330083872,0.6110060428770044,0.753847056234198,-0.10471999112185137,0.6161656464110337,0.3804657294049647,Higher volatility target with high exposure,2.1978987797838117,0.06386549138781811,0.009326433928242662,0.8423598108787003,0.7571827613727055,1.2546023077171589,1.0,0.9362688879919886,0.953475863525864,0.02708887706226716,0.5463888861946182
0.03642132623466998,0.04765517650814975,0.38235775354968754,0.4768878723041946,-0.07358681969442415,0.49494361063452386,0.2025724636900994,Faster re-entry with turnover control,1.9596840578146564,0.03583342101732558,0.008315607640146468,0.7519313460353573,0.7723463687150838,0.7940680786254408,1.0,0.5809694123059854,0.5815012225762433,0.02831293241085684,0.44531382932419566
0.04472484225830087,0.06091349979320856,0.435450964865726,0.5361892514020484,-0.09307093857225612,0.4805457315075693,0.25308664951912396,Less defensive full overlay,2.209236187240588,0.04406207140212869,0.009374542413736062,0.7233547826296678,0.8930167597765362,1.0241696043955553,0.95,0.8499805102552341,0.8511435178562113,0.027727991565629943,0.395168457816121
