crisis_prior,prior_weight,design_sharpe,design_max_drawdown,design_calmar,design_avg_monthly_turnover,design_selection_score,design_solver_fallback_rate
0.6,0.75,0.909816450857948,-0.035972620670799205,1.399992400013122,0.02241808248777131,1.084926454602142,0.39436619718309857
0.67,1.0,0.9119784996693876,-0.03662157291879242,1.3634368424981362,0.024365599632037525,1.0732203566266352,0.39436619718309857
0.4,0.5,0.8851246692583737,-0.03641381111367448,1.3907395965364504,0.02208337946270081,1.07212034820845,0.3591549295774648
0.5,0.5,0.8968033059712072,-0.036310549782011314,1.394628150719369,0.021652189120903616,1.0719065357224935,0.3873239436619718
0.5,0.75,0.8955329616651772,-0.036317350938163906,1.386491035784659,0.021840161647435564,1.068100737361976,0.3873239436619718
