date,model,covariance_method,covariance_annualized,covariance_trading_days,covariance_fallback_used,covariance_fallback_method,covariance_failure_note,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_number,covariance_point_in_time,covariance_psd_repaired,covariance_jitter_added,covariance_psd_notes,covariance_observations,covariance_assets,covariance_ewma_halflife,covariance_estimator,solver_name,solver_status,objective_value,failure_reason,fallback_used,inaccurate_solution,cvar_effective_obs,cvar_total_obs,inaccurate_ratio_overall
2018-05-31,Global RRP,sample,True,243,False,,,6.680920901191619e-06,0.1633571711467123,24451.295496939,True,False,0.0,symmetrized,65,12,,sample,,,,,,,,,
2018-06-29,Global RRP,sample,True,243,False,,,5.768013928888648e-06,0.15808635453560355,27407.415530645718,True,False,0.0,symmetrized,84,12,,sample,,,,,,,,,
2018-07-31,Global RRP,sample,True,243,False,,,6.021831996626177e-06,0.17021256779902552,28265.91108725546,True,False,0.0,symmetrized,101,12,,sample,,,,,,,,,
2018-08-31,Global RRP,sample,True,243,False,,,5.518301256492976e-06,0.19239666383873694,34865.19762080007,True,False,0.0,symmetrized,123,12,,sample,,,,,,,,,
2018-09-28,Global RRP,sample,True,243,False,,,5.418763921155909e-06,0.18891228006792216,34862.61494625589,True,False,0.0,symmetrized,142,12,,sample,,,,,,,,,
2018-10-31,Global RRP,sample,True,243,False,,,5.117970855320648e-06,0.19613362807204124,38322.5371180339,True,False,0.0,symmetrized,155,12,,sample,,,,,,,,,
2018-11-30,Global RRP,sample,True,243,False,,,4.980620999165481e-06,0.19747727250392158,39649.12659224814,True,False,0.0,symmetrized,175,12,,sample,,,,,,,,,
2018-12-28,Global RRP,sample,True,243,False,,,5.112819689542347e-06,0.20045701313970676,39206.74408873,True,False,0.0,symmetrized,193,12,,sample,,,,,,,,,
2019-01-31,Global RRP,sample,True,243,False,,,4.832697735349862e-06,0.19229018672124037,39789.40899090176,True,False,0.0,symmetrized,208,12,,sample,,,,,,,,,
2019-02-28,Global RRP,sample,True,243,False,,,4.2343413264125114e-06,0.19367940531399525,45740.14950232827,True,False,0.0,symmetrized,208,12,,sample,,,,,,,,,
2019-03-29,Global RRP,sample,True,243,False,,,4.8116063494307085e-06,0.21377237349028722,44428.483538679335,True,False,0.0,symmetrized,209,12,,sample,,,,,,,,,
2019-04-30,Global RRP,sample,True,243,False,,,4.220697267780518e-06,0.22936623272807383,54343.20875817934,True,False,0.0,symmetrized,210,12,,sample,,,,,,,,,
2019-05-31,Global RRP,sample,True,243,False,,,4.0339426776513075e-06,0.2502981488262731,62048.01823609571,True,False,0.0,symmetrized,209,12,,sample,,,,,,,,,
2019-06-28,Global RRP,sample,True,243,False,,,3.7456185986684844e-06,0.2545005199408346,67946.19186035279,True,False,0.0,symmetrized,210,12,,sample,,,,,,,,,
2019-07-31,Global RRP,sample,True,243,False,,,2.0628564439094307e-06,0.2895450378884468,140361.21550936156,True,False,0.0,symmetrized,78,13,,sample,,,,,,,,,
2019-08-30,Global RRP,sample,True,243,False,,,1.8490273667461174e-06,0.26207485004532377,141736.59879708433,True,False,0.0,symmetrized,97,13,,sample,,,,,,,,,
2019-09-30,Global RRP,sample,True,243,False,,,1.011171358870189e-06,0.27893499839707053,275853.34172116255,True,False,0.0,symmetrized,62,15,,sample,,,,,,,,,
2019-10-31,Global RRP,sample,True,243,False,,,1.4742106297546557e-06,0.25711508139963185,174408.6470482322,True,False,0.0,symmetrized,79,15,,sample,,,,,,,,,
2019-11-29,Global RRP,sample,True,243,False,,,1.691452586691096e-06,0.22971139973637117,135807.1763547,True,False,0.0,symmetrized,100,15,,sample,,,,,,,,,
2019-12-31,Global RRP,sample,True,243,False,,,1.6603506446729896e-06,0.21990136772464558,132442.72734206438,True,False,0.0,symmetrized,120,15,,sample,,,,,,,,,
2020-01-23,Global RRP,sample,True,243,False,,,1.8605473661276545e-06,0.2205341962958176,118531.89029786113,True,False,0.0,symmetrized,133,15,,sample,,,,,,,,,
2020-02-28,Global RRP,sample,True,243,False,,,1.938108010426006e-06,0.22647146709657365,116851.82965978973,True,False,0.0,symmetrized,145,15,,sample,,,,,,,,,
2020-03-31,Global RRP,sample,True,243,False,,,1.3509242078493067e-06,0.23951094760485064,177294.14145754036,True,False,0.0,symmetrized,48,16,,sample,,,,,,,,,
2020-04-30,Global RRP,sample,True,243,False,,,1.6169369343876979e-06,0.2776421760355227,171708.72291358744,True,False,0.0,symmetrized,50,17,,sample,,,,,,,,,
2020-05-29,Global RRP,sample,True,243,False,,,5.585461195075059e-07,0.47648453682927483,853080.0236324472,True,False,0.0,symmetrized,43,18,,sample,,,,,,,,,
2020-06-30,Global RRP,sample,True,243,False,,,1.1853391514279206e-06,0.4583293173915095,386665.1302619866,True,False,0.0,symmetrized,48,19,,sample,,,,,,,,,
2020-07-31,Global RRP,sample,True,243,False,,,1.8793189330316114e-06,0.5006812880101578,266416.3486090607,True,False,0.0,symmetrized,52,20,,sample,,,,,,,,,
2020-08-31,Global RRP,sample,True,243,False,,,1.889456063792716e-06,0.47712538447356556,252519.96784504692,True,False,0.0,symmetrized,71,20,,sample,,,,,,,,,
2020-09-30,Global RRP,sample,True,243,False,,,1.8801393770492848e-06,0.42947419343517734,228426.7850978153,True,False,0.0,symmetrized,87,20,,sample,,,,,,,,,
2020-10-30,Global RRP,sample,True,243,False,,,1.7766481037165109e-06,0.4186512247322042,235641.05005174724,True,False,0.0,symmetrized,101,20,,sample,,,,,,,,,
2020-11-30,Global RRP,sample,True,243,False,,,2.052685703428199e-06,0.37824438896365775,184268.0486018635,True,False,0.0,symmetrized,119,20,,sample,,,,,,,,,
2020-12-31,Global RRP,sample,True,243,False,,,2.007736552394762e-06,0.2880971423484715,143493.49868877901,True,False,0.0,symmetrized,49,22,,sample,,,,,,,,,
2021-01-29,Global RRP,sample,True,243,False,,,2.0683129450717945e-06,0.29949772890690796,144802.90790642993,True,False,0.0,symmetrized,63,22,,sample,,,,,,,,,
2021-02-26,Global RRP,sample,True,243,False,,,1.6561297162483955e-06,0.30788404836116645,185905.7568622169,True,False,0.0,symmetrized,50,23,,sample,,,,,,,,,
2021-03-31,Global RRP,sample,True,243,False,,,2.273320731293482e-06,0.509731901645227,224223.4870902699,True,False,0.0,symmetrized,50,24,,sample,,,,,,,,,
2021-04-30,Global RRP,sample,True,243,False,,,2.435807795112809e-06,0.4301881273252709,176610.04623944382,True,False,0.0,symmetrized,70,24,,sample,,,,,,,,,
2021-05-31,Global RRP,sample,True,243,False,,,9.919505145996924e-07,0.41865981826369275,422057.16122103675,True,False,0.0,symmetrized,58,26,,sample,,,,,,,,,
2021-06-30,Global RRP,sample,True,243,False,,,1.2479441563021053e-06,0.4285743876781726,343424.33154069935,True,False,0.0,symmetrized,77,26,,sample,,,,,,,,,
2021-07-30,Global RRP,sample,True,243,False,,,1.3045919215038326e-06,0.4549383493500293,348720.80828586733,True,False,0.0,symmetrized,94,26,,sample,,,,,,,,,
2021-08-31,Global RRP,sample,True,243,False,,,1.505895780284688e-06,0.4546251245135058,301896.8048556185,True,False,0.0,symmetrized,114,26,,sample,,,,,,,,,
2021-09-30,Global RRP,sample,True,243,False,,,1.6037880632092949e-06,0.4666111789238718,290943.16738469136,True,False,0.0,symmetrized,131,26,,sample,,,,,,,,,
2021-10-29,Global RRP,sample,True,243,False,,,1.6381866809556296e-06,0.4653090947712744,284039.1148216626,True,False,0.0,symmetrized,142,26,,sample,,,,,,,,,
2021-11-30,Global RRP,sample,True,243,False,,,1.556705710492161e-06,0.4408964433750281,283224.01620511577,True,False,0.0,symmetrized,164,26,,sample,,,,,,,,,
2021-12-31,Global RRP,sample,True,243,False,,,1.5123548290601186e-06,0.43165938944921467,285422.0326836114,True,False,0.0,symmetrized,186,26,,sample,,,,,,,,,
2022-01-28,Global RRP,sample,True,243,False,,,1.5802630960507052e-06,0.46441044429274647,293881.72479213873,True,False,0.0,symmetrized,204,26,,sample,,,,,,,,,
2022-02-28,Global RRP,sample,True,243,False,,,1.6223540973120244e-06,0.46898315799014056,289075.70718819584,True,False,0.0,symmetrized,210,26,,sample,,,,,,,,,
2022-03-31,Global RRP,sample,True,243,False,,,1.593329091607788e-06,0.44501797569695845,279300.7282933007,True,False,0.0,symmetrized,205,26,,sample,,,,,,,,,
2022-04-29,Global RRP,sample,True,243,False,,,8.586582610604048e-07,0.7082069180200576,824783.2113621705,True,False,0.0,symmetrized,59,27,,sample,,,,,,,,,
2022-05-31,Global RRP,sample,True,243,False,,,1.14463756121095e-06,0.7305773590544618,638260.8642351032,True,False,0.0,symmetrized,76,27,,sample,,,,,,,,,
2022-06-30,Global RRP,sample,True,243,False,,,1.1483485844946348e-06,0.7494608524384283,652642.2922080328,True,False,0.0,symmetrized,94,27,,sample,,,,,,,,,
2022-07-29,Global RRP,sample,True,243,False,,,1.2765744489277273e-06,0.694561665712873,544082.3810129348,True,False,0.0,symmetrized,111,27,,sample,,,,,,,,,
2022-08-31,Global RRP,sample,True,243,False,,,1.2280731637282534e-06,0.65374538770484,532334.2346478471,True,False,0.0,symmetrized,132,27,,sample,,,,,,,,,
2022-09-30,Global RRP,sample,True,243,False,,,1.1652912483327149e-06,0.6365415025623649,546250.9938808182,True,False,0.0,symmetrized,148,27,,sample,,,,,,,,,
2022-10-31,Global RRP,sample,True,243,False,,,1.1447772242860235e-06,0.6303677262138785,550646.6348568624,True,False,0.0,symmetrized,159,27,,sample,,,,,,,,,
2022-11-30,Global RRP,sample,True,243,False,,,1.189279580508857e-06,0.6071853262845113,510548.8534703631,True,False,0.0,symmetrized,171,27,,sample,,,,,,,,,
2022-12-30,Global RRP,sample,True,243,False,,,1.3870503079902633e-06,0.5722811018698779,412588.56911907706,True,False,0.0,symmetrized,183,27,,sample,,,,,,,,,
2023-01-31,Global RRP,sample,True,243,False,,,1.848322060658655e-06,0.543296122782279,293940.18193380965,True,False,0.0,symmetrized,183,27,,sample,,,,,,,,,
2023-02-28,Global RRP,sample,True,243,False,,,1.9650044242437174e-06,0.5098182820993691,259448.92327435128,True,False,0.0,symmetrized,188,27,,sample,,,,,,,,,
2023-03-31,Global RRP,sample,True,243,False,,,1.7838699763955435e-06,0.5008995119375423,280793.73416534043,True,False,0.0,symmetrized,195,27,,sample,,,,,,,,,
2023-04-28,Global RRP,sample,True,243,False,,,1.935501148984947e-06,0.4460261708870122,230444.7977832128,True,False,0.0,symmetrized,195,27,,sample,,,,,,,,,
2023-05-31,Global RRP,sample,True,243,False,,,2.047600659141044e-06,0.388748978117912,189855.85708933586,True,False,0.0,symmetrized,196,27,,sample,,,,,,,,,
2023-06-30,Global RRP,sample,True,243,False,,,1.9646653474658963e-06,0.3731903075222418,189951.08149263056,True,False,0.0,symmetrized,198,27,,sample,,,,,,,,,
2023-07-31,Global RRP,sample,True,243,False,,,2.0738168491663763e-06,0.35934924215757336,173279.16026047477,True,False,0.0,symmetrized,200,27,,sample,,,,,,,,,
2023-08-31,Global RRP,sample,True,243,False,,,2.17472776836916e-06,0.37321260770118136,171613.48336534807,True,False,0.0,symmetrized,202,27,,sample,,,,,,,,,
2023-09-28,Global RRP,sample,True,243,False,,,2.20628028249915e-06,0.3621922211869565,164164.19258240642,True,False,0.0,symmetrized,207,27,,sample,,,,,,,,,
2023-10-31,Global RRP,sample,True,243,False,,,2.249722343706339e-06,0.35935853084206504,159734.6142946842,True,False,0.0,symmetrized,211,27,,sample,,,,,,,,,
2023-11-30,Global RRP,sample,True,243,False,,,2.0307411341527423e-06,0.35543227512296527,175025.89037339675,True,False,0.0,symmetrized,220,27,,sample,,,,,,,,,
2023-12-29,Global RRP,sample,True,243,False,,,1.9000024774231343e-06,0.36000487499397005,189476.0029377563,True,False,0.0,symmetrized,226,27,,sample,,,,,,,,,
2024-01-31,Global RRP,sample,True,243,False,,,1.6257417483661022e-06,0.40280001541189925,247763.8381475533,True,False,0.0,symmetrized,225,27,,sample,,,,,,,,,
2024-02-29,Global RRP,sample,True,243,False,,,1.6254100604005655e-06,0.4360215450766538,268253.25848493935,True,False,0.0,symmetrized,219,27,,sample,,,,,,,,,
2024-03-29,Global RRP,sample,True,243,False,,,1.023286705465792e-06,0.7282400936196307,711667.6975571001,True,False,0.0,symmetrized,71,28,,sample,,,,,,,,,
2024-04-30,Global RRP,sample,True,243,False,,,1.3550538245034926e-06,0.6960907934588938,513699.7371406627,True,False,0.0,symmetrized,88,28,,sample,,,,,,,,,
2024-05-31,Global RRP,sample,True,243,False,,,1.052296997886973e-06,0.6313454324046108,599968.862091559,True,False,0.0,symmetrized,63,29,,sample,,,,,,,,,
2024-06-28,Global RRP,sample,True,243,False,,,9.786177477196933e-07,0.5790904762760309,591743.2803823424,True,False,0.0,symmetrized,81,29,,sample,,,,,,,,,
2024-07-31,Global RRP,sample,True,243,False,,,1.0200294227509336e-06,0.564284922222893,553204.5543363484,True,False,0.0,symmetrized,102,29,,sample,,,,,,,,,
2024-08-30,Global RRP,sample,True,243,False,,,9.743062133125233e-07,0.5101258390518204,523578.5547517492,True,False,0.0,symmetrized,119,29,,sample,,,,,,,,,
2024-09-30,Global RRP,sample,True,243,False,,,1.0300313733473236e-06,0.5017823360110244,487152.47806517524,True,False,0.0,symmetrized,134,29,,sample,,,,,,,,,
2024-10-31,Global RRP,sample,True,243,False,,,1.112929969799611e-06,0.5060020389016429,454657.5729223567,True,False,0.0,symmetrized,143,29,,sample,,,,,,,,,
2024-11-29,Global RRP,sample,True,243,False,,,1.074359371174666e-06,0.6068868445249707,564882.5344739371,True,False,0.0,symmetrized,161,29,,sample,,,,,,,,,
2024-12-31,Global RRP,sample,True,243,False,,,1.0419634577995028e-06,0.5738458102979482,550735.0627341953,True,False,0.0,symmetrized,182,29,,sample,,,,,,,,,
2025-01-27,Global RRP,sample,True,243,False,,,1.3242172288139635e-06,0.5851905319964497,441914.3017196477,True,False,0.0,symmetrized,198,29,,sample,,,,,,,,,
2025-02-28,Global RRP,sample,True,243,False,,,1.3405482314689836e-06,0.5599325402549973,417689.21633011196,True,False,0.0,symmetrized,204,29,,sample,,,,,,,,,
2025-03-31,Global RRP,sample,True,243,False,,,1.380522774500716e-06,0.5373850181051688,389261.9723709528,True,False,0.0,symmetrized,203,29,,sample,,,,,,,,,
2025-04-30,Global RRP,sample,True,243,False,,,1.2297572132036815e-06,0.5222346883978486,424664.8710743136,True,False,0.0,symmetrized,202,29,,sample,,,,,,,,,
2025-05-30,Global RRP,sample,True,243,False,,,1.146422721188045e-06,0.5189582823933044,452676.20119697624,True,False,0.0,symmetrized,200,29,,sample,,,,,,,,,
2025-06-30,Global RRP,sample,True,243,False,,,3.7801543124038196e-07,0.34146830826313834,903318.4363471048,True,False,0.0,symmetrized,63,30,,sample,,,,,,,,,
2025-07-31,Global RRP,sample,True,243,False,,,9.414978198174561e-07,0.3146115241351272,334160.6507343014,True,False,0.0,symmetrized,84,30,,sample,,,,,,,,,
2025-08-29,Global RRP,sample,True,243,False,,,1.155914685741477e-06,0.3390393386797629,293308.2716760204,True,False,0.0,symmetrized,102,30,,sample,,,,,,,,,
2025-09-30,Global RRP,sample,True,243,False,,,1.1434438650360554e-06,0.3704279496269516,323958.14167516754,True,False,0.0,symmetrized,120,30,,sample,,,,,,,,,
2025-10-31,Global RRP,sample,True,243,False,,,1.1595393690831012e-06,0.4231993818064125,364971.98205616325,True,False,0.0,symmetrized,130,30,,sample,,,,,,,,,
2025-11-28,Global RRP,sample,True,243,False,,,1.1373197713190097e-06,0.4219250881036294,370981.9337918487,True,False,0.0,symmetrized,147,30,,sample,,,,,,,,,
2025-12-31,Global RRP,sample,True,243,False,,,1.0713182993221648e-06,0.4148754699077951,387256.96197879896,True,False,0.0,symmetrized,170,30,,sample,,,,,,,,,
2026-01-30,Global RRP,sample,True,243,False,,,1.0562743849253642e-06,0.4273514391852129,404583.7381689506,True,False,0.0,symmetrized,183,30,,sample,,,,,,,,,
2026-02-27,Global RRP,sample,True,243,False,,,1.039261599081575e-06,0.42080129282773593,404904.10999464424,True,False,0.0,symmetrized,189,30,,sample,,,,,,,,,
2026-03-31,Global RRP,sample,True,243,False,,,8.351818509036271e-07,0.4311245277651289,516204.37788329885,True,False,0.0,symmetrized,189,30,,sample,,,,,,,,,
2026-04-30,Global RRP,sample,True,243,False,,,8.407418199981551e-07,0.4407035734941428,524184.1942572928,True,False,0.0,symmetrized,191,30,,sample,,,,,,,,,
2026-05-07,Global RRP,sample,True,243,False,,,8.641965911691375e-07,0.4481716601133213,518599.19917875115,True,False,0.0,symmetrized,190,30,,sample,,,,,,,,,
2018-05-31,Convex Adaptive Global RRP,sample,True,243,False,,,6.680920901191619e-06,0.1633571711467123,24451.295496939,True,False,0.0,symmetrized,65,12,,sample,CLARABEL,optimal,0.15217811985182056,,False,False,65.0,77.0,0.0
2018-06-29,Convex Adaptive Global RRP,sample,True,243,False,,,5.768013928888648e-06,0.15808635453560355,27407.415530645718,True,False,0.0,symmetrized,84,12,,sample,CLARABEL,optimal,0.10194043291976834,,False,False,84.0,97.0,0.0
2018-07-31,Convex Adaptive Global RRP,sample,True,243,False,,,6.021831996626177e-06,0.17021256779902552,28265.91108725546,True,False,0.0,symmetrized,101,12,,sample,CLARABEL,optimal,0.09127785587380442,,False,False,101.0,119.0,0.0
2018-08-31,Convex Adaptive Global RRP,sample,True,243,False,,,5.518301256492976e-06,0.19239666383873694,34865.19762080007,True,False,0.0,symmetrized,123,12,,sample,CLARABEL,optimal,0.09967394261206126,,False,False,123.0,142.0,0.0
2018-09-28,Convex Adaptive Global RRP,sample,True,243,False,,,5.418763921155909e-06,0.18891228006792216,34862.61494625589,True,False,0.0,symmetrized,142,12,,sample,CLARABEL,optimal,0.09885907239707678,,False,False,142.0,161.0,0.0
2018-10-31,Convex Adaptive Global RRP,sample,True,243,False,,,5.117970855320648e-06,0.19613362807204124,38322.5371180339,True,False,0.0,symmetrized,155,12,,sample,CLARABEL,optimal,0.10290682495344804,,False,False,155.0,179.0,0.0
2018-11-30,Convex Adaptive Global RRP,sample,True,243,False,,,4.980620999165481e-06,0.19747727250392158,39649.12659224814,True,False,0.0,symmetrized,175,12,,sample,CLARABEL,optimal,0.1049802120883221,,False,False,175.0,201.0,0.0
2018-12-28,Convex Adaptive Global RRP,sample,True,243,False,,,5.112819689542347e-06,0.20045701313970676,39206.74408873,True,False,0.0,symmetrized,193,12,,sample,CLARABEL,optimal,0.1078449894136401,,False,False,193.0,221.0,0.0
2019-01-31,Convex Adaptive Global RRP,sample,True,243,False,,,4.832697735349862e-06,0.19229018672124037,39789.40899090176,True,False,0.0,symmetrized,208,12,,sample,CLARABEL,optimal,0.10791266008653393,,False,False,208.0,240.0,0.0
2019-02-28,Convex Adaptive Global RRP,sample,True,243,False,,,4.2343413264125114e-06,0.19367940531399525,45740.14950232827,True,False,0.0,symmetrized,208,12,,sample,CLARABEL,optimal,0.10976398827171821,,False,False,208.0,240.0,0.0
2019-03-29,Convex Adaptive Global RRP,sample,True,243,False,,,4.8116063494307085e-06,0.21377237349028722,44428.483538679335,True,False,0.0,symmetrized,209,12,,sample,CLARABEL,optimal,0.10590377981878658,,False,False,209.0,240.0,0.0
2019-04-30,Convex Adaptive Global RRP,sample,True,243,False,,,4.220697267780518e-06,0.22936623272807383,54343.20875817934,True,False,0.0,symmetrized,210,12,,sample,CLARABEL,optimal,0.11130326163409564,,False,False,210.0,240.0,0.0
2019-05-31,Convex Adaptive Global RRP,sample,True,243,False,,,4.0339426776513075e-06,0.2502981488262731,62048.01823609571,True,False,0.0,symmetrized,209,12,,sample,CLARABEL,optimal,0.11345306107383044,,False,False,209.0,240.0,0.0
2019-06-28,Convex Adaptive Global RRP,sample,True,243,False,,,3.7456185986684844e-06,0.2545005199408346,67946.19186035279,True,False,0.0,symmetrized,210,12,,sample,CLARABEL,optimal,0.1151736400141077,,False,False,210.0,240.0,0.0
2019-07-31,Convex Adaptive Global RRP,sample,True,243,False,,,2.0628564439094307e-06,0.2895450378884468,140361.21550936156,True,False,0.0,symmetrized,78,13,,sample,CLARABEL,optimal,0.10655764342575827,,False,False,78.0,240.0,0.0
2019-08-30,Convex Adaptive Global RRP,sample,True,243,False,,,1.8490273667461174e-06,0.26207485004532377,141736.59879708433,True,False,0.0,symmetrized,97,13,,sample,CLARABEL,optimal,0.11005963995089771,,False,False,97.0,240.0,0.0
2019-09-30,Convex Adaptive Global RRP,sample,True,243,False,,,1.011171358870189e-06,0.27893499839707053,275853.34172116255,True,False,0.0,symmetrized,62,15,,sample,CLARABEL,optimal,0.10926217641707997,,False,False,62.0,240.0,0.0
2019-10-31,Convex Adaptive Global RRP,sample,True,243,False,,,1.4742106297546557e-06,0.25711508139963185,174408.6470482322,True,False,0.0,symmetrized,79,15,,sample,CLARABEL,optimal,0.09648335531092632,,False,False,79.0,240.0,0.0
2019-11-29,Convex Adaptive Global RRP,sample,True,243,False,,,1.691452586691096e-06,0.22971139973637117,135807.1763547,True,False,0.0,symmetrized,100,15,,sample,CLARABEL,optimal,0.09392642104724638,,False,False,100.0,240.0,0.0
2019-12-31,Convex Adaptive Global RRP,sample,True,243,False,,,1.6603506446729896e-06,0.21990136772464558,132442.72734206438,True,False,0.0,symmetrized,120,15,,sample,CLARABEL,optimal,0.09148451990612642,,False,False,120.0,240.0,0.0
2020-01-23,Convex Adaptive Global RRP,sample,True,243,False,,,1.8605473661276545e-06,0.2205341962958176,118531.89029786113,True,False,0.0,symmetrized,133,15,,sample,CLARABEL,optimal,0.08692415811880548,,False,False,133.0,240.0,0.0
2020-02-28,Convex Adaptive Global RRP,sample,True,243,False,,,1.938108010426006e-06,0.22647146709657365,116851.82965978973,True,False,0.0,symmetrized,145,15,,sample,CLARABEL,optimal,0.08738711689189381,,False,False,145.0,240.0,0.0
2020-03-31,Convex Adaptive Global RRP,sample,True,243,False,,,1.3509242078493067e-06,0.23951094760485064,177294.14145754036,True,False,0.0,symmetrized,48,16,,sample,CLARABEL,optimal,0.07264424361778805,,False,False,48.0,240.0,0.0
2020-04-30,Convex Adaptive Global RRP,sample,True,243,False,,,1.6169369343876979e-06,0.2776421760355227,171708.72291358744,True,False,0.0,symmetrized,50,17,,sample,CLARABEL,optimal,0.08343927810836638,,False,False,50.0,240.0,0.0
2020-05-29,Convex Adaptive Global RRP,sample,True,243,False,,,5.585461195075059e-07,0.47648453682927483,853080.0236324472,True,False,0.0,symmetrized,43,18,,sample,CLARABEL,optimal,0.11170177748224952,,False,False,43.0,240.0,0.0
2020-06-30,Convex Adaptive Global RRP,sample,True,243,False,,,1.1853391514279206e-06,0.4583293173915095,386665.1302619866,True,False,0.0,symmetrized,48,19,,sample,CLARABEL,optimal,0.10510883902503054,,False,False,48.0,240.0,0.0
2020-07-31,Convex Adaptive Global RRP,sample,True,243,False,,,1.8793189330316114e-06,0.5006812880101578,266416.3486090607,True,False,0.0,symmetrized,52,20,,sample,CLARABEL,optimal,0.073398167814091,,False,False,52.0,240.0,0.0
2020-08-31,Convex Adaptive Global RRP,sample,True,243,False,,,1.889456063792716e-06,0.47712538447356556,252519.96784504692,True,False,0.0,symmetrized,71,20,,sample,CLARABEL,optimal,0.07711071879578153,,False,False,71.0,240.0,0.0
2020-09-30,Convex Adaptive Global RRP,sample,True,243,False,,,1.8801393770492848e-06,0.42947419343517734,228426.7850978153,True,False,0.0,symmetrized,87,20,,sample,CLARABEL,optimal,0.08074142365326518,,False,False,87.0,240.0,0.0
2020-10-30,Convex Adaptive Global RRP,sample,True,243,False,,,1.7766481037165109e-06,0.4186512247322042,235641.05005174724,True,False,0.0,symmetrized,101,20,,sample,CLARABEL,optimal,0.08207542904844742,,False,False,101.0,240.0,0.0
2020-11-30,Convex Adaptive Global RRP,sample,True,243,False,,,2.052685703428199e-06,0.37824438896365775,184268.0486018635,True,False,0.0,symmetrized,119,20,,sample,CLARABEL,optimal,0.07793445674113192,,False,False,119.0,240.0,0.0
2020-12-31,Convex Adaptive Global RRP,sample,True,243,False,,,2.007736552394762e-06,0.2880971423484715,143493.49868877901,True,False,0.0,symmetrized,49,22,,sample,CLARABEL,optimal,0.02374094876236735,,False,False,49.0,240.0,0.0
2021-01-29,Convex Adaptive Global RRP,sample,True,243,False,,,2.0683129450717945e-06,0.29949772890690796,144802.90790642993,True,False,0.0,symmetrized,63,22,,sample,CLARABEL,optimal,0.017135050567090363,,False,False,63.0,240.0,0.0
2021-02-26,Convex Adaptive Global RRP,sample,True,243,False,,,1.6561297162483955e-06,0.30788404836116645,185905.7568622169,True,False,0.0,symmetrized,50,23,,sample,CLARABEL,optimal,0.014163292494933113,,False,False,50.0,240.0,0.0
2021-03-31,Convex Adaptive Global RRP,sample,True,243,False,,,2.273320731293482e-06,0.509731901645227,224223.4870902699,True,False,0.0,symmetrized,50,24,,sample,CLARABEL,optimal,0.008036875946268049,,False,False,50.0,240.0,0.0
2021-04-30,Convex Adaptive Global RRP,sample,True,243,False,,,2.435807795112809e-06,0.4301881273252709,176610.04623944382,True,False,0.0,symmetrized,70,24,,sample,CLARABEL,optimal,0.00806791977276794,,False,False,70.0,240.0,0.0
2021-05-31,Convex Adaptive Global RRP,sample,True,243,False,,,9.919505145996924e-07,0.41865981826369275,422057.16122103675,True,False,0.0,symmetrized,58,26,,sample,CLARABEL,optimal,0.00599421206973815,,False,False,58.0,240.0,0.0
2021-06-30,Convex Adaptive Global RRP,sample,True,243,False,,,1.2479441563021053e-06,0.4285743876781726,343424.33154069935,True,False,0.0,symmetrized,77,26,,sample,CLARABEL,optimal,0.005014928769022096,,False,False,77.0,240.0,0.0
2021-07-30,Convex Adaptive Global RRP,sample,True,243,False,,,1.3045919215038326e-06,0.4549383493500293,348720.80828586733,True,False,0.0,symmetrized,94,26,,sample,CLARABEL,optimal,0.003920386893498081,,False,False,94.0,240.0,0.0
2021-08-31,Convex Adaptive Global RRP,sample,True,243,False,,,1.505895780284688e-06,0.4546251245135058,301896.8048556185,True,False,0.0,symmetrized,114,26,,sample,CLARABEL,optimal,0.0018878311117000285,,False,False,114.0,240.0,0.0
2021-09-30,Convex Adaptive Global RRP,sample,True,243,False,,,1.6037880632092949e-06,0.4666111789238718,290943.16738469136,True,False,0.0,symmetrized,131,26,,sample,CLARABEL,optimal,0.0014054436578479009,,False,False,131.0,240.0,0.0
2021-10-29,Convex Adaptive Global RRP,sample,True,243,False,,,1.6381866809556296e-06,0.4653090947712744,284039.1148216626,True,False,0.0,symmetrized,142,26,,sample,CLARABEL,optimal,0.0006613012421847761,,False,False,142.0,240.0,0.0
2021-11-30,Convex Adaptive Global RRP,sample,True,243,False,,,1.556705710492161e-06,0.4408964433750281,283224.01620511577,True,False,0.0,symmetrized,164,26,,sample,CLARABEL,optimal,0.0009221955913553013,,False,False,164.0,240.0,0.0
2021-12-31,Convex Adaptive Global RRP,sample,True,243,False,,,1.5123548290601186e-06,0.43165938944921467,285422.0326836114,True,False,0.0,symmetrized,186,26,,sample,CLARABEL,optimal,0.001128098248971348,,False,False,186.0,240.0,0.0
2022-01-28,Convex Adaptive Global RRP,sample,True,243,False,,,1.5802630960507052e-06,0.46441044429274647,293881.72479213873,True,False,0.0,symmetrized,204,26,,sample,CLARABEL,optimal,0.00208103071519831,,False,False,204.0,240.0,0.0
2022-02-28,Convex Adaptive Global RRP,sample,True,243,False,,,1.6223540973120244e-06,0.46898315799014056,289075.70718819584,True,False,0.0,symmetrized,210,26,,sample,CLARABEL,optimal,0.0013068052232938373,,False,False,210.0,240.0,0.0
2022-03-31,Convex Adaptive Global RRP,sample,True,243,False,,,1.593329091607788e-06,0.44501797569695845,279300.7282933007,True,False,0.0,symmetrized,205,26,,sample,CLARABEL,optimal,0.0006617928127616774,,False,False,205.0,240.0,0.0
