date,portfolio_return,gross_return,net_return,transaction_cost,turnover,is_rebalance_day,nav_gross,nav_net,weight_可转债ETF,weight_5年国债ETF,weight_10年国债ETF,weight_信用债ETF,weight_日利ETF,weight_沪深300ETF,weight_中证500ETF,weight_中证1000ETF,weight_中证2000ETF,weight_创业板ETF,weight_红利ETF,weight_半导体ETF,weight_人工智能ETF,weight_新能源ETF,weight_科创50ETF,weight_证券ETF,weight_军工ETF,weight_消费ETF,weight_恒生ETF,weight_白银LOF,weight_纳指ETF,weight_标普500ETF,weight_日经225ETF,weight_欧洲ETF,weight_黄金ETF,weight_有色金属期货ETF,weight_能源化工期货ETF,weight_豆粕ETF,weight_煤炭ETF,weight_原油ETF
2018-01-16,0.0018444126386095417,0.0018444126386095417,0.0018444126386095417,0.0,0.0,False,1.0151409774709816,1.0151409774709816,0.0,0.11677678205573566,0.07475749991996347,0.0,0.3458096990440343,0.026001131107785336,0.02472268098882742,0.01001897751874222,0.0,0.023733943801840816,0.028043704317647748,0.0,0.0,0.0,0.0,0.017500813504706888,0.015518513842996287,0.03324185991774609,0.04384316732347095,0.03566750473384791,0.04071134688126942,0.03957707463574634,0.0,0.03494256941209963,0.053344761244974184,0.0,0.0,0.0,0.0,0.0357879697485657
2018-01-17,-0.0010820064253996538,-0.0010820064253996538,-0.0010820064253996538,0.0,0.0,False,1.0140425884106716,1.0140425884106716,0.0,0.11656498625906925,0.0746648861655281,0.0,0.3452005838052152,0.026214925018616546,0.024808288142115262,0.010025133966116777,0.0,0.023646754257207928,0.0281919567006633,0.0,0.0,0.0,0.0,0.017846780268959347,0.015412783625931046,0.03373039985065258,0.04424247819336103,0.03543625029508363,0.04069248548198986,0.03948072611462977,0.0,0.03496691303663992,0.05320828705173434,0.0,0.0,0.0,0.0,0.03566538176648656
2018-01-18,0.0011476102786205345,0.0011476102786205345,0.0011476102786205345,0.0,0.0,False,1.0152063141080907,1.0152063141080907,0.0,0.11667633363796531,0.07457390412869762,0.0,0.34558827569552597,0.02616412752451388,0.024692644680797737,0.010023678873191178,0.0,0.023788480077726718,0.02830949267565007,0.0,0.0,0.0,0.0,0.018515132721856987,0.0155260333545196,0.033583491149339215,0.0443704918319837,0.03518453777038854,0.040568113789197245,0.0392413480792325,0.0,0.035152737675294754,0.053131846525947525,0.0,0.0,0.0,0.0,0.03490932980817193
2018-01-19,-0.0012139533253608266,-0.0012139533253608266,-0.0012139533253608266,0.0,0.0,False,1.013973901027152,1.013973901027152,0.0,0.11641809845233395,0.07454030004892537,0.0,0.345233416468519,0.026304509598386032,0.02475799219654969,0.010012188782432969,0.0,0.02371771931687789,0.028520359773161672,0.0,0.0,0.0,0.0,0.018601955127856482,0.015488947092871458,0.03340102463500424,0.044639627498596304,0.03497862662082918,0.040773994507081995,0.03947818521448061,0.0,0.03508288634779033,0.05278396839835111,0.0,0.0,0.0,0.0,0.035266199919952175
2018-01-22,0.004066259190518291,0.004066259190518291,0.004066259190518291,0.0,0.0,False,1.0180969817211494,1.0180969817211494,0.0,0.1167119353887536,0.07485623792739651,0.0,0.34574258658424833,0.02640958698002867,0.02471682131425118,0.009987413077092043,0.0,0.023659456492089545,0.028694232158086048,0.0,0.0,0.0,0.0,0.019129392945895867,0.015681583459343337,0.03247191902007076,0.044613787221516044,0.034855360103520104,0.04073932223113971,0.03922049283386909,0.0,0.035243894502085565,0.05269488506566461,0.0,0.0,0.0,0.0,0.03457109269494944
2018-01-23,0.0036942182272229666,0.0036942182272229666,0.0036942182272229666,0.0,0.0,False,1.0218580541481044,1.0218580541481044,0.0,0.11633264380016746,0.07490227875665845,0.0,0.34443503269511366,0.02663634642258981,0.024930502511292994,0.010094146891245302,0.0,0.024141889471464808,0.028759996948932356,0.0,0.0,0.0,0.0,0.01898009660135999,0.01569501264951462,0.033332291632164286,0.04480538090395814,0.03483803503397878,0.04046248439791968,0.03920216756917704,0.0,0.03542535618257139,0.05253871347215553,0.0,0.0,0.0,0.0,0.034487624059736134
2018-01-24,0.0023516428457157203,0.0023516428457157203,0.0023516428457157203,0.0,0.0,False,1.0242610993304788,1.0242610993304788,0.0,0.11594780803212615,0.07447045023526212,0.0,0.3431741341509661,0.02680580254138048,0.024872238232735034,0.010044774240107824,0.0,0.024009823280946738,0.029089907793042793,0.0,0.0,0.0,0.0,0.018981799977886193,0.015637245253077147,0.03337864681823809,0.045249805051016785,0.03475093478995897,0.040731458743158595,0.039477856435899385,0.0,0.035617967748386416,0.05249739454440642,0.0,0.0,0.0,0.0,0.03526195213140512
2018-01-25,-0.0018072364084923366,-0.0018072364084923366,-0.0018072364084923366,0.0,0.0,False,1.0224100173799664,1.0224100173799664,0.0,0.11581182439894258,0.07429573320580149,0.0,0.34240651620003804,0.026761196430617203,0.025003247119402452,0.010143120443484982,0.0,0.024628846658102038,0.029110710026503745,0.0,0.0,0.0,0.0,0.019615509570135494,0.01579174162437799,0.03293710709697194,0.04524936614325334,0.03454631808833471,0.04102502386787824,0.039385236426430346,0.0,0.0355636981668548,0.05260177821204806,0.0,0.0,0.0,0.0,0.03512302632082285
2018-01-26,0.00043757549863814396,0.00043757549863814396,0.00043757549863814396,0.0,0.0,False,1.022857398953134,1.022857398953134,0.0,0.11611975883856178,0.07410146532161091,0.0,0.34307769097024426,0.026638691268755267,0.02501131862594549,0.01013705800271642,0.0,0.024587065966369018,0.02903851835911387,0.0,0.0,0.0,0.0,0.019257645526723655,0.016011862157280187,0.03276281274412333,0.0446163694484162,0.03522541195542567,0.04062593409760579,0.039269987966499165,0.0,0.03527591435214677,0.05288698178165773,0.0,0.0,0.0,0.0,0.03535551261680479
2018-01-29,-0.0030432034624437083,-0.0030432034624437083,-0.0030432034624437083,0.0,0.0,False,1.0197446357750537,1.0197446357750537,0.0,0.1160995955164876,0.07422882971344512,0.0,0.3430403236826504,0.02676130416832237,0.025022687560773766,0.010108208252660246,0.0,0.024748979271646175,0.02934684023755413,0.0,0.0,0.0,0.0,0.019267095540001517,0.015889991415377985,0.03281343418450651,0.04520559541079458,0.03500457898694379,0.040775162210950726,0.03925281189776005,0.0,0.035172480688903066,0.05254104617532221,0.0,0.0,0.0,0.0,0.03472103508590007
2018-01-30,-0.004473698052195062,-0.004473698052195062,-0.004473698052195062,0.0,0.0,False,1.0151826061842504,1.0151826061842504,0.0,0.11651224905975614,0.0744425005057035,0.0,0.34416965793586196,0.02633490428081246,0.024774608657196953,0.010028856273964257,0.0,0.024550300945183526,0.029150196558919404,0.0,0.0,0.0,0.0,0.019003212155315814,0.015669653407297677,0.03204059181179372,0.04497191643530162,0.03498779841641472,0.04126255995425394,0.03965319588946546,0.0,0.035279844433637984,0.05245382396040682,0.0,0.0,0.0,0.0,0.03471412931871435
2018-01-31,-0.003946049075084988,-0.003940248054630181,-0.003946049075084988,5.801020454806522e-06,0.019336734849355074,True,1.0111825348951384,1.0111766458000746,0.0,0.12248635485027068,0.07466335041240972,0.0,0.34999999825327166,0.024311796953379598,0.02473562314116817,0.010049322375482497,0.0,0.024074533462677638,0.027278768614371764,0.0,0.0,0.0,0.0,0.018836493318280172,0.01577864747962374,0.027483503407801802,0.044693996660831285,0.034772468416730984,0.0404243428564097,0.038915018866248145,0.0,0.035113247011308184,0.05224950216803487,0.0,0.0,0.0,0.0,0.03413303175169938
2018-02-01,-0.0034314275679399684,-0.0034314275679399684,-0.0034314275679399684,0.0,0.0,False,1.0077127352686799,1.007706866381619,0.0,0.12281324427540978,0.0751057727769829,0.0,0.3515104083421452,0.02448248981369329,0.02430629466718434,0.009842097236262903,0.0,0.023396106525197278,0.027361226618888266,0.0,0.0,0.0,0.0,0.01849518216827427,0.015415021887486524,0.028081286109246508,0.0447637085264836,0.03503470121724941,0.040141316225976026,0.03869731735712274,0.0,0.03477737280318711,0.05253302332589132,0.0,0.0,0.0,0.0,0.033243430123318554
2018-02-02,0.00010088866076818642,0.00010088866076818642,0.00010088866076818642,0.0,0.0,False,1.0078144020569804,1.0078085325778154,0.0,0.12326192400771263,0.07529751123959817,0.0,0.3528365201547067,0.024394228991901544,0.023658400079055647,0.009491851004448831,0.0,0.023045372930861188,0.02742989802331974,0.0,0.0,0.0,0.0,0.018377449485484837,0.014923995546412187,0.027812770129993815,0.04502529979323472,0.03490511829840339,0.04025175353635587,0.03892379225686921,0.0,0.034807792643595736,0.05259826433952997,0.0,0.0,0.0,0.0,0.0329580575385159
2018-02-05,-0.006833988567407442,-0.006833988567407442,-0.006833988567407442,0.0,0.0,False,1.0009270099552543,1.000921180588043,0.0,0.12330782292689893,0.07544515861811787,0.0,0.35300439132981215,0.02454130503406161,0.023644759405369857,0.009428942479082391,0.0,0.023100547956824508,0.027691017050727986,0.0,0.0,0.0,0.0,0.018321176260826116,0.014941920361945287,0.027684437292878155,0.0448595855456456,0.03506839089659765,0.04019214062921879,0.03859359136064585,0.0,0.03441723624202355,0.05263150206477831,0.0,0.0,0.0,0.0,0.03312607454454536
2018-02-06,-0.016193741532066687,-0.016193741532066687,-0.016193741532066687,0.0,0.0,False,0.9847182566635746,0.9847125216956292,0.0,0.12424214885231388,0.07596584539924067,0.0,0.35540516203525496,0.02468701010271606,0.023765910515506666,0.00946887224300386,0.0,0.023071342873505873,0.028310110788581727,0.0,0.0,0.0,0.0,0.01852030291310345,0.01494691578570178,0.027151059229966256,0.04449209332091975,0.034553960285003994,0.03895846833153649,0.03780319909540556,0.0,0.03396457777689252,0.05248914341185759,0.0,0.0,0.0,0.0,0.0322038770394889
2018-02-07,-0.0008064973415435761,-0.0008064973415435761,-0.0008064973415435761,0.0,0.0,False,0.9839240840074059,0.9839183536646969,0.0,0.12627113780879692,0.07708333757452916,0.0,0.36115111746956313,0.0243870076458129,0.02306289355608587,0.009168223616534306,0.0,0.02214172616386269,0.028009437779108082,0.0,0.0,0.0,0.0,0.017952586324798618,0.014278187878466238,0.026395015032863078,0.04310755733901407,0.03542146391288851,0.03732552308903624,0.03620722190575273,0.0,0.03293915267619832,0.05376733196270758,0.0,0.0,0.0,0.0,0.03133107826398152
2018-02-08,3.660971452192584e-05,3.660971452192584e-05,3.660971452192584e-05,0.0,0.0,False,0.9839601051872326,0.9839543746347374,0.0,0.126447744553561,0.07730299356193815,0.0,0.36133482426837027,0.023829366988110206,0.02310840577848196,0.009175623732681718,0.0,0.022424629555326037,0.027482739524560436,0.0,0.0,0.0,0.0,0.01776269425908793,0.014249908280529647,0.02589033105741361,0.04256455217997228,0.03519378883474869,0.037867761293373284,0.03683322592551961,0.0,0.033392677803782495,0.05308035709341399,0.0,0.0,0.0,0.0,0.032058375309128695
2018-02-09,-0.012289451157740203,-0.012289451157740203,-0.012289451157740203,0.0,0.0,False,0.9718677755333692,0.971862115406219,0.0,0.1264339235717164,0.07741115356474232,0.0,0.3613934575659446,0.023634096531644357,0.023311201431932577,0.009302193607101005,0.0,0.02279189478213599,0.026976041630867077,0.0,0.0,0.0,0.0,0.017669146276084995,0.014547907283852883,0.026006265345925886,0.042948179426623795,0.03480811634052611,0.038037072424230906,0.037285413277899734,0.0,0.033421949831908215,0.05290076209482853,0.0,0.0,0.0,0.0,0.031121225012034664
2018-02-12,0.006289580364111223,0.006289580364111223,0.006289580364111223,0.0,0.0,False,0.9779804160108764,0.9779747202839015,0.0,0.12841421092216943,0.0784205545761688,0.0,0.3659919028291882,0.02282479317053652,0.02270263429103544,0.00912241984836706,0.0,0.022389774292620235,0.02628771968745837,0.0,0.0,0.0,0.0,0.016572241959216034,0.014205043647162791,0.025572491850270364,0.042089777311600476,0.03519797073755374,0.03675332699281807,0.03656513385777519,0.0,0.03300420241155696,0.05379878876571708,0.0,0.0,0.0,0.0,0.03008701284878521
2018-02-13,0.004604521258144061,0.004604521258144061,0.004604521258144061,0.0,0.0,False,0.982483547626447,0.9824778256733763,0.0,0.1277560897421952,0.07781240065744746,0.0,0.363827266012282,0.02300810993645306,0.023171531173005327,0.009333533888745749,0.0,0.023005319163323722,0.026176047176004785,0.0,0.0,0.0,0.0,0.0163938884112916,0.014396581166085396,0.026623903390593312,0.042048156669524585,0.03493500347538298,0.03789753767838858,0.03681691701784342,0.0,0.03304336473831715,0.053502251438077505,0.0,0.0,0.0,0.0,0.030252098265038104
2018-02-14,0.0028976291491219055,0.0028976291491219055,0.0028976291491219055,0.0,0.0,False,0.985330420592582,0.9853246820594133,0.0,0.1271682288944017,0.07748019270852334,0.0,0.36236120769798374,0.02317994030577396,0.023207704945275315,0.0093161737132673,0.0,0.022958858491987123,0.026396616610789986,0.0,0.0,0.0,0.0,0.01650482305547908,0.014450183358191128,0.026700873121616127,0.04221364219864109,0.034988749454621104,0.03837916092736034,0.03717410564094122,0.0,0.03322785662806192,0.053533790901244244,0.0,0.0,0.0,0.0,0.03075789134584123
2018-02-22,0.004232953106565242,0.004232953106565242,0.004232953106565242,0.0,0.0,False,0.9895012780574226,0.989495515233312,0.0,0.12680998633149163,0.07773504790296012,0.0,0.36182375778722087,0.023318860564982256,0.023217390939197117,0.009314602749546055,0.0,0.022774900685055027,0.026398710285208273,0.0,0.0,0.0,0.0,0.016420028967305246,0.014388559361779955,0.026845494561938063,0.04288845067911936,0.03475970811415273,0.03852396368657888,0.037281234045804364,0.0,0.03319275694679476,0.05381277406769352,0.0,0.0,0.0,0.0,0.030493772323171832
2018-02-23,0.002728250820992502,0.002728250820992502,0.002728250820992502,0.0,0.0,False,0.9922008857316559,0.9921951071851157,0.0,0.12610294199544186,0.07717960447632966,0.0,0.35998421204458725,0.023700913752463273,0.02360094508052521,0.0094141552896873,0.0,0.023132772815604847,0.02679029673669783,0.0,0.0,0.0,0.0,0.016498620719857502,0.014545599230864147,0.027662158275719707,0.04366524221114157,0.034315900874696346,0.03918199820440089,0.037432665707387375,0.0,0.03323478807094416,0.05307560491083486,0.0,0.0,0.0,0.0,0.03048157960281621
2018-02-26,0.006981099441234155,0.006981099441234155,0.006981099441234155,0.0,0.0,False,0.9991275387806293,0.9991217198934811,0.0,0.12571312020958803,0.0769696120690109,0.0,0.359129469600739,0.023764949994426278,0.02357102441490229,0.009401126170606273,0.0,0.022953023247462383,0.026838454685881717,0.0,0.0,0.0,0.0,0.016582707428585846,0.01460470359093356,0.027540529780423564,0.04395570763047777,0.034349597081308116,0.03949858991520348,0.03759121038816061,0.0,0.033295567969015095,0.05308779650333591,0.0,0.0,0.0,0.0,0.031152809319939218
2018-02-27,-0.0003014687344642042,-0.0003014687344642042,-0.0003014687344642042,0.0,0.0,False,0.9988263330659447,0.998820515933009,0.0,0.12489250839035347,0.07701353842623235,0.0,0.3566645017626231,0.023901868760204288,0.02403953585536836,0.009560913642456731,0.0,0.023634892979235947,0.026815534550652345,0.0,0.0,0.0,0.0,0.01685199183778375,0.014895438770330942,0.027280534861371466,0.04373226256090353,0.03432176651785914,0.04034546535002646,0.0381298715558414,0.0,0.033395086814741404,0.05301134621693123,0.0,0.0,0.0,0.0,0.03151294114708405
2018-02-28,-0.0026470342919327366,-0.0025849162235093894,-0.0026470342919327366,6.211806842334718e-05,0.20706022807782395,True,0.9962444506731342,0.9961766037758485,0.0,0.228597243730657,0.07715695629795154,0.0,0.34999999959738953,0.016632364914156216,0.01604902134963838,0.009626303213221329,0.0,0.015707089334006975,0.018915437523404525,0.0,0.0,0.0,0.0,0.016710624895932117,0.015292027201525893,0.019188555827913706,0.037948800600990144,0.034332116590005096,0.018497720336147667,0.020003929223463578,0.0,0.022654582226340064,0.0527356523976304,0.0,0.0,0.0,0.0,0.02995157473962561
2018-03-01,0.0006437656992569693,0.0006437656992569693,0.0006437656992569693,0.0,0.0,False,0.9968857986785528,0.9968179081037618,0.0,0.22950496241375226,0.0773312613857923,0.0,0.35095580157141315,0.016507113473633067,0.01609570298523839,0.009663784980282069,0.0,0.015863094147357697,0.018792278499137297,0.0,0.0,0.0,0.0,0.016625479475688782,0.015370970197919333,0.019041474081776342,0.037429654986309895,0.03412581325227966,0.018165105427131744,0.019908573388639765,0.0,0.022549742115610515,0.052482409037066205,0.0,0.0,0.0,0.0,0.02958677858097136
2018-03-02,-0.0011995140516039091,-0.0011995140516039091,-0.0011995140516039091,0.0,0.0,False,0.9956900201551935,0.9956222110161009,0.0,0.22988382484639386,0.07722323847941577,0.0,0.35077523992631077,0.01661549815269589,0.01630656582006359,0.009795354080002133,0.0,0.016198560309286836,0.018743316360224638,0.0,0.0,0.0,0.0,0.016669799287236175,0.015557514524903523,0.019062004467411207,0.03754798157019477,0.034019547212548254,0.018090034036279696,0.01963833383505101,0.0,0.02241264956556475,0.05239019494370471,0.0,0.0,0.0,0.0,0.029070342582712187
2018-03-05,0.0002179767479373383,0.0002179767479373383,0.0002179767479373383,0.0,0.0,False,0.9959070574277405,0.9958392335078324,0.0,0.2303176339465775,0.07723819114712017,0.0,0.35130448193711866,0.016524522204222108,0.016247229785205694,0.009769494641395668,0.0,0.016044970623084354,0.01875352077265589,0.0,0.0,0.0,0.0,0.0165245732273237,0.015497530725092103,0.018904386435255213,0.03733168192936791,0.03414481554409099,0.017984837416569328,0.019342811289820055,0.0,0.022296378389337942,0.052667685241008406,0.0,0.0,0.0,0.0,0.02910525474475403
2018-03-06,0.002835013781541181,0.002835013781541181,0.002835013781541181,0.0,0.0,False,0.9987304676606823,0.9986624514590265,0.0,0.23030686467022815,0.077150586180737,0.0,0.3512871226337527,0.016483952283364727,0.016223327159611247,0.009817518936251914,0.0,0.016243313950595376,0.01876173661014852,0.0,0.0,0.0,0.0,0.016520972039565752,0.01576943019627461,0.018629559672875592,0.03677711624244174,0.034221768393675224,0.018018986275403475,0.019375407973652194,0.0,0.021964304393411703,0.05285123040257338,0.0,0.0,0.0,0.0,0.029596801985436388
2018-03-07,-0.002060158459474098,-0.002060158459474098,-0.002060158459474098,0.0,0.0,False,0.9966729246389967,0.9966050485614941,0.0,0.22966406360511876,0.07697435968175512,0.0,0.3503252869086693,0.016683113720839526,0.016395735224436835,0.009889787957978324,0.0,0.016226146885672584,0.018862047172778312,0.0,0.0,0.0,0.0,0.016803752610125754,0.0158620993442016,0.018609614123243082,0.037194341965035536,0.034040868060152135,0.018107235709122108,0.019528645600037385,0.0,0.0220857494061741,0.05268237285045651,0.0,0.0,0.0,0.0,0.030064779174202763
2018-03-08,0.001824246311528573,0.001824246311528573,0.001824246311528573,0.0,0.0,False,0.9984911015455697,0.9984231016453832,0.0,0.2300096379224317,0.0770905247107343,0.0,0.35107286027906914,0.016582106631527746,0.016274442745317797,0.009835032328100487,0.0,0.016125187731368586,0.018876399550674734,0.0,0.0,0.0,0.0,0.01665501717058877,0.01565907498089285,0.018484093281100594,0.036677637117616985,0.03432196530145555,0.01828409293134972,0.019483131984826842,0.0,0.022008732159442795,0.05298600407556404,0.0,0.0,0.0,0.0,0.029574059097937064
2018-03-09,0.0022243274455468285,0.0022243274455468285,0.0022243274455468285,0.0,0.0,False,1.000712072706872,1.000643921552641,0.0,0.22965910322718375,0.07685085817138929,0.0,0.3504856834104147,0.016719889190761304,0.016392049794787245,0.009879652925704965,0.0,0.016162930863416223,0.018921788156744886,0.0,0.0,0.0,0.0,0.016679617030513814,0.015630560987663984,0.01881044363343726,0.03729804385623253,0.03417529199800795,0.018238142391266685,0.01957004394044283,0.0,0.02221343203043992,0.05279226142233457,0.0,0.0,0.0,0.0,0.029520206969257837
2018-03-12,0.0030343248300218166,0.0030343248300218166,0.0030343248300218166,0.0,0.0,False,1.0037485581967889,1.0036802002498186,0.0,0.2289243185130679,0.07668648796865009,0.0,0.3497563377383771,0.016805418673410896,0.016576041621871773,0.010044898129797735,0.0,0.01678706319755061,0.018892037019442105,0.0,0.0,0.0,0.0,0.016916625858752435,0.015928530390099473,0.018997283765960764,0.037593564945685956,0.033973460503308926,0.018222921820850158,0.019660939767225587,0.0,0.02226589543417944,0.0524033735670819,0.0,0.0,0.0,0.0,0.0295648010846868
2018-03-13,-0.0016814137509121479,-0.0016814137509121479,-0.0016814137509121479,0.0,0.0,False,1.0020608415685786,1.0019925985596003,0.0,0.22819473216324843,0.0764637599099192,0.0,0.348719004871927,0.016803486417659313,0.0167051966013982,0.010138914712363837,0.0,0.016946079407887074,0.01887150585604071,0.0,0.0,0.0,0.0,0.017138649047114197,0.016114452536475317,0.01884214435465936,0.03809271680922111,0.0339125531898711,0.01858327454533557,0.019966707206691796,0.0,0.022421740708241315,0.05222549579156465,0.0,0.0,0.0,0.0,0.029859585870381608
2018-03-14,-0.002111048291076465,-0.002111048291076465,-0.002111048291076465,0.0,0.0,False,0.9999454427414306,0.9998773437967399,0.0,0.2285172025214427,0.07656008002788227,0.0,0.34939285784530216,0.016652161457426786,0.016654914523934326,0.01010614578024691,0.0,0.016879096735075594,0.018829926756964564,0.0,0.0,0.0,0.0,0.016875612260133725,0.015985258189877633,0.018645598974763273,0.03810965044803032,0.033843856667003534,0.018576738846256543,0.01987838277816595,0.0,0.02239852839770414,0.052294073823518125,0.0,0.0,0.0,0.0,0.02979991396627115
2018-03-15,0.0007698827648386814,0.0007698827648386814,0.0007698827648386814,0.0,0.0,False,1.0007152835035762,1.0006471321306816,0.0,0.22889937295561041,0.07666627428403673,0.0,0.3501874962415736,0.016630114654562933,0.016477211955263363,0.010002648466031556,0.0,0.016665916802931727,0.018820749367085287,0.0,0.0,0.0,0.0,0.01678333535553195,0.01566657724329509,0.01879125544881983,0.0377406962642041,0.03404153358185476,0.018426465511442315,0.019810445643867965,0.0,0.02209965099081052,0.05248239682934425,0.0,0.0,0.0,0.0,0.02980785840373332
