rebalance_date,可转债ETF,5年国债ETF,10年国债ETF,信用债ETF,日利ETF,沪深300ETF,中证500ETF,中证1000ETF,中证2000ETF,创业板ETF,红利ETF,半导体ETF,人工智能ETF,新能源ETF,科创50ETF,证券ETF,军工ETF,消费ETF,恒生ETF,白银LOF,纳指ETF,标普500ETF,日经225ETF,欧洲ETF,黄金ETF,有色金属期货ETF,能源化工期货ETF,豆粕ETF,煤炭ETF,原油ETF
2020-05-15,0.0,0.0368468055213946,0.0354862271512983,0.0230062668067061,0.8176111477172798,0.0060843685351844,0.0050521351447512,0.001201319542767,0.0,0.0051421486004403,0.0056492407269194,2.4306307846410025e-10,0.0,0.0,0.0,0.0057528540253435,0.0061463036411855,0.0065443606720367,0.0081536333787137,0.0055786131919673,0.0058117821650483,0.0059673163728293,2.346720268320232e-10,0.0057225310650178,0.0084489752739998,2.64081681065617e-10,2.3106186034994531e-10,2.9528575467631227e-10,0.0,0.0057939691989519
2020-05-22,0.0,0.0365515849572338,0.0350731918923606,0.0230103834580132,0.8167866333659245,0.0060426085876385,0.0049832719544835,0.0011867506861796,0.0,0.0050928808649872,0.0055907644385466,6.63608171039381e-10,0.0,0.0,0.0,0.0056693974857994,0.0060112473556274,0.0065872740086557,0.0083098890628288,0.0060292922759391,0.0060137933407121,0.0062253277964173,6.411976363642688e-10,0.0060846998332585,0.0086326843386316,7.166305270336602e-10,6.997988167082134e-10,7.875549036768312e-10,0.0,0.006118320787972
2020-05-29,0.0,0.0359543180333245,0.0350989978548525,0.0228343526702911,0.8180768102517728,0.0059642929978799,0.0049246190371622,0.0011806519952976,0.0,0.0049976921410327,0.0055752321626823,4.448989010990901e-10,0.0,0.0,0.0,0.005578250017798,0.0058876450818386,0.0065040500800607,0.0079580479114821,0.0061637027521819,0.0060344011343481,0.006331464325417,4.711110451390477e-10,0.0061181270453864,0.0086180522052439,4.872957831110761e-10,4.798137806277472e-10,5.647724850307662e-10,0.0,0.0061992898540549
2020-06-05,0.0,0.0168685358889635,0.0228214281039657,0.0144339589063727,0.8654291526803929,0.005457077835107,0.0051163097109238,0.0012364793550449,0.0,0.005200904277744,0.0056157392479322,4.3064364486815307e-10,0.0,0.0,0.0,0.0056194167938931,0.0057143380000505,0.0057282415970698,0.0071717603846738,0.0056708624737635,0.0053201114815446,0.0053890737030826,4.786994732986388e-10,0.0052552940407402,0.0067139818577204,4.5480383816839037e-10,4.4539574518616336e-10,3.8420164059239847e-10,2.3793361198365493e-10,0.0052373312293362
2020-06-12,0.0,0.016865605712088,0.0229424215989034,0.0144220806732733,0.8646555064323177,0.0054820302886823,0.0051388997266099,0.0012365699224563,0.0,0.0053099412223775,0.0055497241886856,2.7145979359910266e-10,0.0,0.0,0.0,0.0056187324310771,0.0056935332838429,0.0057081538552271,0.0072153910624079,0.0057256331993998,0.0054454291492822,0.0054190105234182,2.9540817293626746e-10,0.0052088153493874,0.0067674147212141,2.7902098652799804e-10,2.7051786483427283e-10,2.3443092059261907e-10,1.598868314932988e-10,0.0055951051486239
2020-06-19,0.0,0.0167420021463176,0.0227889472816185,0.0145139138997108,0.8645896181442324,0.00554841087266,0.0052803699606765,0.0012641337551687,0.0,0.0054958009094988,0.005634287343812,1.0313460156492036e-10,0.0,0.0,0.0,0.0056951314561392,0.0056564849179779,0.0058019361091427,0.0071552936125624,0.0055730528381928,0.0054657320643484,0.0053545901768785,1.0994266488363918e-10,0.0052068559133647,0.0067315536109067,1.0419452100015795e-10,1.0156117864156448e-10,0.0,0.0,0.0055018845679575
2020-06-24,0.0,0.016338066329071,0.0226597833052525,0.0144693300129322,0.8638928924862088,0.0056444246267256,0.0053331661618518,0.0012828763270407,0.0,0.0057717406720957,0.0055730353326492,1.7043214948581956e-10,0.0,0.0,0.0,0.0060923010397182,0.005768435161444,0.0059867339227521,0.0072564052581887,0.0056348305116636,0.0055213309681996,0.0053638951249867,1.693087425993931e-10,0.0051656523037695,0.0068043144037335,1.7731943131758762e-10,1.7548914931185107e-10,1.2833358503581132e-10,1.2166127552693076e-10,0.0054407851091714
2020-07-03,0.0,0.016415331191681,0.022744434143368,0.0143677987211081,0.8619899445447353,0.0059597428149994,0.005494887847753,0.0013152024983307,0.0,0.0058639893030389,0.005783387730544,0.0,0.0,0.0,0.0,0.0067141381149435,0.0058994897531715,0.0064225825787162,0.0073310723512345,0.005674635910577,0.0055811847973519,0.0053317821565473,0.0,0.0051871975842743,0.0068232846675845,0.0,0.0,0.0,0.0,0.00509991329004
2020-07-10,0.0,0.0161147372754334,0.0221533118868205,0.0142497989988051,0.8566640755169328,0.0065986104484093,0.0061263506184491,0.0014724948003095,0.0,0.0066265249740734,0.0062601685472313,0.0,0.0,0.0,0.0,0.0081257622964722,0.0071923109877472,0.0069085231996536,0.0075904033943235,0.0058520528268846,0.0056804001549363,0.0053027828109833,0.0,0.0052061232535878,0.0068648449807293,0.0,0.0,0.0,0.0,0.0050107230282167
2020-07-17,1.8843665155994279e-10,0.0274575207844299,0.0483672069624102,0.0145543637628281,0.8221900695350081,0.0061849390399187,0.0058068115404738,0.0013956316709055,0.0,0.0063537697629939,0.0059649159269742,2.0154774230541304e-10,0.0,0.0,0.0,0.0074619054942258,0.0066757683663075,0.0067851430694047,0.0072457284971326,0.0059198795731582,0.0052230158537797,0.0054001485201916,1.9647984619510407e-10,0.0053377035093085,0.0068337875248045,1.8445203708082446e-10,1.7811640152658603e-10,4.5425603773776094e-10,1.5943009637144446e-10,0.0048416890430249
2020-07-24,1.8874847116659952e-10,0.0274305275647362,0.0483335540173047,0.0144746458188795,0.8178182306514519,0.0064385436223083,0.0060374381639505,0.0014671943014681,0.0,0.0066886831292582,0.0060799047656116,2.0299063399828976e-10,0.0,0.0,0.0,0.0075686307783006,0.0076838873520364,0.0070899831288044,0.0072671300426403,0.0067075962053026,0.0058105297001717,0.0055098255717921,1.9594237770558247e-10,0.00555452812368,0.0070412512750796,2.0170774853464086e-10,1.9131382529668457e-10,4.738069625667674e-10,1.7621868133430615e-10,0.0049979141564935
