row_type,cvar_beta,lookback_days,net_annual_return_mean,sharpe_mean,max_drawdown_mean,cvar_mean,avg_monthly_turnover_mean,validation_status,base_candidate_id,sample_start,sample_end,eval_start,eval_end,candidate_count,notes
beta_summary,0.9,,0.05845645624826871,0.713886206807136,-0.06191872663225251,0.007438906621336579,0.011217622509829621,cvar_sensitivity,afml_rolling_oos_schedule,2018-01-02,2026-08-31,2018-01-02,2026-08-31,12,"Uniform sensitivity over CVaR confidence levels 90%, 95%, 97.5% and 99% with lookbacks 126/252/504; the published AFML OOS candidate schedule is held constant."
beta_summary,0.95,,0.05845645624826871,0.713886206807136,-0.06191872663225251,0.007438906621336579,0.011217622509829621,cvar_sensitivity,afml_rolling_oos_schedule,2018-01-02,2026-08-31,2018-01-02,2026-08-31,12,"Uniform sensitivity over CVaR confidence levels 90%, 95%, 97.5% and 99% with lookbacks 126/252/504; the published AFML OOS candidate schedule is held constant."
beta_summary,0.975,,0.05845645624826871,0.713886206807136,-0.06191872663225251,0.007438906621336579,0.011217622509829621,cvar_sensitivity,afml_rolling_oos_schedule,2018-01-02,2026-08-31,2018-01-02,2026-08-31,12,"Uniform sensitivity over CVaR confidence levels 90%, 95%, 97.5% and 99% with lookbacks 126/252/504; the published AFML OOS candidate schedule is held constant."
beta_summary,0.99,,0.05845645624826871,0.713886206807136,-0.06191872663225251,0.007438906621336579,0.011217622509829621,cvar_sensitivity,afml_rolling_oos_schedule,2018-01-02,2026-08-31,2018-01-02,2026-08-31,12,"Uniform sensitivity over CVaR confidence levels 90%, 95%, 97.5% and 99% with lookbacks 126/252/504; the published AFML OOS candidate schedule is held constant."
lookback_summary,,126.0,0.058015349916365144,0.7067293147878122,-0.061314749738009544,0.007441188478517602,0.012476575990516521,cvar_sensitivity,afml_rolling_oos_schedule,2018-01-02,2026-08-31,2018-01-02,2026-08-31,12,"Uniform sensitivity over CVaR confidence levels 90%, 95%, 97.5% and 99% with lookbacks 126/252/504; the published AFML OOS candidate schedule is held constant."
lookback_summary,,252.0,0.058494703899306444,0.7161579499026233,-0.062243495972598595,0.007424941010337276,0.010567201012198383,cvar_sensitivity,afml_rolling_oos_schedule,2018-01-02,2026-08-31,2018-01-02,2026-08-31,12,"Uniform sensitivity over CVaR confidence levels 90%, 95%, 97.5% and 99% with lookbacks 126/252/504; the published AFML OOS candidate schedule is held constant."
lookback_summary,,504.0,0.05885931492913454,0.7187713557309726,-0.062197934186149384,0.007450590375154858,0.010609090526773958,cvar_sensitivity,afml_rolling_oos_schedule,2018-01-02,2026-08-31,2018-01-02,2026-08-31,12,"Uniform sensitivity over CVaR confidence levels 90%, 95%, 97.5% and 99% with lookbacks 126/252/504; the published AFML OOS candidate schedule is held constant."
overall,,,0.05845645624826871,0.713886206807136,-0.06191872663225251,0.007438906621336579,0.01121762250982962,cvar_sensitivity,afml_rolling_oos_schedule,2018-01-02,2026-08-31,2018-01-02,2026-08-31,12,"Uniform sensitivity over CVaR confidence levels 90%, 95%, 97.5% and 99% with lookbacks 126/252/504; the published AFML OOS candidate schedule is held constant."
