year,model,gross_annual_return,net_annual_return,transaction_cost_drag,annualized_volatility,sharpe_ratio,turnover_adjusted_sharpe,sortino_ratio,max_drawdown,calmar_ratio,total_return,avg_monthly_turnover,annualized_turnover,cvar_95_daily_loss,variant,status,target_met,observations,sample_start,sample_end,scenario_cvar_95_daily_loss,mean_hhi,max_single_asset_weight,total_transaction_cost,rebalance_count,mean_cash_weight,max_cash_weight,mean_bond_weight,max_bond_weight,mean_defensive_weight,max_defensive_weight,mean_commodity_gold_weight,max_commodity_gold_weight,mean_equity_weight,max_equity_weight
2018,primary,0.006898147162108126,0.006643248944241176,0.0002548982178669501,0.025600777606915866,0.2724697777302436,0.2594940296831667,0.35806977518733646,-0.02630037886674985,0.25259137816603383,0.006643248944241176,0.07036639310227076,0.8567108360201465,0.004123305088275869,primary,passed,False,243,2018-01-02,2018-12-28,0.0042566106441542075,0.3243161464499594,0.6689872989640215,0.0002533190151680791,51,0.5309699155802056,0.6689872989640215,0.23503847343432277,0.2883899491111185,0.00766494591302928,0.00907077585444,0.10735811166157888,0.12394923545452971,0.11896855341086272,0.1520106777336
2019,primary,0.057017316256515294,0.05689121820600063,0.00012609805051466694,0.015345501373942558,3.6286259375371777,3.707354801883815,6.202784323757583,-0.008659484371260406,6.569815911304658,0.05713190272121493,0.03328234592927121,0.401863697542688,0.0018988452589552385,primary,passed,True,244,2019-01-02,2019-12-31,0.0019454973716294959,0.5344563150279248,0.8337331690869741,0.00011981644534537654,51,0.7176871510000598,0.8337331690869741,0.13000822524182515,0.1719173052108107,0.0071881961992259925,0.0084496177531895,0.05910899916484244,0.08988252580723269,0.08600742839404575,0.10400483973477101
2020,primary,0.03495273514940678,0.03470750883835527,0.00024522631105150516,0.017166925296410895,2.004376069047581,2.021766171814798,2.8805913154567864,-0.01716325334044877,2.022198714305511,0.03470750883835527,0.06585904067559005,0.7930224595634922,0.002631920989237038,primary,passed,True,243,2020-01-02,2020-12-31,0.002681873529783978,0.6481112987953899,0.8660713698652996,0.00023709254643212448,52,0.799458241371938,0.8660713698652996,0.10953280260020928,0.23487334499744558,0.006037505607954491,0.0066813586196797,0.019432105253685012,0.024935360623657303,0.06553934516621238,0.07176585504901044
2021,primary,0.028669667457005943,0.028544072988051505,0.0001255944689544375,0.012174909612087392,2.327412666868758,2.3444997866524298,3.497796649632238,-0.006350626686400185,4.494686020385737,0.028544072988051505,0.03391987138548066,0.41183046061651446,0.0017395531434782614,primary,passed,True,243,2021-01-04,2021-12-31,0.0017802296314311148,0.5594530236925348,0.8169024446898642,0.0001221115369877306,52,0.7397808432901457,0.8169024446898642,0.16384445238165068,0.22070889897536486,0.0065400769701835166,0.0078579635991436,0.019103627205877525,0.020514234450366826,0.07073100015214163,0.07395434488656301
2022,primary,0.005025232929015022,0.004941412725144145,8.382020387087685e-05,0.014205331641563242,0.3555177295037305,0.34785620285598357,0.49266395416965286,-0.010629664204552025,0.46487006833461825,0.004921027740767414,0.02306636362980569,0.2808329771928843,0.002024160981348262,primary,passed,False,242,2022-01-04,2022-12-30,0.002065962452426182,0.5929478847924696,0.8355213863984186,8.303890906730067e-05,50,0.7636499837500615,0.8355213863984186,0.14749115567473212,0.1755862079015043,0.006826596864991996,0.0072666239988058,0.021134610813491,0.0251497011712171,0.06089765289672237,0.0727672708395846
2023,primary,0.024173229438484434,0.0240357805868876,0.00013744885159683307,0.00791561237056617,3.0171246887677534,3.0365029844391462,4.8862341589156815,-0.00455914737538099,5.2719902665745755,0.023935693490458432,0.03713332784124735,0.4520982664671865,0.0009755098935851307,primary,passed,True,242,2023-01-03,2023-12-29,0.0009916856674048362,0.521943452734729,0.8344979404788008,0.00013367998022849076,50,0.7077204251928606,0.8344979404788008,0.2052340791685444,0.23407421916881807,0.007175056283276694,0.007871048268752,0.020056251854668007,0.021772824679432895,0.05981418750064937,0.06293484543523235
2024,primary,0.041268234150546146,0.04100572638226829,0.00026250776827785316,0.012652763465363315,3.1959115375540574,3.2408514151490024,5.054212342602278,-0.004597415455519616,8.919299719375413,0.04083357930266174,0.06979972824881647,0.8404731014136335,0.0016928738158833384,primary,passed,True,242,2024-01-02,2024-12-31,0.0017406266979177036,0.4384236836530539,0.7325921672037307,0.00025127902169573964,51,0.6378164868803378,0.7325921672037307,0.269010664762689,0.3321246350001442,0.0076957175914072395,0.0082688594699206,0.025366652260186195,0.027585602627247838,0.06011047850537898,0.06922778471787111
2025,primary,0.03909429355263683,0.03898752407939465,0.00010676947324217423,0.013907409192887542,2.768612221626819,2.8033635552575427,3.812145769688205,-0.009376511231456108,4.157998973925418,0.03898752407939465,0.028538617638499682,0.3445861187590747,0.0019307799117240846,primary,passed,True,243,2025-01-02,2025-12-31,0.001991499839728278,0.4719485890607113,0.7130084223791944,0.00010273902349859911,53,0.6729926585224553,0.7130084223791944,0.21953548562630626,0.2875580079396417,0.007823769430756331,0.0082056862909048,0.029503683605050637,0.0358374109972568,0.07014440281543055,0.07912550364284589
2026,primary,0.02233496704578708,0.02224799841364966,8.696863213741857e-05,0.01465817621475732,1.5179454535284487,1.5177876215767678,2.1427062616164134,-0.01073959284219217,2.0715867668879326,0.014593775234687634,0.023322951372078626,0.2863431256689653,0.002274875401994875,primary,passed,True,160,2026-01-05,2026-08-31,0.002274875401994874,0.6106453102804408,0.8035780317025933,5.5975083292988865e-05,34,0.7761857233193592,0.8035780317025933,0.13712855867591478,0.1830225356432144,0.006838845949409841,0.0079086334880797,0.01678242075402254,0.029089916882508844,0.06306445130129266,0.0750542581655284
