num_splits,pbo,median_logit_rank,mean_relative_rank,validation_status,notes,validation_method,validation_kind,requested_eval_start,eval_start,eval_end,candidate_count,num_blocks,num_combinations,selection_rule,limitations
35,0.0,2.0476928433652555,0.12619047619047621,validation_only_no_reselection_from_test,"PBO is a diagnostic estimate, not proof.",cscv_pbo,formal,2018-01-02,2018-01-02,2026-08-31,36,8,35,candidate with highest IS score under the current block split,"PBO is a diagnostic, not proof; reduced candidates or combinations make this intermediate validation evidence."
