model,date,solver_name,solver_status,objective_value,failure_reason,fallback_used,inaccurate_solution,covariance_method,covariance_annualized,covariance_trading_days,covariance_fallback_used,covariance_fallback_method,covariance_failure_note,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_number,covariance_point_in_time,covariance_psd_repaired,covariance_jitter_added,covariance_min_eigenvalue_before_repair,covariance_eigenvalue_floor,covariance_relative_floor,covariance_psd_notes,covariance_observations,covariance_assets,covariance_ewma_halflife,reference_solver_name,reference_solver_status,reference_problem_is_dcp,reference_covariance_scale,reference_max_risk_budget_error,ema_insufficient_history,ema_deviation_span,ema_valid_asset_count,group_bounds_point_in_time_relaxed,group_bounds_capacity_before_relaxation,effective_group_upper_bounds,cvar_effective_obs,cvar_total_obs,cvar_scale,cvar_limit_effective,cvar_active,cvar_inactive_reason,problem_is_dcp,final_turnover,predicted_volatility,final_cvar,final_max_risk_budget_error,reference_tracking_error,max_constraint_violation,group_exposure_defensive,group_exposure_equity,group_exposure_commodity_gold,group_exposure_bond,group_exposure_cash,inaccurate_ratio_overall,selected_candidate_id
Convex Adaptive Global RRP,2012-08-31,CLARABEL,optimal,0.005989596845086594,,False,False,ewma,True,243,False,,,0.0011656327588440009,0.07756223699887066,66.54088640730367,True,False,0.0,0.0011656327588439991,7.756223699887066e-08,1e-06,symmetrized,67,3,60.0,CLARABEL,optimal,True,0.07756223699887066,1.6885942637157036e-05,False,20,0,False,1.0499999999999998,defensive=1.00000000;equity=1.00000000,67,240,,,False,not_requested,True,0.0,0.14697866203233428,,0.11395866395512488,0.10435600644896126,0.0,0.349999999360897,0.6500000006391031,,,,0.0,
Convex Adaptive Global RRP,2012-09-28,CLARABEL,optimal,0.03228464110285275,,False,False,ewma,True,243,False,,,0.0014280349920290387,0.10165289278661829,71.18375484776021,True,False,0.0,0.0014280349920290365,1.0165289278661829e-07,1e-06,symmetrized,76,4,60.0,CLARABEL,optimal,True,0.10165289278661829,1.7339726650966725e-05,False,20,0,False,1.4,commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,76,240,,,False,not_requested,True,0.3499999989041914,0.14821986674200704,,0.3155525043945415,0.21441099498931243,0.0,0.32238765686835874,0.5026123436795458,0.17499999945209552,,,0.0,
Convex Adaptive Global RRP,2012-10-31,CLARABEL,optimal,0.007657386226927535,,False,False,ewma,True,243,False,,,0.0013921664818233991,0.099170827841973,71.23489118347639,True,False,0.0,0.0013921664818233954,9.917082784197299e-08,1e-06,symmetrized,92,4,60.0,CLARABEL,optimal,True,0.099170827841973,1.2045218141132352e-05,False,20,0,False,1.4,commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,92,240,,,False,not_requested,True,0.34999970666015634,0.15289931300905205,,0.05595249878259362,0.03457250861922224,0.0,0.27827758956998355,0.39919236002009084,0.32253005040992555,,,0.0,
Convex Adaptive Global RRP,2012-11-30,CLARABEL,optimal,0.00046462487669011435,,False,False,ewma,True,243,False,,,0.0014912735431538385,0.09533742390488588,63.93020538891901,True,False,0.0,0.0014912735431538472,9.533742390488588e-08,1e-06,symmetrized,113,4,60.0,CLARABEL,optimal,True,0.09533742390488588,1.1348529830146337e-05,False,20,0,False,1.4,commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,113,240,,,False,not_requested,True,0.0038156632735272256,0.1474691328478694,,0.034638296726068774,0.026571057775487763,0.0,0.29024814858881004,0.3952417142306075,0.31451013718058246,,,0.0,
Convex Adaptive Global RRP,2012-12-31,CLARABEL,optimal,0.0020412231352517915,,False,False,ewma,True,243,False,,,0.0013009198788298335,0.0990781897755634,76.16010131591148,True,False,0.0,0.0013009198788298362,9.90781897755634e-08,1e-06,symmetrized,133,4,60.0,CLARABEL,optimal,True,0.0990781897755634,5.894696145675171e-06,False,20,0,False,1.4,commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,133,240,,,False,not_requested,True,0.07478869921155262,0.15598882677118445,,0.05269168977262145,0.03149167714061309,2.220446049250313e-16,0.2597801239212571,0.4010381492422115,0.3391817268365315,,,0.0,
Convex Adaptive Global RRP,2013-01-31,CLARABEL,optimal,0.09038502579762298,,False,False,ewma,True,243,False,,,0.0012808518165835464,0.12050859126252704,94.08472526038425,True,False,0.0,0.0012808518165835466,1.2050859126252702e-07,1e-06,symmetrized,67,5,60.0,CLARABEL,optimal,True,0.12050859126252704,2.0055832791465722e-05,False,20,0,False,1.7,commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,67,240,,,False,not_requested,True,0.3499999992544038,0.1441546474127089,,0.2711055129408512,0.38937018098587434,2.220446049250313e-16,0.17615162716985078,0.5260736321625571,0.2977747406675923,,,0.0,
Convex Adaptive Global RRP,2013-02-28,CLARABEL,optimal,0.026283635881448553,,False,False,ewma,True,243,False,,,0.0019214837471819032,0.1281814982121368,66.70964477328057,True,False,0.0,0.0019214837471818976,1.281814982121368e-07,1e-06,symmetrized,82,5,60.0,CLARABEL,optimal,True,0.1281814982121368,8.422748679126624e-06,False,20,0,False,1.7,commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,82,240,,,False,not_requested,True,0.35000000010627264,0.13806487563775852,,0.16064809737493546,0.1872462446732236,1.0627265734086677e-10,0.1344916150574061,0.625792474156229,0.23971591078636498,,,0.0,
Convex Adaptive Global RRP,2013-03-29,CLARABEL,optimal,0.013508702725196522,,False,False,ewma,True,243,False,,,0.0020003815706928006,0.15598470913505527,77.97747760745088,True,False,0.0,0.0020003815706928175,1.5598470913505515e-07,1e-06,symmetrized,102,5,60.0,CLARABEL,optimal,True,0.15598470913505527,1.440678860559208e-05,False,20,0,False,1.7,commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,102,240,,,False,not_requested,True,0.03134303272071391,0.1517224100405047,,0.1356018718897353,0.15304094562497295,0.0,0.12431743109059322,0.6263965874682408,0.24928598144116598,,,0.0,
Convex Adaptive Global RRP,2013-04-26,CLARABEL,optimal,0.011619705101800505,,False,False,ewma,True,243,False,,,0.002182354050420547,0.15843949853067024,72.6002723985773,True,False,0.0,0.0021823540504205506,1.5843949853067023e-07,1e-06,symmetrized,119,5,60.0,CLARABEL,optimal,True,0.15843949853067024,1.399381659883403e-05,False,20,0,False,1.7,commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,119,240,,,False,not_requested,True,0.0013425187442801662,0.15422674817934612,,0.13138155772026494,0.14518236010376678,2.220446049250313e-16,0.12335453720546655,0.6291969991685948,0.24744846362593878,,,0.0,
Convex Adaptive Global RRP,2013-05-31,CLARABEL,optimal,0.012419049692694688,,False,False,ewma,True,243,False,,,0.002392098596595273,0.13989830418250657,58.48350247001814,True,False,0.0,0.002392098596595268,1.3989830418250655e-07,1e-06,symmetrized,139,5,60.0,CLARABEL,optimal,True,0.13989830418250657,7.061171585776016e-06,False,20,0,False,1.7,commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,139,240,,,False,not_requested,True,0.03918633546746618,0.14611928472557853,,0.13626783640342088,0.14544804122775792,0.0,0.12157381097565907,0.6257885858524778,0.25263760317186323,,,0.0,
Convex Adaptive Global RRP,2013-06-28,CLARABEL,optimal,0.005883405395232635,,False,False,ewma,True,243,False,,,0.0018907925692425815,0.19065172079663856,100.83164271848726,True,False,0.0,0.00189079256924254,1.9065172079663859e-07,1e-06,symmetrized,62,6,60.0,CLARABEL,optimal,True,0.19065172079663856,3.5363592417736456e-06,False,20,0,False,1.7,commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,62,240,,,False,not_requested,True,0.13758583963275384,0.1577467192319717,,0.06329555613308147,0.07545846060856093,0.0,0.11553142269901376,0.6281619587576747,0.25630661854331155,,,0.0,
Convex Adaptive Global RRP,2013-07-31,CLARABEL,optimal,0.258008428929104,,False,False,ewma,True,243,False,,,9.747664532557164e-06,0.20548968184823738,21080.914424363145,True,False,0.0,9.747664532557119e-06,2.0548968184823746e-07,1e-06,symmetrized,61,8,60.0,CLARABEL,optimal,True,0.20548968184823738,1.3841954691826142e-05,False,20,0,False,2.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,61,240,,,False,not_requested,True,0.3499999999773893,0.1185085211769852,,0.125,0.6755582593019496,0.0,0.10680289485751704,0.5022863936110913,0.21591071154269684,0.0,0.17499999998869492,0.0,
Convex Adaptive Global RRP,2013-08-30,CLARABEL,optimal,0.1651705544980338,,False,False,ewma,True,243,False,,,7.986126512441061e-06,0.18693020206609173,23406.867118231283,True,False,0.0,7.986126512441088e-06,1.8693020206609166e-07,1e-06,symmetrized,82,8,60.0,CLARABEL,optimal,True,0.18693020206609173,4.178036539181917e-06,False,20,0,False,2.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,82,240,,,False,not_requested,True,0.3499999999506442,0.09577862238349165,,0.19619861369267894,0.5362674951575984,0.0,0.11021439553357311,0.4210460726758601,0.12110137347339868,0.0,0.34763815831716816,0.0,
Convex Adaptive Global RRP,2013-09-30,CLARABEL,optimal,0.14663899321530047,,False,False,ewma,True,243,False,,,7.111457466411582e-06,0.15751884350739392,22150.00852516909,True,False,0.0,7.111457466396263e-06,1.5751884350739387e-07,1e-06,symmetrized,100,8,60.0,CLARABEL,optimal,True,0.15751884350739392,6.080140991598926e-06,False,20,0,False,2.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,100,240,,,False,not_requested,True,0.3357766067381771,0.07021407931208913,,0.18489045900452322,0.5043870466949995,0.0,0.0782057502370378,0.32610526320536753,0.08725254253993756,0.15843644405398563,0.3499999999636714,0.0,
Convex Adaptive Global RRP,2013-10-31,CLARABEL,optimal,0.1351838185938718,,False,False,ewma,True,243,False,,,8.387049230657006e-06,0.1684694724039677,20086.858652047107,True,False,0.0,8.387049230631373e-06,1.6846947240396766e-07,1e-06,symmetrized,115,8,60.0,CLARABEL,optimal,True,0.1684694724039677,3.676971166294285e-06,False,20,0,False,2.4,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,115,240,,,False,not_requested,True,0.02165615075643737,0.06902014597640944,,0.1852663802911559,0.4949760243573669,2.220446049250313e-16,0.0780864079950494,0.3178001937106196,0.08795704346046782,0.16615635488481403,0.349999999949049,0.0,
Convex Adaptive Global RRP,2013-11-29,CLARABEL,optimal,0.17542484561411908,,False,False,ewma,True,243,False,,,5.1595027537359815e-06,0.14414363705083025,27937.505595177023,True,False,0.0,5.159502753773279e-06,1.4414363705083016e-07,1e-06,symmetrized,74,9,60.0,CLARABEL,optimal,True,0.14414363705083025,6.149892010420821e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,74,240,,,False,not_requested,True,0.11391271150924849,0.06316905001552506,,0.19780996420953384,0.5610810853472318,0.0,0.07385675460225685,0.3083900288103153,0.13909858575635123,0.1286546309001797,0.349999999930897,0.0,
Convex Adaptive Global RRP,2013-12-31,CLARABEL,optimal,0.14542048064850174,,False,False,ewma,True,243,False,,,8.98725474579164e-06,0.14902657427936544,16581.990662849348,True,False,0.0,8.987254745791379e-06,1.4902657427936549e-07,1e-06,symmetrized,61,10,60.0,CLARABEL,optimal,True,0.14902657427936544,5.688238558815284e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,61,240,,,False,not_requested,True,0.08022708925812937,0.05926659370820427,,0.17357377515055697,0.5113545983034394,1.1102230246251565e-16,0.06662649488634718,0.3195395486612478,0.13451772689909589,0.12931622972397908,0.34999999982932994,0.0,
Convex Adaptive Global RRP,2014-01-30,CLARABEL,optimal,0.10432243074317103,,False,False,ewma,True,243,False,,,1.6312098144597188e-05,0.14179787543994637,8692.804210898643,True,False,0.0,1.6312098144597066e-05,1.4179787543994627e-07,1e-06,symmetrized,81,10,60.0,CLARABEL,optimal,True,0.14179787543994637,9.23576115385849e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,81,240,,,False,not_requested,True,0.03485179045664772,0.054738250388343034,,0.17834511679342552,0.43406198747526636,0.0,0.06258405145667921,0.3089208751577786,0.14327278480162534,0.1352222886230956,0.3499999999608212,0.0,
Convex Adaptive Global RRP,2014-02-28,CLARABEL,optimal,0.07380296317024851,,False,False,ewma,True,243,False,,,2.752408150521276e-05,0.16344756128029259,5938.347524851552,True,False,0.0,2.752408150520976e-05,1.6344756128029264e-07,1e-06,symmetrized,97,10,60.0,CLARABEL,optimal,True,0.16344756128029259,6.236118479441277e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,97,240,,,False,not_requested,True,0.06321467830476486,0.0504590526379787,,0.16039332320572053,0.36316454974208245,2.220446049250313e-16,0.054445300387941695,0.27913095019128975,0.1511904876625355,0.1652332618265469,0.3499999999316862,0.0,
Convex Adaptive Global RRP,2014-03-31,CLARABEL,optimal,0.08500963669105906,,False,False,ewma,True,243,False,,,2.2822278746829295e-05,0.17647395419720785,7732.52996139684,True,False,0.0,2.2822278746839212e-05,1.7647395419720792e-07,1e-06,symmetrized,117,10,60.0,CLARABEL,optimal,True,0.17647395419720785,3.584432131026327e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,117,240,,,False,not_requested,True,0.006024250620691292,0.054306566199318326,,0.1521592455179709,0.3928662776860161,4.5085546407364063e-11,0.05440435224374448,0.2782327120633923,0.1517351189315665,0.1656278167162113,0.3500000000450855,0.0,
Convex Adaptive Global RRP,2014-04-30,CLARABEL,optimal,0.04870754035371852,,False,False,ewma,True,243,False,,,2.442801217871897e-05,0.17879673949703678,7319.332338175257,True,False,0.0,2.4428012178731585e-05,1.787967394970368e-07,1e-06,symmetrized,58,11,60.0,CLARABEL,optimal,True,0.17879673949703678,6.475833594823954e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,58,240,,,False,not_requested,True,0.13037038754287006,0.05173251178742197,,0.12404364104849601,0.2895141152246173,1.8441951299408288e-09,0.04369659811041952,0.28530919470291927,0.13657030498423878,0.18442390035822742,0.3500000018441951,0.0,
Convex Adaptive Global RRP,2014-05-30,CLARABEL,optimal,0.04944642872914639,,False,False,ewma,True,243,False,,,2.1098748670841383e-05,0.1580507498094834,7491.00111457845,True,False,0.0,2.1098748670837724e-05,1.5805074980948335e-07,1e-06,symmetrized,76,11,60.0,CLARABEL,optimal,True,0.1580507498094834,6.365549831327533e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,76,240,,,False,not_requested,True,0.006869357063495292,0.04863575549039777,,0.13739391680210666,0.2994207789834369,0.0,0.04388146926743822,0.2910506331453735,0.12912121226964096,0.18594668535158626,0.34999999996596115,0.0,
Convex Adaptive Global RRP,2014-06-30,CLARABEL,optimal,0.030691187566008145,,False,False,ewma,True,243,False,,,4.288725166061929e-05,0.13829845417913852,3224.6984552318477,True,False,0.0,4.2887251660635085e-05,1.382984541791385e-07,1e-06,symmetrized,95,11,60.0,CLARABEL,optimal,True,0.13829845417913852,5.447293629085026e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,95,240,,,False,not_requested,True,0.04187099484448328,0.04341470608134746,,0.12838799188036254,0.23297977933764,0.0,0.04245915467088924,0.28897108576158625,0.1266817656018358,0.1918879939755265,0.3499999999901624,0.0,
Convex Adaptive Global RRP,2014-07-31,CLARABEL,optimal,0.04358778064713475,,False,False,ewma,True,243,False,,,3.445904890725466e-05,0.12414800349825998,3602.7692996518867,True,False,0.0,3.4459048907276656e-05,1.2414800349826e-07,1e-06,symmetrized,116,11,60.0,CLARABEL,optimal,True,0.12414800349825998,4.696020748082286e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,116,240,,,False,not_requested,True,0.00695900115551254,0.04229786301904942,,0.11401865190319908,0.2810648602725802,0.0,0.044748667209929455,0.3015225741030599,0.11578677395443646,0.18794198480271362,0.34999999992986064,0.0,
Convex Adaptive Global RRP,2014-08-29,CLARABEL,optimal,0.04405145239117437,,False,False,ewma,True,243,False,,,2.810558338830502e-05,0.11213388682340433,3989.7370310435977,True,False,0.0,2.8105583388305843e-05,1.1213388682340435e-07,1e-06,symmetrized,136,11,60.0,CLARABEL,optimal,True,0.11213388682340433,3.889313707594599e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,136,240,,,False,not_requested,True,0.0012388003045057036,0.03987201099340871,,0.11298526279481076,0.28292844063178796,1.1102230246251565e-16,0.04482388119008823,0.30462286849647446,0.11287531519264221,0.1876779351438579,0.34999999997693715,0.0,
Convex Adaptive Global RRP,2014-09-30,CLARABEL,optimal,0.036405132547810096,,False,False,ewma,True,243,False,,,3.421007599887537e-05,0.11504571578319518,3362.919035519746,True,False,0.0,3.421007599885716e-05,1.150457157831952e-07,1e-06,symmetrized,155,11,60.0,CLARABEL,optimal,True,0.11504571578319518,8.762847914040028e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,155,240,,,False,not_requested,True,0.004349449654107031,0.04143840140005119,,0.11843558713281181,0.2569688469081877,2.220446049250313e-16,0.04717785855400536,0.31091981566646665,0.10444295227773581,0.18745937355274137,0.3499999999490509,0.0,
Convex Adaptive Global RRP,2014-10-31,CLARABEL,optimal,0.023905620438001752,,False,False,ewma,True,243,False,,,3.79602120484144e-05,0.11293615962102396,2975.1193032585106,True,False,0.0,3.796021204840584e-05,1.12936159621024e-07,1e-06,symmetrized,168,11,60.0,CLARABEL,optimal,True,0.11293615962102396,3.0895449061874025e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,168,240,,,False,not_requested,True,0.048687346362478554,0.04100253365961817,,0.10732511938230213,0.20419185947068233,3.16661141752661e-10,0.04162774610585327,0.2921718031014545,0.108301110940138,0.20789933953589318,0.3500000003166611,0.0,
Convex Adaptive Global RRP,2014-11-28,CLARABEL,optimal,0.028755844723956286,,False,False,ewma,True,243,False,,,5.052184808708804e-05,0.10946472036747075,2166.6808422918093,True,False,0.0,5.052184808708922e-05,1.0946472036747074e-07,1e-06,symmetrized,187,11,60.0,CLARABEL,optimal,True,0.10946472036747075,6.296016279966343e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,187,240,,,False,not_requested,True,0.01093685702177543,0.042538263859993215,,0.09841222725827639,0.2277842183994671,2.220446049250313e-16,0.0424876839817489,0.2959860851048446,0.10606849673283561,0.2054577344151134,0.34999999976545765,0.0,
Convex Adaptive Global RRP,2014-12-31,CLARABEL,optimal,0.047761499616456024,,False,False,ewma,True,243,False,,,5.6683069883208235e-05,0.16613243498796496,2930.9004492923546,True,False,0.0,5.668306988320619e-05,1.661324349879648e-07,1e-06,symmetrized,58,12,60.0,CLARABEL,optimal,True,0.16613243498796496,4.438832898578937e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,58,240,,,False,not_requested,True,0.035168946813891,0.05081104587006077,,0.09881198901517305,0.29250678525207946,1.1102230246251565e-16,0.04221423474777858,0.30908475957054365,0.09594535723611794,0.20275564894766923,0.3499999994978905,0.0,
Convex Adaptive Global RRP,2015-01-30,CLARABEL,optimal,0.04956236584099049,,False,False,ewma,True,243,False,,,5.3944492820613376e-05,0.17522690502694552,3248.2816292229086,True,False,0.0,5.394449282059842e-05,1.7522690502694553e-07,1e-06,symmetrized,71,12,60.0,CLARABEL,optimal,True,0.17522690502694552,4.765430491909806e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,71,240,,,False,not_requested,True,0.01792529658578578,0.051148867853150246,,0.10706435752307766,0.29910125956172207,1.1102230246251565e-16,0.04165692988506196,0.31194750485731865,0.094470575494321,0.20192498987271604,0.3499999998905824,0.0,
Convex Adaptive Global RRP,2015-02-27,CLARABEL,optimal,0.032386489985742124,,False,False,ewma,True,243,False,,,5.528920890873341e-05,0.18287044679952474,3307.525110395254,True,False,0.0,5.52892089087584e-05,1.8287044679952483e-07,1e-06,symmetrized,84,12,60.0,CLARABEL,optimal,True,0.18287044679952474,7.06519454060639e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,84,240,,,False,not_requested,True,0.008394144494949119,0.052238880081758726,,0.10871437546228568,0.24203157981719273,0.0,0.041156090390578215,0.3158360323823843,0.09202775868429644,0.20098011876806973,0.3499999997746714,0.0,
Convex Adaptive Global RRP,2015-03-31,CLARABEL,optimal,0.03618128242788654,,False,False,ewma,True,243,False,,,4.545908874922321e-05,0.18713023440783444,4116.453707203536,True,False,0.0,4.5459088749217596e-05,1.8713023440783446e-07,1e-06,symmetrized,104,12,60.0,CLARABEL,optimal,True,0.18713023440783444,4.016257563861647e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,104,240,,,False,not_requested,True,0.030317962511494264,0.052379613078092614,,0.13370397754148347,0.2543259296745621,0.0,0.044399741220673465,0.3237995496380581,0.08574181032821643,0.19605889931463305,0.349999999498419,0.0,
Convex Adaptive Global RRP,2015-04-30,CLARABEL,optimal,0.047079317200861746,,False,False,ewma,True,243,False,,,4.748539765505347e-05,0.200315685689995,4218.469162775919,True,False,0.0,4.748539765507314e-05,2.0031568568999492e-07,1e-06,symmetrized,117,12,60.0,CLARABEL,optimal,True,0.200315685689995,4.336326355297571e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,117,240,,,False,not_requested,True,0.035356058522448094,0.055779430052420975,,0.12331774129423609,0.29036715325886914,0.0,0.04446172950347133,0.3318751003750941,0.08435868449793847,0.18930448564785074,0.3499999999756453,0.0,
Convex Adaptive Global RRP,2015-05-29,CLARABEL,optimal,0.04585488808140917,,False,False,ewma,True,243,False,,,4.296264470352833e-05,0.25244928657807636,5876.018301949271,True,False,0.0,4.296264470346605e-05,2.5244928657807655e-07,1e-06,symmetrized,134,12,60.0,CLARABEL,optimal,True,0.25244928657807636,8.025902100583515e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,134,240,,,False,not_requested,True,0.033540534314292964,0.06253914455569864,,0.13048312218481012,0.28662321607143637,0.0,0.04538659223250996,0.3364197762254322,0.0834226621967859,0.18477096936969678,0.3499999999755753,0.0,
Convex Adaptive Global RRP,2015-06-30,CLARABEL,optimal,0.06151669009386864,,False,False,ewma,True,243,False,,,3.983645616396725e-05,0.30567259538540204,7673.1874473786165,True,False,0.0,3.983645616396429e-05,3.0567259538540216e-07,1e-06,symmetrized,148,12,60.0,CLARABEL,optimal,True,0.30567259538540204,5.389229055741129e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,148,240,,,False,not_requested,True,0.037264609551463865,0.06893585832165024,,0.13671309239789012,0.3324055515968944,0.0,0.04800297351802281,0.3275825058454796,0.10021361425831248,0.17420090652587225,0.34999999985231284,0.0,
Convex Adaptive Global RRP,2015-07-31,CLARABEL,optimal,0.06943934694567619,,False,False,ewma,True,243,False,,,3.6821772211530545e-05,0.3054732629681749,8295.995673790996,True,False,0.0,3.682177221155793e-05,3.05473262968175e-07,1e-06,symmetrized,154,12,60.0,CLARABEL,optimal,True,0.3054732629681749,7.569178289645873e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,154,240,,,False,not_requested,True,0.020405024599262255,0.07106720756778716,,0.1259723654058153,0.35427582077885195,1.1102230246251565e-16,0.050125132919767584,0.33642415719026847,0.09729075247054186,0.16615995745701928,0.3499999999624028,0.0,
Convex Adaptive Global RRP,2015-08-31,CLARABEL,optimal,0.07826417195072938,,False,False,ewma,True,243,False,,,3.271968108152237e-05,0.3280477848680023,10026.008017946702,True,False,0.0,3.2719681081463854e-05,3.2804778486800224e-07,1e-06,symmetrized,166,12,60.0,CLARABEL,optimal,True,0.3280477848680023,9.875398914657718e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,166,240,,,False,not_requested,True,0.012078151839409652,0.07135738455110889,,0.12463586432012402,0.37664212315464485,0.0,0.05235469451759467,0.3329400568633338,0.10003473968709181,0.1646705089574852,0.34999999997449455,0.0,
Convex Adaptive Global RRP,2015-09-30,CLARABEL,optimal,0.09254509414081759,,False,False,ewma,True,243,False,,,2.4265247223393577e-05,0.3890379656147643,16032.722108007272,True,False,0.0,2.4265247223292787e-05,3.890379656147642e-07,1e-06,symmetrized,165,12,60.0,CLARABEL,optimal,True,0.3890379656147643,5.549892594353123e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,165,240,,,False,not_requested,True,0.03410469215867008,0.07274124723972916,,0.11968329581756973,0.40868525408290396,2.220446049250313e-16,0.048520591401723025,0.3198053791176772,0.10948703245069245,0.1721869972206694,0.34999999980923807,0.0,
Convex Adaptive Global RRP,2015-10-30,CLARABEL,optimal,0.17681185525074253,,False,False,ewma,True,243,False,,,1.9617466541053538e-06,0.44912860311586844,228943.22372156236,True,False,0.0,1.9617466541050857e-06,4.4912860311586824e-07,1e-06,symmetrized,44,13,60.0,CLARABEL,optimal,True,0.44912860311586844,3.6243091426982343e-06,False,20,0,False,2.75,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,44,240,,,False,not_requested,True,0.0795372130702238,0.08267689521876731,,0.12578690277684365,0.5644323149523184,0.0,0.051959534057465104,0.3672768520642486,0.10448175760987856,0.12628185680573584,0.349999999462672,0.0,
Convex Adaptive Global RRP,2015-11-30,CLARABEL,optimal,0.1834235931632948,,False,False,ewma,True,243,False,,,1.6149633021154337e-06,0.3797710684445238,235157.7078854134,True,False,0.0,1.6149633021086062e-06,3.7977106844452387e-07,1e-06,symmetrized,47,14,60.0,CLARABEL,optimal,True,0.3797710684445238,1.9781330006379827e-06,False,20,0,False,3.05,bond=1.00000000;cash=1.00000000;commodity_gold=1.00000000;defensive=1.00000000;equity=1.00000000,47,240,,,False,not_requested,True,0.05266409158816393,0.07485473133858302,,0.13730789895725543,0.5758319062357937,0.0,0.05335180305576072,0.3634012682106046,0.12602820090771336,0.10721872786996334,0.349999999955958,0.0,
