date,portfolio_return,net_return,gross_return,transaction_cost,is_rebalance_day,turnover,target_vol_scalar,drawdown_scalar,trend_scalar,final_risk_scalar,turnover_cap_bound,gross_exposure,risky_exposure,defensive_cash_proxy_exposure,reentry_state,trend_positive_count,ema_deviation_min,ema_deviation_max,ema_strong_trend_count,ema_overextended_count,ema_stop_count,ema_insufficient_history,weight_可转债ETF,previous_weight_可转债ETF,weight_5年国债ETF,previous_weight_5年国债ETF,weight_10年国债ETF,previous_weight_10年国债ETF,weight_信用债ETF,previous_weight_信用债ETF,weight_日利ETF,previous_weight_日利ETF,weight_沪深300ETF,previous_weight_沪深300ETF,weight_中证500ETF,previous_weight_中证500ETF,weight_中证1000ETF,previous_weight_中证1000ETF,weight_中证2000ETF,previous_weight_中证2000ETF,weight_创业板ETF,previous_weight_创业板ETF,weight_红利ETF,previous_weight_红利ETF,weight_半导体ETF,previous_weight_半导体ETF,weight_人工智能ETF,previous_weight_人工智能ETF,weight_新能源ETF,previous_weight_新能源ETF,weight_科创50ETF,previous_weight_科创50ETF,weight_证券ETF,previous_weight_证券ETF,weight_军工ETF,previous_weight_军工ETF,weight_消费ETF,previous_weight_消费ETF,weight_恒生ETF,previous_weight_恒生ETF,weight_白银LOF,previous_weight_白银LOF,weight_纳指ETF,previous_weight_纳指ETF,weight_标普500ETF,previous_weight_标普500ETF,weight_日经225ETF,previous_weight_日经225ETF,weight_欧洲ETF,previous_weight_欧洲ETF,weight_黄金ETF,previous_weight_黄金ETF,weight_有色金属期货ETF,previous_weight_有色金属期货ETF,weight_能源化工期货ETF,previous_weight_能源化工期货ETF,weight_豆粕ETF,previous_weight_豆粕ETF,weight_煤炭ETF,previous_weight_煤炭ETF,weight_原油ETF,previous_weight_原油ETF,nav_gross,nav_net
2018-01-02,0.0017147248557210842,0.0017147248557210842,0.0017147248557210842,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999999989,0.9999999999999989,1.1102230246251565e-15,1.0,30,,,,,,,0.0,0.0,0.10593525202974396,0.10593525202974396,0.08860439235599579,0.08860439235599579,0.0,0.0,0.6172306104832577,0.6172306104832577,0.00918002284597648,0.00918002284597648,0.0009850624047033148,0.0009850624047033148,3.8455919360382325e-08,3.8455919360382325e-08,0.0,0.0,4.562083376134733e-09,4.562083376134733e-09,0.0201053860146327,0.0201053860146327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3299075751496691e-08,1.3299075751496691e-08,2.0879718404931203e-08,2.0879718404931203e-08,0.016944553721164032,0.016944553721164032,0.016775341608047133,0.016775341608047133,0.012817417022368674,0.012817417022368674,0.027175753593296534,0.027175753593296534,0.017901366577768987,0.017901366577768987,0.0,0.0,0.023075132996290066,0.023075132996290066,0.043269622588339884,0.043269622588339884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.561616743123122e-09,8.561616743123122e-09,1.001714724855721,1.001714724855721
2018-01-03,0.0008951361121361713,0.0008951361121361713,0.0008951361121361713,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.999999999999999,0.999999999999999,9.992007221626409e-16,1.0,30,,,,,,,0.0,0.0,0.10588346378848741,0.10588346378848741,0.08852844725934139,0.08852844725934139,0.0,0.0,0.6164324779939193,0.6164324779939193,0.009299210078442654,0.009299210078442654,0.000996509756870645,0.000996509756870645,3.8810420379870967e-08,3.8810420379870967e-08,0.0,0.0,4.61244908269824e-09,4.61244908269824e-09,0.020362134763214204,0.020362134763214204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345741445304625e-08,1.345741445304625e-08,2.101726393734424e-08,2.101726393734424e-08,0.017038860525625844,0.017038860525625844,0.017033528604980523,0.017033528604980523,0.012855832321402642,0.012855832321402642,0.02734454580501007,0.02734454580501007,0.017794165638752968,0.017794165638752968,0.0,0.0,0.022995916614428652,0.022995916614428652,0.04343482046124376,0.04343482046124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.490731049607519e-09,8.490731049607519e-09,1.0026113958799978,1.0026113958799978
2018-01-04,0.001317476872598742,0.001317476872598742,0.001317476872598742,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999999989,0.9999999999999989,1.1102230246251565e-15,1.0,30,,,,,,,0.0,0.0,0.10583126940773493,0.10583126940773493,0.0884132449037215,0.0884132449037215,0.0,0.0,0.6159795444422616,0.6159795444422616,0.00934031311027496,0.00934031311027496,0.0010020303440678767,0.0010020303440678767,3.9102341377388894e-08,3.9102341377388894e-08,0.0,0.0,4.6747502974351846e-09,4.6747502974351846e-09,0.020440892362102198,0.020440892362102198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3654158185908725e-08,1.3654158185908725e-08,2.119633286850515e-08,2.119633286850515e-08,0.0171975543484072,0.0171975543484072,0.01706076102795956,0.01706076102795956,0.012859410403841453,0.012859410403841453,0.02733964686201914,0.02733964686201914,0.017865667795196407,0.017865667795196407,0.0,0.0,0.02311423436006931,0.02311423436006931,0.04355534340926329,0.04355534340926329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.595496923811348e-09,8.595496923811348e-09,1.0039323132062736,1.0039323132062736
2018-01-05,0.0004434639345259315,0.0004434639345259315,0.0005276256078568308,8.41616733308993e-05,True,0.2805389111029977,1.0,1.0,1.0,1.0,False,0.999999999999999,0.999999999999999,9.992007221626409e-16,1.0,30,,,,,,,0.0,0.0,0.1549015460829983,0.10571131581494853,0.10667096799146324,0.08829781527961855,0.0,0.0,0.47819754996837954,0.6158505753430118,0.009214905045905877,0.00935718774996361,0.0025084838367691424,0.0010045837313521608,0.00244274410634373,3.905089272936362e-08,0.0,0.0,5.669876573935384e-09,4.679656007535316e-09,0.022976121118488103,0.0204204534323162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001901658104342781,1.3622292518753189e-08,0.0028472610810098224,2.1143743298499756e-08,0.017330798067680606,0.01750062071345984,0.014829411654354049,0.017133736481383374,0.028475275004657387,0.01281237936946269,0.033299977014358315,0.027498980158607356,0.03066565031672513,0.017874899070896517,0.0,0.0,0.0347482148038871,0.023262151913552048,0.05550878518768859,0.043275213762469275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003480644945071466,8.68237260600215e-09,1.0044620136032762,1.0043775209798858
2018-01-08,0.0014303554254568966,0.0014303554254568966,0.0014303554254568966,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,1.0,30,,,,,,,0.0,0.0,0.15483257432653158,0.15483257432653158,0.10652456730136256,0.10652456730136256,0.0,0.0,0.4781121426503209,0.4781121426503209,0.009245375422043352,0.009245375422043352,0.0025116208123817495,0.0025116208123817495,0.0024443693635730966,0.0024443693635730966,0.0,0.0,5.6769283158670245e-09,5.6769283158670245e-09,0.023196331041831855,0.023196331041831855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019064736024096795,0.0019064736024096795,0.0028291371578940835,0.0028291371578940835,0.017343149608679376,0.017343149608679376,0.014784904295746923,0.014784904295746923,0.028493701955545302,0.028493701955545302,0.03309331172079133,0.03309331172079133,0.03066819039236725,0.03066819039236725,0.0,0.0,0.03487780307521145,0.03487780307521145,0.055663152207807175,0.055663152207807175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003473189388573785,0.003473189388573785,1.0058987512940991,1.0058141378162262
2018-01-09,0.000648984150093147,0.000648984150093147,0.000648984150093147,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,1.0,30,,,,,,,0.0,0.0,0.15470030406810634,0.15470030406810634,0.10627263653474987,0.10627263653474987,0.0,0.0,0.47751013547461724,0.47751013547461724,0.009269654468025709,0.009269654468025709,0.002519538173672464,0.002519538173672464,0.0024437873110334696,0.0024437873110334696,0.0,0.0,5.6855322113681915e-09,5.6855322113681915e-09,0.023322695642784896,0.023322695642784896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019444207169011176,0.0019444207169011176,0.0028217765290294216,0.0028217765290294216,0.017532980132506426,0.017532980132506426,0.014809580216627349,0.014809580216627349,0.02848639959149227,0.02848639959149227,0.03344731752531163,0.03344731752531163,0.030867289030309848,0.030867289030309848,0.0,0.0,0.03497568806090472,0.03497568806090472,0.05562439831051166,0.05562439831051166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003451392527883166,0.003451392527883166,1.0065515636402875,1.0064668952496085
2018-01-10,0.00022432248844438512,0.00022432248844438512,0.00022432248844438512,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999999996,0.9999999999999996,4.440892098500626e-16,1.0,30,,,,,,,0.0,0.0,0.15462957826674648,0.15462957826674648,0.10635328554251279,0.10635328554251279,0.0,0.0,0.47676774094176266,0.47676774094176266,0.009338562550200227,0.009338562550200227,0.002515678814024008,0.002515678814024008,0.0024392949766478497,0.0024392949766478497,0.0,0.0,5.67516419064539e-09,5.67516419064539e-09,0.023300324273960234,0.023300324273960234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001927676293373665,0.001927676293373665,0.0028199464284932177,0.0028199464284932177,0.017921939403239696,0.017921939403239696,0.014928113581259356,0.014928113581259356,0.028467924359796712,0.028467924359796712,0.033590747883007165,0.033590747883007165,0.030847269641239034,0.030847269641239034,0.0,0.0,0.03495300411523579,0.03495300411523579,0.05571049450744074,0.05571049450744074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003488412745895889,0.003488412745895889,1.006777355791791,1.006692668408088
2018-01-11,-0.0006905672219219117,-0.0006905672219219117,-0.0006905672219219117,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,1.0,30,,,,,,,0.0,0.0,0.15458362277733112,0.15458362277733112,0.10619939868692124,0.10619939868692124,0.0,0.0,0.4766940922760572,0.4766940922760572,0.00937612282523292,0.00937612282523292,0.002502507526441037,0.002502507526441037,0.0024271209837794408,0.0024271209837794408,0.0,0.0,5.640495932988685e-09,5.640495932988685e-09,0.023367533667729853,0.023367533667729853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019214390174961621,0.0019214390174961621,0.0027861455930454034,0.0027861455930454034,0.018082304598090484,0.018082304598090484,0.015034573828818712,0.015034573828818712,0.028261341392169806,0.028261341392169806,0.033795467874658654,0.033795467874658654,0.03093369392494549,0.03093369392494549,0.0,0.0,0.03497467962641002,0.03497467962641002,0.05555549799995861,0.05555549799995861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003504451760417593,0.003504451760417593,1.006082108350108,1.005997479448736
2018-01-12,0.0019519428890397773,0.0019519428890397773,0.0019608401988782894,8.897309838512197e-06,True,0.029657699461707328,1.0,1.0,1.0,1.0,False,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,1.0,30,,,,,,,0.0,0.0,0.15227020841035963,0.15455221585420673,0.10529458272365681,0.10598868174317311,0.0,0.0,0.48564812408716906,0.47702350907551094,0.008526873751243712,0.009369374790084201,0.0033862532675583553,0.002510173718750562,0.003724946415630169,0.0024433419342166636,0.0,0.0,2.1258464181706618e-07,5.68449603108085e-09,0.021329291156708254,0.02332569362055723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013025749028644606,0.0019150215329767906,0.004824843530775483,0.002807985735904568,0.01605020929378724,0.01798751884949728,0.014122181138929246,0.014990021342152094,0.029757097745148394,0.028381039609945917,0.03170522980085232,0.0338188220446467,0.030061407314513587,0.030955070481972623,0.0,0.0,0.033236563808468074,0.03476256953688174,0.054632764702160976,0.05569574693824988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041266353655313665,0.003473207506776697,1.008054874591533,1.007961129075138
2018-01-15,0.0002968783524049358,0.0002968783524049358,0.0002968783524049358,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999999989,0.9999999999999989,1.1102230246251565e-15,1.0,30,,,,,,,0.0,0.0,0.15210536476196762,0.15210536476196762,0.10510249803826605,0.10510249803826605,0.0,0.0,0.4848572209216175,0.4848572209216175,0.008556241762862266,0.008556241762862266,0.0033626408028687316,0.0033626408028687316,0.003699953557885456,0.003699953557885456,0.0,0.0,2.101729059527757e-07,2.101729059527757e-07,0.02134047086604895,0.02134047086604895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012960823048060335,0.0012960823048060335,0.004758481661239805,0.004758481661239805,0.016222616709524414,0.016222616709524414,0.014146203895156704,0.014146203895156704,0.029768742698372184,0.029768742698372184,0.03173150967364867,0.03173150967364867,0.03032849521286489,0.03032849521286489,0.0,0.0,0.03322788597785857,0.03322788597785857,0.05532359289755604,0.05532359289755604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004171788084549217,0.004171788084549217,1.0083541442618353,1.008260370914426
