date,model_type,active_n_assets,solver_name,solver_success,solver_status,solver_message,objective_value,problem_is_dcp,fallback_used,fallback_method,exception_type,exception_message,covariance_psd_adjustment,reference_max_risk_budget_error,final_max_risk_budget_error,predicted_annual_return,target_annual_return,variance_reference,variance_scale,return_shortfall,predicted_annual_volatility,gross_exposure,max_constraint_violation,reference_solver_name,reference_solver_status,reference_problem_is_dcp,reference_covariance_scale,information_cutoff,mean_estimator
2016-04-15,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.41313227284228965,True,False,,,,0.0,4.78874613984992e-06,0.5110924801291016,0.4000879251223295,0.7662055999817232,equal_weight,0.021273980838756798,0.3661176748593937,0.11695153681236264,0.9999999998018072,1.2228174028905414e-10,CLARABEL,optimal,True,0.551764979952549,2016-04-14,ewma
2016-04-22,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.13908994962909008,True,False,,,,0.0,2.4868808980588186e-06,0.7689936987061079,0.312019607074922,0.5868261536630089,equal_weight,0.02113653775523525,0.27480654658808695,0.06520261311240498,0.9999999999999954,1.1993694068939664e-15,CLARABEL,optimal,True,0.5370946498456184,2016-04-21,ewma
2016-04-29,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.09532039542119838,True,False,,,,0.0,2.780681586433964e-06,0.8889125032755691,0.29347877627850943,0.5743183174062855,equal_weight,0.019122794315235083,0.28083954112777604,0.05422015650963262,0.9999999999996806,7.816972685232609e-14,CLARABEL,optimal,True,0.48369916113908573,2016-04-28,ewma
2016-05-06,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.26157809347173755,True,False,,,,0.0,8.611737551234011e-06,0.7799061165492659,0.24519202027050707,0.496093547817507,equal_weight,0.018423885721331655,0.2509015275469999,0.07389405234522277,0.999999999923417,5.2278292805851834e-11,CLARABEL,optimal,True,0.45959858915299967,2016-05-05,ewma
2016-05-13,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.014644774626507885,True,False,,,,0.0,6.08036025298575e-06,0.7614353728922576,0.08286920377791071,0.13563029470435775,equal_weight,0.018193143874469766,0.05276109092644704,0.020924809270210797,1.0000000000000078,8.899630030178078e-15,CLARABEL,optimal,True,0.4559244244709949,2016-05-12,ewma
2016-05-20,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.00010420824041355961,True,False,,,,0.0,5.783847357623828e-06,0.07142649300250602,0.022517963089595333,0.0,equal_weight,0.01725437694802325,0.0,0.003911594468305875,1.0000000000001419,4.8662896628970387e-14,CLARABEL,optimal,True,0.42824581368754583,2016-05-19,ewma
2016-05-27,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.01783483448682617,True,False,,,,0.0,3.5018466736647103e-06,0.9000487472959159,0.08559312340809633,0.1507716934474873,equal_weight,0.016009713971425872,0.06517857003939098,0.02294627809751964,0.9999999997882932,1.8582801963873408e-10,CLARABEL,optimal,True,0.39576312824055276,2016-05-26,ewma
2016-06-03,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.17898584258908512,True,False,,,,0.0,1.1120549192042417e-05,0.8733170938929666,0.1805969425367455,0.3697827843697301,equal_weight,0.015691170264153915,0.18918584183298462,0.061968117050092565,0.9999999997676192,1.8095469567214195e-10,CLARABEL,optimal,True,0.3923973709381805,2016-06-02,ewma
2016-06-08,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.2217159883508426,True,False,,,,0.0,3.681806657593323e-06,0.850437885038978,0.22132464127283857,0.45983652114778156,equal_weight,0.01502308159484824,0.238511879874943,0.0666554591646117,0.9999999999127005,6.557665521711442e-11,CLARABEL,optimal,True,0.37459609985811027,2016-06-07,ewma
2016-06-17,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.11594372821330354,True,False,,,,0.0,4.689710069727404e-06,0.397437845106159,0.14868894294043575,0.24311555699869794,equal_weight,0.01581378459349997,0.09442661405826219,0.03693638938883221,0.9999999999990613,6.522733742020392e-14,CLARABEL,optimal,True,0.40548338237502823,2016-06-16,ewma
2016-06-24,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.23811238026223125,True,False,,,,0.0,7.01079212761524e-06,0.8136052162895427,0.15566591657566006,0.3172438789318963,equal_weight,0.014760762437481326,0.16157796235623625,0.06964013774609625,0.9999999999998896,2.3811193534749832e-14,CLARABEL,optimal,True,0.38170850439188586,2016-06-23,ewma
2016-07-01,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.5017108688765746,True,False,,,,0.0,6.196008463868474e-06,0.3383337998852167,0.2740964785942121,0.4666466914103642,equal_weight,0.014259580730675545,0.1925502128161521,0.07312273585800787,0.9999999999020418,4.4456771597367606e-11,CLARABEL,optimal,True,0.36710585179240796,2016-06-30,ewma
2016-07-08,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.2810356715613459,True,False,,,,0.0,6.894780861257943e-06,0.6489917827745472,0.3622109181600358,0.6653772229925741,equal_weight,0.013573431830809841,0.30316630483253826,0.054542422338873194,0.9999999996471327,2.2307933278398195e-10,CLARABEL,optimal,True,0.3445710980765499,2016-07-07,ewma
2016-07-15,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.5451422328890876,True,False,,,,0.0,4.0619870013830495e-06,0.6535352394383495,0.4509250417541119,0.859098126115739,equal_weight,0.013304026098017669,0.4081730843616271,0.07218851706445405,0.9999999999983181,1.616770742164359e-14,CLARABEL,optimal,True,0.32715342648073464,2016-07-14,ewma
2016-07-22,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.7535954216586064,True,False,,,,0.0,3.968268773774097e-06,0.36536143971805524,0.4163918351177499,0.7444526598660661,equal_weight,0.012418432365022396,0.3280608247483162,0.06658805029447382,0.9999999998425584,6.152411913262767e-11,CLARABEL,optimal,True,0.3045324585333551,2016-07-21,ewma
2016-07-29,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.3715573004640641,True,False,,,,0.0,5.0487734816473395e-06,0.6964236848808719,0.30009274513754225,0.5609134084299403,equal_weight,0.012285061257160088,0.26082066329239806,0.051765587470833936,0.9999999999978354,6.355853343631424e-14,CLARABEL,optimal,True,0.3048542265508433,2016-07-28,ewma
2016-08-05,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.3929875154454304,True,False,,,,0.0,3.9137096658065085e-06,0.6838207846984052,0.24140294452451305,0.43791577152509265,equal_weight,0.011507075156747074,0.1965128270005796,0.04952917639369532,0.9999999998764701,7.040901195409788e-11,CLARABEL,optimal,True,0.28558861466127605,2016-08-04,ewma
2016-08-12,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.5978936344775592,True,False,,,,0.0,5.207248895591765e-06,0.412530097162067,0.28343337266190977,0.5055439869225113,equal_weight,0.010843882722553795,0.22211061426060158,0.06374008554986732,0.9999999999240458,3.179367880079553e-11,CLARABEL,optimal,True,0.2711740777338828,2016-08-11,ewma
2016-08-19,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.8142824791593481,True,False,,,,0.0,4.8386864551913655e-06,0.33959421548002233,0.3255578560781431,0.6164092713796433,equal_weight,0.01036090840175072,0.2908514153015002,0.08886583936120789,0.999999999995217,1.4941127365248824e-14,CLARABEL,optimal,True,0.26315630972353166,2016-08-18,ewma
2016-08-26,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.43358886280970244,True,False,,,,0.0,5.464285738679409e-06,0.4732862685031525,0.21768915630814795,0.4118957479149293,equal_weight,0.0099263011949219,0.19420659160678133,0.0721180647799478,0.9999999997066036,1.7180590283771835e-10,CLARABEL,optimal,True,0.2480584538859122,2016-08-25,ewma
2016-09-02,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.3309549385061701,True,False,,,,0.0,4.611494965472973e-06,0.5787681717760284,0.1888651508314641,0.3568908724852761,equal_weight,0.00937790888113219,0.16802572165381202,0.05530207753979329,0.9999999998203817,1.0519672579240678e-10,CLARABEL,optimal,True,0.2330363236286437,2016-09-01,ewma
2016-09-09,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.5138842370655409,True,False,,,,0.0,8.164393332787956e-06,0.3895807837936637,0.324033323082593,0.5940252725649078,equal_weight,0.00902798406220737,0.26999194948231475,0.07149762093455113,0.9999999997987068,1.0953227214116623e-10,CLARABEL,optimal,True,0.22226264869432058,2016-09-08,ewma
2016-09-14,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.12075271344160642,True,False,,,,0.0,5.994593155991823e-06,0.48181877991138666,0.1406363273609946,0.2426995994553565,equal_weight,0.010163219044453468,0.10206327209436189,0.043099789045388116,0.9999999999994847,9.452508220597622e-15,CLARABEL,optimal,True,0.2320995139028477,2016-09-13,ewma
2016-09-23,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.23192818771724533,True,False,,,,0.0,3.890699434114242e-06,0.6128743590178525,0.17324362661375045,0.3082062835491844,equal_weight,0.009653021310469863,0.13496265693543394,0.04239970437858553,0.9999999999991166,2.099734023224995e-14,CLARABEL,optimal,True,0.21962227228225206,2016-09-22,ewma
2016-09-30,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.12032226918580227,True,False,,,,0.0,4.290887122088138e-06,0.4217468050943093,0.11119853478725056,0.18746976601833995,equal_weight,0.009567544169415075,0.07627123123108939,0.03770746875561368,0.9999999996320444,2.749334093721245e-10,CLARABEL,optimal,True,0.21462571254086277,2016-09-29,ewma
2016-10-14,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.05920577009168149,True,False,,,,0.0,3.1724496139390324e-06,0.6030616711164689,0.12233840551768835,0.20103316585410264,equal_weight,0.009075387303189027,0.07869476033641429,0.023091046013072356,1.0000000000001525,1.559554075569547e-13,CLARABEL,optimal,True,0.20901185090628155,2016-10-13,ewma
2016-10-21,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.1363109688031719,True,False,,,,0.0,8.345233046172518e-06,0.5716026770739502,0.14367996968922345,0.24882641724140553,equal_weight,0.008666962514164604,0.10514644755218208,0.032491303019084185,0.9999999999989825,2.6895152771544417e-14,CLARABEL,optimal,True,0.19968718966909135,2016-10-20,ewma
2016-10-28,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.17134795295297306,True,False,,,,0.0,3.2411322427178257e-06,0.6468815362008359,0.13232833010415146,0.2302426718614866,equal_weight,0.00824969369817525,0.09791434175733513,0.031151910427580348,0.9999999999251548,5.257128066205041e-11,CLARABEL,optimal,True,0.18969051401677803,2016-10-27,ewma
2016-11-04,relaxed,14,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.12905534306779234,True,False,,,,0.0,2.872782312840494e-06,0.5896799578886368,0.08978372506676081,0.1487355069139275,equal_weight,0.007877996973064015,0.05895178184716669,0.02697005431642533,0.9999999999995921,8.583411759133242e-15,CLARABEL,optimal,True,0.182032127518691,2016-11-03,ewma
2016-11-11,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.23300491919866462,True,False,,,,0.0,3.322111671325012e-06,0.7148749087177539,0.14163196327404906,0.267202754289061,equal_weight,0.006644738497665947,0.12557079101501192,0.043552384309013724,0.9999999997319402,1.8683699032351342e-10,CLARABEL,optimal,True,0.17439668875787695,2016-11-10,ewma
2016-11-18,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.12720724714039938,True,False,,,,0.0,4.875860956404798e-06,0.610109575463342,0.16083559589806629,0.2920404567371324,equal_weight,0.0063455371717497655,0.13120486083906613,0.03404832546257304,0.9999999999991497,6.407234859181981e-14,CLARABEL,optimal,True,0.16230415771310952,2016-11-17,ewma
2016-11-25,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.10275463133471258,True,False,,,,0.0,3.0399831002225763e-06,0.5550325075955388,0.20729099320199545,0.37817713805603864,equal_weight,0.0061747804693035365,0.1708861448540432,0.03216991867192952,0.999999999661374,2.6893054450027876e-10,CLARABEL,optimal,True,0.15636928754173626,2016-11-24,ewma
2016-12-02,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.14983585925790877,True,False,,,,0.0,6.643667658637331e-06,0.4658888230821383,0.23045745586416502,0.45599267975249486,equal_weight,0.005998336932554622,0.22553522388832983,0.040539035723090484,0.9999999998595206,1.0793188565116907e-10,CLARABEL,optimal,True,0.16160032613365946,2016-12-01,ewma
2016-12-09,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.07495218373237453,True,False,,,,0.0,6.194834020888107e-06,0.6257468064283972,0.21741338658740164,0.40687367636588034,equal_weight,0.006120007153049505,0.1894602897784787,0.03003208066015445,0.9999999999996907,3.03593737552066e-14,CLARABEL,optimal,True,0.15671077056265548,2016-12-08,ewma
2016-12-16,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0021204717237568085,True,False,,,,0.0,5.785827352638995e-06,0.16880192305803132,0.030807064931958925,0.04196733436224044,equal_weight,0.00646531204869368,0.011160269430281516,0.009833761381233657,0.9999999999999969,9.553294563996955e-14,CLARABEL,optimal,True,0.15312809806948793,2016-12-15,ewma
2016-12-23,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.006335447962622186,True,False,,,,0.0,6.5592209314499494e-06,0.43204591973784756,0.09824694207226553,0.151634837161676,equal_weight,0.006488667712731112,0.05338789508941047,0.013613867894111642,1.0000000000000013,1.0580368656595791e-15,CLARABEL,optimal,True,0.14830337354299045,2016-12-22,ewma
2016-12-30,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0013633011205046667,True,False,,,,0.0,6.152767140776838e-06,0.05878398415161955,0.01292296437097859,0.0,equal_weight,0.006494960224718982,0.0,0.008733296035650356,0.9999999999999997,3.3306690738754696e-16,CLARABEL,optimal,True,0.15375535454670994,2016-12-29,ewma
2017-01-06,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0030247143585115017,True,False,,,,0.0,6.53852069394667e-06,0.056631171500324165,0.022871788442241813,0.015117517037691616,equal_weight,0.006139654265169494,0.0,0.012648002622300019,1.0,1.1102230246251565e-16,CLARABEL,optimal,True,0.15117198214051253,2017-01-05,ewma
2017-01-13,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.002942100635294324,True,False,,,,0.0,5.183945779058119e-06,0.05575656876814225,0.026466929143816514,0.0017401563685804935,equal_weight,0.0057622004175548625,0.0,0.012097234053955687,0.9999999999999998,1.1102230246251565e-16,CLARABEL,optimal,True,0.1409330875737288,2017-01-12,ewma
2017-01-20,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0030238075594322122,True,False,,,,0.0,4.138726718172503e-06,0.05623631020341048,0.006316771449738965,0.0,equal_weight,0.005652442915608776,0.0,0.012179477971939282,1.0,3.469446951953614e-18,CLARABEL,optimal,True,0.1330522971255846,2017-01-19,ewma
2017-01-26,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0034895515577528626,True,False,,,,0.0,8.00851971175659e-06,0.05674042352501803,0.02321122644419367,0.0,equal_weight,0.005492166195735502,0.0,0.012906903074671155,0.9999999999999999,1.1102230246251565e-16,CLARABEL,optimal,True,0.12733494363850612,2017-01-25,ewma
2017-02-03,relaxed,16,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.010071712899891448,True,False,,,,0.0,4.9319163338557015e-06,0.23076227807600297,0.08325547431755748,0.10565600695046619,equal_weight,0.005712447947125634,0.022400532632908712,0.017248078944748862,0.9999999999999766,4.3021142204224816e-15,CLARABEL,optimal,True,0.1311034947236453,2017-01-26,ewma
2017-02-10,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.021222748500270637,True,False,,,,0.0,6.896964196374811e-06,0.2995875640560889,0.0954909772774648,0.12798952073443415,equal_weight,0.005637298535523071,0.03249854345696934,0.02241038481376975,0.999999999999521,6.206059971480826e-14,CLARABEL,optimal,True,0.15109098473734336,2017-02-09,ewma
2017-02-17,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.061910550043472776,True,False,,,,0.0,9.618796298724308e-06,0.39044876628822534,0.12719497593492682,0.18467301432183628,equal_weight,0.005252712626891262,0.05747803838690946,0.030324997472717025,0.9999999998271263,1.2023815276762662e-10,CLARABEL,optimal,True,0.13713688493694454,2017-02-16,ewma
2017-02-24,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.13622099535087479,True,False,,,,0.0,3.6160414313493594e-06,0.44978475224761816,0.20203152482131,0.3181082507749837,equal_weight,0.005004993277114952,0.11607672595367372,0.037843234926773155,0.9999999997807795,1.392398418786911e-10,CLARABEL,optimal,True,0.12579621890098047,2017-02-23,ewma
2017-03-03,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.1505420539424679,True,False,,,,0.0,4.497732573119362e-06,0.37102697141851687,0.15728294827122005,0.2768413999717436,equal_weight,0.004655853493958011,0.11955845170052357,0.04137583694878141,1.0000000000050717,5.044585745327026e-12,CLARABEL,optimal,True,0.1254709224995714,2017-03-02,ewma
2017-03-10,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.010588918622056288,True,False,,,,0.0,6.2505160710324414e-06,0.19939899073209005,0.05737662667303999,0.08820604377628545,equal_weight,0.004866444066522433,0.03082941710324546,0.014623681601142713,0.9999999999997761,5.1948896573339454e-14,CLARABEL,optimal,True,0.1297588261310005,2017-03-09,ewma
2017-03-17,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.2480514508814301,True,False,,,,0.0,7.5556372395105265e-06,0.20666854077228552,0.15448047874736145,0.2793634728562796,equal_weight,0.005010319956528758,0.12488299410891815,0.041379796555785754,0.9999999998642976,8.066347589874567e-11,CLARABEL,optimal,True,0.12392875236420604,2017-03-16,ewma
2017-03-24,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.023564191019911772,True,False,,,,0.0,5.503863628977812e-06,0.43921209942052075,0.0976648964999903,0.14026407702543484,equal_weight,0.0050576526637329975,0.042599180525444535,0.015616662677556637,1.0000000000171754,1.5976540665290044e-11,CLARABEL,optimal,True,0.1269008117121366,2017-03-23,ewma
2017-03-31,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.004663894355585605,True,False,,,,0.0,4.99278076616233e-06,0.19197462473433308,0.06311716610810182,0.07234219710664808,equal_weight,0.004808625398116578,0.009225030998546255,0.010452700129537295,1.00000000000015,6.492406934283184e-14,CLARABEL,optimal,True,0.12076622032747861,2017-03-30,ewma
2017-04-07,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.1227232243572508,True,False,,,,0.0,5.096016349119548e-06,0.5872876961544562,0.14632298254567472,0.23116034526996013,equal_weight,0.005001845844423771,0.08483736272428541,0.025488932056538936,1.0000000000000346,7.552922285994294e-14,CLARABEL,optimal,True,0.11958865567782301,2017-04-06,ewma
2017-04-14,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.11281751089272606,True,False,,,,0.0,5.635695233999205e-06,0.5498994280581675,0.13944269744532542,0.2175367038493863,equal_weight,0.00476576938833977,0.07809400640406089,0.027770076409052716,0.9999999997820984,1.4405732162714457e-10,CLARABEL,optimal,True,0.11189466147100692,2017-04-13,ewma
2017-04-21,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0022043599223173635,True,False,,,,0.0,4.763563579604502e-06,0.05205479243649157,0.02850497593180615,0.0,equal_weight,0.005110287954543042,0.0,0.009814414420136676,0.9999999999999998,2.220446049250313e-16,CLARABEL,optimal,True,0.11679069873356974,2017-04-20,ewma
2017-04-28,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.002083399625571926,True,False,,,,0.0,6.405416854975143e-06,0.051446089551313925,0.030582290331912156,0.0,equal_weight,0.004885856867087587,0.0,0.009331224038858315,0.9999999999999997,2.220446049250313e-16,CLARABEL,optimal,True,0.11145503804059013,2017-04-27,ewma
2017-05-05,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0020840069674020836,True,False,,,,0.0,3.957096493069356e-06,0.05060591981815466,0.018188872852450945,0.0,equal_weight,0.004756304688610285,0.0,0.009196232022208,1.0,1.734723475976807e-18,CLARABEL,optimal,True,0.10601828504913308,2017-05-04,ewma
2017-05-12,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0019446560346487827,True,False,,,,0.0,7.004437032824551e-06,0.058714148964976134,0.01906719631236157,0.0,equal_weight,0.004785035982576987,0.0,0.008896801368043548,0.9999999999999997,4.440892098500626e-16,CLARABEL,optimal,True,0.1089682481818862,2017-05-11,ewma
2017-05-19,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0017221125322083696,True,False,,,,0.0,5.131486470917601e-06,0.055372167715966356,0.023928805400303156,0.0,equal_weight,0.004829025929063059,0.0,0.00841585979434183,0.9999999999999998,2.220446049250313e-16,CLARABEL,optimal,True,0.11042653171861805,2017-05-18,ewma
2017-05-26,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0017709949958124717,True,False,,,,0.0,6.896998255283282e-06,0.05032240195176911,0.03383591882038015,0.0,equal_weight,0.004792503556204109,0.0,0.00854007146242087,0.9999999999999998,1.1102230246251565e-16,CLARABEL,optimal,True,0.1144355894649156,2017-05-25,ewma
2017-06-02,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0016862584724612305,True,False,,,,0.0,3.513090583086298e-06,0.04968402902496469,0.030354225392910963,0.0,equal_weight,0.004738616782853118,0.0,0.008299558514300951,1.0,3.469446951953614e-18,CLARABEL,optimal,True,0.11556667486923164,2017-06-01,ewma
2017-06-09,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0016127767767709217,True,False,,,,0.0,4.946768007545177e-06,0.051676737635901734,0.044349820815581566,0.0,equal_weight,0.00469674858170029,0.0,0.008079272001047829,0.9999999999999996,3.3306690738754696e-16,CLARABEL,optimal,True,0.11864146669024572,2017-06-08,ewma
2017-06-16,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0015520955041730393,True,False,,,,0.0,4.721697361750876e-06,0.05016872919499611,0.03634030764606831,0.0,equal_weight,0.004492885557670798,0.0,0.007764422228536416,0.9999999999999997,4.440892098500626e-16,CLARABEL,optimal,True,0.1168718425609272,2017-06-15,ewma
2017-06-23,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.001524550500385362,True,False,,,,0.0,4.031161655926319e-06,0.05420994189052801,0.03860363942942628,0.0,equal_weight,0.004363615673132898,0.0,0.0075881901906746955,1.0,3.469446951953614e-18,CLARABEL,optimal,True,0.1146579485496358,2017-06-22,ewma
2017-06-30,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0036940096434705375,True,False,,,,0.0,3.693372819392471e-06,0.27531654591639226,0.0703726576376772,0.08325265825323813,equal_weight,0.0043748565655967585,0.012880000615560938,0.008616036544476229,1.0000000000001306,1.2856413889774053e-13,CLARABEL,optimal,True,0.11239688069521404,2017-06-29,ewma
2017-07-07,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0013674851131892244,True,False,,,,0.0,3.1452120930614003e-06,0.05143713009782176,0.03699663972904636,0.03726015779203993,equal_weight,0.004314071958456699,0.000263518062993566,0.007123778347672421,1.0000000000000007,6.938893903907228e-18,CLARABEL,optimal,True,0.10740237355643203,2017-07-06,ewma
2017-07-14,relaxed,17,CLARABEL,True,optimal,optimal DCP-compliant convex RRP solution,0.0015932815705958553,True,False,,,,0.0,6.984387922175095e-06,0.05756776114100338,0.04605663093441701,0.04784960602014712,equal_weight,0.004133535625459777,0.0017929750857301127,0.007185978531992297,1.0000000000000002,3.3306690738754696e-16,CLARABEL,optimal,True,0.10202584336049604,2017-07-13,ewma
