model,gross_annual_return,net_annual_return,transaction_cost_drag,annualized_volatility,sharpe_ratio,turnover_adjusted_sharpe,sortino_ratio,max_drawdown,calmar_ratio,total_return,avg_monthly_turnover,annualized_turnover,cvar_95_daily_loss,variant,status,target_met,observations,sample_start,sample_end,scenario_cvar_95_daily_loss,mean_hhi,max_single_asset_weight,total_transaction_cost,rebalance_count,mean_cash_weight,max_cash_weight,mean_bond_weight,max_bond_weight,mean_defensive_weight,max_defensive_weight,mean_commodity_gold_weight,max_commodity_gold_weight,mean_equity_weight,max_equity_weight,group_bounds_relaxed_count,max_constraint_violation,relative_cvar_max_weight_difference,relative_cvar_numerically_redundant,elapsed_seconds,max_weight_difference_vs_weekly,mean_l1_weight_difference_vs_weekly,delta_vs_weekly_net_annual_return,delta_vs_weekly_annualized_volatility,delta_vs_weekly_sharpe_ratio,delta_vs_weekly_sortino_ratio,delta_vs_weekly_max_drawdown,delta_vs_weekly_avg_monthly_turnover
monthly_control,0.0578151526253281,0.057760368041345655,5.47845839824479e-05,0.06606759695164567,0.570541888240608,0.874261676016762,0.7850171705285183,-0.08913472208715634,0.6480119833084497,0.6253806472550489,0.014358994024121885,0.17244411855842362,0.010220681937717361,monthly_control,passed,False,2102,2018-01-02,2026-08-31,0.010253932211349582,0.1256623038154787,0.3264660646729366,0.0004480006135526042,104,0.29936603224038655,0.3264660646729366,0.23231061139905596,0.3066006832955711,0.027962328025935592,0.0471903729629868,0.1274004426700945,0.178721065182788,0.31296058566452617,0.38613170804499347,0,2.170941149071126e-09,,,0.2649999999994179,0.09224486259470689,0.10979959231619336,0.00020133529445387488,0.0007819374705985149,-0.003128240714529662,-0.003774233709943675,-0.0015284885389189595,-0.008207483989884547
weekly_baseline,0.05764512357136553,0.05755903274689178,8.609082447375016e-05,0.06528565948104716,0.5736701289551377,0.8816489441084919,0.788791404238462,-0.08760623354823738,0.6570198308456997,0.6227064221258365,0.022566478014006432,0.27101177168512436,0.010085423375177897,weekly_baseline,passed,False,2102,2018-01-02,2026-08-31,0.010117623488449651,0.12487501289177948,0.3124930449441584,0.0007040741140370072,444,0.2999431395669984,0.3124930449441584,0.23980836134558317,0.323741437509275,0.025308941066094857,0.0424971955750231,0.1314024011813011,0.1623963928979161,0.30353715684002125,0.3888242644489652,0,2.3891873479620074e-09,,,0.28199999999196734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_cash_cap,0.05128661528429079,0.05119869507284758,8.792021144321538e-05,0.052013522883482204,0.5890019730410334,0.9843343083593865,0.8085679060214662,-0.06986191947146925,0.7328555450549351,0.540203461748958,0.02318714323289913,0.27846564111441874,0.008059434120027064,no_cash_cap,passed,False,2102,2018-01-02,2026-08-31,0.008085633678298152,0.18859804317864598,0.4133855496821755,0.0007234388688664592,444,0.3998632611330448,0.4133855496821755,0.22786413062930705,0.30889067202449527,0.019502317561988305,0.0350329216627562,0.11381811059814687,0.1413551083606976,0.2389521800775117,0.33170436951041055,0,2.34591407410889e-09,,,0.2649999999994179,0.10107346576030568,0.20022413107476206,-0.006360337674044203,-0.013272136597564953,0.015331844085895718,0.019776501783004274,0.01774431407676813,0.0006206652188926985
no_asset_cap,0.057646544870690875,0.057560465021170515,8.607984952035963e-05,0.06531428823767772,0.5734679545485082,0.8812844260310828,0.7886320475111086,-0.08755243490956066,0.6574399110730494,0.6227254324803881,0.022563599879102905,0.2709772067681325,0.010087976831026146,no_asset_cap,passed,False,2102,2018-01-02,2026-08-31,0.010120181283630871,0.12485721221644906,0.3124906147070385,0.000703984316228017,444,0.29994322535881174,0.3124906147070385,0.2397752309433417,0.3236800343994323,0.02521729452498,0.0423527267239878,0.13148698721744495,0.16237037508665642,0.3035772619554204,0.3882582549070861,0,4.267051489925677e-09,,,0.21900000001187436,0.001119852722103895,0.002132450129035378,1.432274278734269e-06,2.862875663056652e-05,-0.00020217440662950725,-0.0001593567273533436,5.3798638676716415e-05,-2.8781349035271464e-06
no_concentration_caps,0.029349444933563174,0.029187782761571635,0.00016166217199153898,0.015550983593886758,0.529122699937677,1.8769091090190355,0.7137164542966116,-0.02630037886674985,1.1097856388096436,0.2825699270954518,0.04355934492681165,0.5231252849794079,0.002354484255870318,no_concentration_caps,passed,False,2102,2018-01-02,2026-08-31,0.002362342298232751,0.519002515095606,0.8660713698652996,0.0013590515617164299,444,0.7023437737603111,0.8660713698652996,0.1812629919429687,0.3321246350001442,0.0070975306082520125,0.00907077585444,0.03607816411369618,0.12394923545452971,0.07321753957477115,0.1520106777336,0,3.3306690738754696e-16,,,0.2649999999994179,0.5665704008505006,0.8289194406126951,-0.028371249985320146,-0.0497346758871604,-0.04454742901746067,-0.07507494994185038,0.061305854681487526,0.020992866912805216
no_turnover_cap,0.0576453734303104,0.057559282382496635,8.609104781376331e-05,0.06528440044306494,0.5736835529067381,0.8816697709078994,0.7888077479738743,-0.08760084055709283,0.6570631288062019,0.622709735486362,0.02256653028508811,0.2710123994338783,0.010085260198569996,no_turnover_cap,passed,False,2102,2018-01-02,2026-08-31,0.010117461061168573,0.1248760032994137,0.3124922785191985,0.0007040757448947558,444,0.2999431413950496,0.3124922785191985,0.2398138241629365,0.3237389592459715,0.02530804694163337,0.0424947786488416,0.13140850974492427,0.16240613772280652,0.3035264777554551,0.3888329418492547,0,2.630695550287498e-09,,,0.3130000000091968,2.7114059773597488e-05,8.971405123215367e-05,2.4963560485424807e-07,-1.2590379822180475e-06,1.342395160042198e-05,1.6343735412371885e-05,5.392991144548276e-06,5.2271081678323394e-08
ledoit_wolf,0.06536545274743877,0.06534172889615264,2.3723851286128195e-05,0.06764998252438667,0.6644174421236786,0.9658794645305053,0.9124866500702536,-0.09788389838899292,0.6675431809681616,0.7289601110266197,0.006165048809551774,0.0740390591462642,0.010514612279228501,ledoit_wolf,passed,False,2102,2018-01-02,2026-08-31,0.01054977358209336,0.08547083838317796,0.19037676632433861,0.00019234952285801534,444,0.12961222529071734,0.19037676632433861,0.3468921213954435,0.3956940383861491,0.029143187073988795,0.033922708847030504,0.18154658721756564,0.25064502116414045,0.31280587902228474,0.3857615745324538,0,4.440892098500626e-16,,,76.71899999999732,0.2049362302138372,0.5534959465914583,0.007782696149260859,0.002364323043339514,0.0907473131685409,0.1236952458317917,-0.01027766484075554,-0.016401429204454657
relative_cvar,0.05762693339859326,0.057540893950757566,8.603944783569517e-05,0.06522288923558239,0.5738961743368333,0.8822193347326615,0.7890723631178271,-0.0875701085949796,0.6570837340957276,0.6224656857371209,0.0225533882716056,0.2708545706244737,0.010076285639558697,relative_cvar,passed,False,2102,2018-01-02,2026-08-31,0.010108450255447168,0.12490384410880558,0.3124905968457964,0.0007036657140741009,444,0.2999431333032928,0.3124905968457964,0.2400075560925031,0.3239343839956661,0.02531126039275647,0.0425165843841557,0.13151655600253756,0.1625321055469499,0.30322149420890887,0.3886065535336735,0,4.852540444119646e-09,8.975003082096686e-05,False,0.2649999999994179,0.00014717351269310022,0.0008849526837346971,-1.8138796134214985e-05,-6.277024546476329e-05,0.0002260453816955721,0.0002809588793651896,3.612495325777676e-05,-1.3089742400832632e-05
ledoit_wolf_relative_cvar,0.06536177062500825,0.06533802039149705,2.3750233511199426e-05,0.06762277957112794,0.664605912858128,0.9662131726302717,0.9127566987192266,-0.09787787396369951,0.6675463794373927,0.7289080496654039,0.006171943851509489,0.07412186504692996,0.010510156881756837,ledoit_wolf_relative_cvar,passed,False,2102,2018-01-02,2026-08-31,0.010545318811427298,0.08549049740150785,0.1904032588682684,0.0001925646481670977,444,0.12963938659502283,0.1904032588682684,0.34699421086618576,0.3957662564426196,0.029115698329994374,0.0338912165720438,0.18157534613274248,0.2506034234686537,0.3126753580760537,0.38575634541481507,0,3.6341848695317653e-08,9.385752314508557e-05,False,0.28199999999196734,0.20488585958142125,0.5533529558870998,0.007778987644605273,0.002337120090080788,0.09093578390299029,0.12396529448076465,-0.010271640415462135,-0.016394534162496942
