,date,selected_candidate_id,portfolio_return,gross_return,net_return,transaction_cost,turnover,is_rebalance_day,is_candidate_switch_day,nav_gross,nav_net,weight_可转债ETF,weight_5年国债ETF,weight_10年国债ETF,weight_信用债ETF,weight_日利ETF,weight_沪深300ETF,weight_中证500ETF,weight_中证1000ETF,weight_中证2000ETF,weight_创业板ETF,weight_红利ETF,weight_半导体ETF,weight_人工智能ETF,weight_新能源ETF,weight_科创50ETF,weight_证券ETF,weight_军工ETF,weight_消费ETF,weight_恒生ETF,weight_白银LOF,weight_纳指ETF,weight_标普500ETF,weight_日经225ETF,weight_欧洲ETF,weight_黄金ETF,weight_有色金属期货ETF,weight_能源化工期货ETF,weight_豆粕ETF,weight_煤炭ETF,weight_原油ETF
10,2018-01-16,candidate_03,0.0023603236785111,0.0023603236785111,0.0023603236785111,0.0,0.0,False,False,1.019438876791103,1.019438876791103,0.0,0.1087692128016614,0.0820428656725434,0.0,0.2956317573851158,0.0454290377571402,0.027859995197743,0.0007045037894855,0.0,0.0365309758864043,0.0489147102769278,0.0,0.0,0.0,0.0,0.0020448311349297,0.0018595603665369,0.0472301901576102,0.0581800346002968,0.0226205361997017,0.033257402853705,0.0498118969143581,0.0,0.0480669120837418,0.0573557313672763,0.0,0.0,0.0,0.0,0.0336898455548217
11,2018-01-17,candidate_03,-0.0015899229713522,-0.0015899229713522,-0.0015899229713522,0.0,0.0,False,False,1.0178180475030032,1.0178180475030032,0.0,0.1085160586148797,0.0818990515642066,0.0,0.2949591339273912,0.0457790029271499,0.0279420768330266,0.0007045738637647,0.0,0.0363780415982773,0.0491479874333614,0.0,0.0,0.0,0.0,0.002084181332415,0.0018459402846363,0.047899643521095,0.0586797037320929,0.0224623060904847,0.0332248853078833,0.0496650566221538,0.0,0.0480756420212916,0.0571795504847908,0.0,0.0,0.0,0.0,0.0335571638410988
12,2018-01-18,candidate_03,0.0014492743281785,0.0014492743281785,0.0014492743281785,0.0,0.0,False,False,1.019293145070006,1.019293145070006,0.0,0.1086749749540789,0.0818408677752712,0.0,0.2954406217863068,0.045713539309897,0.0278259738443308,0.0007048299813347,0.0,0.0366146892010391,0.0493779989250533,0.0,0.0,0.0,0.0,0.0021633328003143,0.0018604498227833,0.0477152840159617,0.0588794290688954,0.022314096702902,0.0331401881202414,0.049389042025498,0.0,0.0483557176408248,0.0571264516288816,0.0,0.0,0.0,0.0,0.0328625123963852
13,2018-01-19,candidate_03,-0.0020370921086806,-0.0020370921086806,-0.0020370921086806,0.0,0.0,False,False,1.0172167510477517,1.0172167510477517,0.0,0.1084017854273581,0.081779347486409,0.0,0.2950483520490508,0.0459449685351227,0.0278912093861913,0.0007038099676167,0.0,0.0364947792990699,0.0497308128484714,0.0,0.0,0.0,0.0,0.0021728225349321,0.0018554467790822,0.0474417412915459,0.0592187271194781,0.0221768252017985,0.0332983391682953,0.0496721573999967,0.0,0.0482450937988939,0.0567353236340342,0.0,0.0,0.0,0.0,0.0331884580726529
14,2018-01-22,candidate_03,0.0053570889581211,0.0053570889581211,0.0053570889581211,0.0,0.0,False,False,1.0226660716728055,1.0226660716728055,0.0,0.1087650268787784,0.0821937070125721,0.0,0.2957272267577419,0.0461665503963109,0.0278677951173888,0.0007026474309239,0.0,0.0364351571362911,0.0500752622708683,0.0,0.0,0.0,0.0,0.0022362735101863,0.0018800724518822,0.046160111913999,0.0592332639829991,0.0221169003106802,0.0332974655842959,0.0493886273526964,0.0,0.0485064842187515,0.0566862890076034,0.0,0.0,0.0,0.0,0.0325611386660307
15,2018-01-23,candidate_03,0.0044951895411256,0.0044951895411256,0.0044951895411256,0.0,0.0,False,False,1.027263149502253,1.027263149502253,0.0,0.1082723660417784,0.0821386631571339,0.0,0.2942305610619339,0.0465031635922279,0.0280726267980794,0.0007092447000406,0.0,0.0371303607761195,0.0501255890360806,0.0,0.0,0.0,0.0,0.0022159715391578,0.0018792664947435,0.0473223277834874,0.0594112616867798,0.0220775240573833,0.0330287359349152,0.0493021681848254,0.0,0.0486936308992825,0.0564457213659999,0.0,0.0,0.0,0.0,0.0324408168900308
16,2018-01-24,candidate_03,0.0018071749959767,0.0018071749959767,0.0018071749959767,0.0,0.0,False,False,1.029119593780322,1.029119593780322,0.0,0.1078281448183632,0.0815999965546642,0.0,0.2929196929801202,0.0467616922646321,0.0279846867311069,0.0007052128548826,0.0,0.0368977969383285,0.0506601602560706,0.0,0.0,0.0,0.0,0.0022144032671551,0.0018708566395445,0.0473503522178665,0.0599527177642213,0.0220047666642786,0.0332217826861625,0.0496092958377301,0.0,0.0489193447629378,0.0563563561005642,0.0,0.0,0.0,0.0,0.033142740661371
17,2018-01-25,candidate_03,-0.0025670966026755,-0.0025670966026755,-0.0025670966026755,0.0,0.0,False,False,1.0264777443673816,1.0264777443673816,0.0,0.1077602182517708,0.0814527970963992,0.0,0.2924233266100546,0.0467092506381512,0.0281473791237458,0.0007125044664376,0.0,0.0378696696299659,0.0507239401674046,0.0,0.0,0.0,0.0,0.0022895750522034,0.0018903675792224,0.0467493856756871,0.0599847193704854,0.0218870894315789,0.0334794087817008,0.0495198048845371,0.0,0.0488713548930999,0.0564991025426872,0.0,0.0,0.0,0.0,0.033030105804868
18,2018-01-26,candidate_03,0.0012278300151442,0.0012278300151442,0.0012278300151442,0.0,0.0,False,False,1.0277380845517934,1.0277380845517934,0.0,0.108129055832462,0.081301704757876,0.0,0.2932197352593944,0.0465308499004896,0.0281779156554978,0.0007126210824761,0.0,0.0378342278096129,0.0506366963100042,0.0,0.0,0.0,0.0,0.0022495166110933,0.0019181775322927,0.0465374264033675,0.0591906467877579,0.0223343363501113,0.0331789794805328,0.0494125153916211,0.0,0.04851281433086,0.0568487124447453,0.0,0.0,0.0,0.0,0.0332740680598049
19,2018-01-29,candidate_03,-0.0036618227625231,-0.0036618227625231,-0.0036618227625231,0.0,0.0,False,False,1.0239746898398696,1.0239746898398696,0.0,0.10802495016931,0.0813771642599897,0.0,0.2929563895424621,0.0467081275109696,0.0281684734449859,0.0007100321244871,0.0,0.0380533190492144,0.0511339497059744,0.0,0.0,0.0,0.0,0.0022488441004686,0.001902075282775,0.0465725427741662,0.0599250126052811,0.0221768016611251,0.033274569391732,0.0493519196234025,0.0,0.0483323901361124,0.0564322866550421,0.0,0.0,0.0,0.0,0.0326511519625016
20,2018-01-30,candidate_03,-0.0051352630832829,-0.0051352630832829,-0.0051352630832829,0.0,0.0,False,False,1.0187163104169188,1.0187163104169188,0.0,0.1084762142671351,0.0816620837784974,0.0,0.2941033342035521,0.0459924445846326,0.0279065229303456,0.0007048955867082,0.0,0.0377712743299678,0.0508228536264683,0.0,0.0,0.0,0.0,0.0022194209540883,0.0018768648315968,0.0455038728345394,0.0596522599808026,0.0221799333160203,0.0336932171978551,0.0498862706918243,0.0,0.0485100252507863,0.0563735849185218,0.0,0.0,0.0,0.0,0.032664926716658
21,2018-01-31,candidate_03,-0.0033298278931466,-0.0033272378202308,-0.0033298278931466,2.590072915787949e-06,0.0086335763859598,True,False,1.0153267989808137,1.015324160431289,0.0,0.1090301957321453,0.0819588168780987,0.0,0.3000000000546171,0.0449647927870412,0.02804634723534,0.0007068038520709,0.0,0.0376537608759257,0.0470748831847745,0.0,0.0,0.0,0.0,0.0022014126791524,0.001891176679681,0.0451248013665882,0.0593230033104596,0.0220580844027689,0.0335921637328482,0.0497298469883674,0.0,0.0483130784352631,0.0561913385532427,0.0,0.0,0.0,0.0,0.0321394932516143
22,2018-02-01,candidate_03,-0.0030629112686184,-0.0030629112686184,-0.0030629112686184,0.0,0.0,False,False,1.012216943086885,1.0122143126190035,0.0,0.1092539348795246,0.0823937609657672,0.0,0.3011093240027801,0.0452526400374017,0.027542604870206,0.0006918032260494,0.0,0.0365701610315225,0.0471881394556018,0.0,0.0,0.0,0.0,0.0021601943357163,0.0018464573398904,0.0460779349080944,0.059378988981523,0.0222107637688639,0.0333364554316963,0.0494212287394222,0.0,0.0478215107835153,0.0564615008788698,0.0,0.0,0.0,0.0,0.0312825963635543
23,2018-02-02,candidate_03,9.030552143792186e-05,9.030552143792186e-05,9.030552143792186e-05,0.0,0.0,False,False,1.0123083518657388,1.0123057211603117,0.0,0.10961254461688,0.0825735705406811,0.0,0.3021335676429339,0.045072834330677,0.0267985353601979,0.0006669377160319,0.0,0.0360086182900093,0.0472890857856577,0.0,0.0,0.0,0.0,0.00214565000212,0.0017869799401863,0.0456204634571294,0.0597039117632066,0.0221204329643649,0.0334158144473988,0.0496920896129986,0.0,0.0478456477466147,0.0565107238588413,0.0,0.0,0.0,0.0,0.0310025919240696
24,2018-02-05,candidate_03,-0.0072825249468604,-0.0072825249468604,-0.0072825249468604,0.0,0.0,False,False,1.0049361910393613,1.004933579492112,0.0,0.1096545213023423,0.0827363607266904,0.0,0.3022805143203226,0.045345064271887,0.0267833676088728,0.0006625245070634,0.0,0.036095211764306,0.0477397596184683,0.0,0.0,0.0,0.0,0.0021391024858142,0.0017891451672962,0.0454104434402256,0.0594848028027883,0.0222241389431964,0.0333666786648544,0.0492710597722888,0.0,0.0473093023837893,0.0565470323176189,0.0,0.0,0.0,0.0,0.0311609699021745
25,2018-02-06,candidate_03,-0.0087813925807754,-0.0087813925807754,-0.0087813925807754,0.0,0.0,False,False,0.9961114518272156,0.9961088632129876,0.0,0.1105353139283946,0.0833450084373766,0.0,0.3044738209941987,0.0456348938479393,0.0269327637811489,0.0006656307853637,0.0,0.036065866222207,0.0488291395498074,0.0,0.0,0.0,0.0,0.002163328673863,0.0017905519732425,0.0445556722917958,0.0590241566360356,0.0219080193601312,0.0323571228119597,0.0482838002583875,0.0,0.0467081808284668,0.0564195632256968,0.0,0.0,0.0,0.0,0.030307166393984
26,2018-02-07,candidate_03,-0.0015179601058805,-0.0015179601058805,-0.0015179601058805,0.0,0.0,False,False,0.994599394382331,0.9945968096975164,0.0,0.1115003738415498,0.0839386277554636,0.0,0.3070826812354881,0.0447432162653002,0.0259406225131164,0.000671527734025,0.0,0.0343538254090118,0.0479492732154498,0.0,0.0,0.0,0.0,0.0020813330455879,0.0018064148108604,0.0429910717875348,0.0595470627712622,0.0222900953916738,0.0326437806653024,0.0487115555509002,0.0,0.0471219774112978,0.0573612828692273,0.0,0.0,0.0,0.0,0.0292652777269476
27,2018-02-08,candidate_03,7.79481347729582e-06,7.79481347729582e-06,7.79481347729582e-06,0.0,0.0,False,False,0.9946071470990948,0.9946045623941332,0.0,0.1117358818202968,0.084237798947648,0.0,0.3074578063741897,0.0437512569283825,0.0260103339550747,0.0006725486360238,0.0,0.0348175533832161,0.0470811435574098,0.0,0.0,0.0,0.0,0.0020607852648778,0.0018041215993438,0.0421991114390795,0.0588388725274616,0.0221626041208729,0.0331416039506294,0.0495890622386136,0.0,0.0478048185969265,0.0566687390198413,0.0,0.0,0.0,0.0,0.0299659576401115
28,2018-02-09,candidate_03,-0.0103403605921751,-0.0103403605921751,-0.0103403605921751,0.0,0.0,False,False,0.9843225505505356,0.9843199925723553,0.0,0.111726888154733,0.0843580926008128,0.0,0.3075165578580685,0.0433939862999733,0.0262393525202618,0.000681845515301,0.0,0.0353888066441022,0.046214442484879,0.0,0.0,0.0,0.0,0.0020499911199681,0.0018419030856145,0.0423892961982194,0.0593708882268733,0.0219203659776895,0.0332907431209386,0.0501992945235646,0.0,0.04784810299847,0.0564786302591188,0.0,0.0,0.0,0.0,0.0290908124114107
29,2018-02-12,candidate_03,0.007644349453911,0.007644349453911,0.007644349453911,0.0,0.0,False,False,0.991847056102309,0.9918444785700494,0.0,0.1132533371489091,0.0852897721917787,0.0,0.3108161158316581,0.0438473840622001,0.0255040143106263,0.0006673512885226,0.0,0.034695970120854,0.0449465377189447,0.0,0.0,0.0,0.0,0.0020714102488758,0.0017949512438707,0.0416001693287922,0.0580696553531406,0.0221222215712625,0.0336385781488053,0.0491325894174946,0.0,0.0471569834481143,0.0573242733049969,0.0,0.0,0.0,0.0,0.0280686852611528
30,2018-02-13,candidate_03,0.0052541956030168,0.0052541956030168,0.0052541956030168,0.0,0.0,False,False,0.997058414543347,0.9970558234682286,0.0,0.1125214274946169,0.0845145651908582,0.0,0.3085623948562271,0.044140117348068,0.0259957723398424,0.0006818773390958,0.0,0.0356019088826451,0.0446954274140869,0.0,0.0,0.0,0.0,0.0020463623263015,0.0018167081140552,0.0432523272427314,0.0579342360015946,0.0219274235069738,0.0346391851714453,0.0494043973705971,0.0,0.0471494618802465,0.0569316564413232,0.0,0.0,0.0,0.0,0.0281847510792905
31,2018-02-14,candidate_03,0.0031592965657575,0.0031592965657575,0.0031592965657575,0.0,0.0,False,False,1.0002084177682735,1.0002058185071805,0.0,0.1119312823143144,0.0840993566229058,0.0,0.3071204150898592,0.0444410270179563,0.0260195283787351,0.0006801691985584,0.0,0.0355070463290381,0.0450429191616258,0.0,0.0,0.0,0.0,0.0020588782412252,0.0018222937166641,0.0433493358946967,0.0581246540710582,0.0219469648638047,0.0350567283743489,0.0498514678392745,0.0,0.0473820708892326,0.0569284021263875,0.0,0.0,0.0,0.0,0.0286374598703136
32,2018-02-22,candidate_03,0.0060665057649529,0.0060665057649529,0.0060665057649529,0.0,0.0,False,False,1.0062761879008193,1.0062735728712937,0.0,0.1115868491074587,0.0838344985794517,0.0,0.3065849061827689,0.0446957059897556,0.026023598065257,0.0006798771155955,0.0,0.0352133586261822,0.0450347417092864,0.0,0.0,0.0,0.0,0.0020477663988564,0.0018140490890323,0.043572762709802,0.0590384051074348,0.0217976096592789,0.0351798169376498,0.0499820889930237,0.0,0.047319673402576,0.0572101490106061,0.0,0.0,0.0,0.0,0.028384143315983
33,2018-02-23,candidate_03,0.0027946173258318,0.0027946173258318,0.0027946173258318,0.0,0.0,False,False,1.009088344770099,1.0090857224325664,0.0,0.1107624504608161,0.0830837761426329,0.0,0.3044702907419331,0.0453452022804941,0.0264052996612687,0.000685891184433,0.0,0.035701497119857,0.0456194734367891,0.0,0.0,0.0,0.0,0.0020538177841303,0.0018305058341452,0.0448164577655263,0.0599981569983383,0.0214800818854195,0.0357155192504369,0.0500936477366036,0.0,0.0472932439320551,0.0563236029863805,0.0,0.0,0.0,0.0,0.0283210847987395
34,2018-02-26,candidate_03,0.0066220189407056,0.0066220189407056,0.0066220189407056,0.0,0.0,False,False,1.0157705469020115,1.0157679071993104,0.0,0.110412742936993,0.0828522358488458,0.0,0.3037272574533852,0.0454647089536117,0.0263700783794527,0.0006848965857483,0.0,0.0354217398379702,0.045698453916621,0.0,0.0,0.0,0.0,0.002064148634125,0.0018378222448983,0.044616450083349,0.0603932733632257,0.021499751087806,0.0360017189008395,0.0503024882246318,0.0,0.0473765983196071,0.0563328122120179,0.0,0.0,0.0,0.0,0.0289428230168713
35,2018-02-27,candidate_03,-0.00133439670432,-0.00133439670432,-0.00133439670432,0.0,0.0,False,False,1.0144151060318805,1.0144124698515895,0.0,0.1097311358415651,0.0823071960377276,0.0,0.3017501568810859,0.045742959679593,0.0269038191129407,0.0006967859879253,0.0,0.0364870310037831,0.0456757148288528,0.0,0.0,0.0,0.0,0.0020984163494431,0.0018750763254397,0.044211016094145,0.0601077032102919,0.02148999480501,0.036786736971869,0.0510414958874917,0.0,0.0475351552989026,0.0562717548741975,0.0,0.0,0.0,0.0,0.0292878508097353
36,2018-02-28,candidate_03,-0.0042874357798003,-0.004281180139739,-0.0042874357798003,6.255640061325195e-06,0.0208521335377506,True,False,1.0100722122264856,1.0100632415328723,0.0,0.1189166847877351,0.0840533575277386,0.0,0.2999999999611226,0.0421790669461171,0.0268167933910121,0.0007022772470066,0.0,0.0367375144605423,0.045165545537975,0.0,0.0,0.0,0.0,0.002082968571094,0.0019269918104857,0.0424973576976793,0.0597403806339962,0.0215187092868502,0.0373986607464249,0.0475583425042712,0.0,0.0475558167311329,0.056037004512202,0.0,0.0,0.0,0.0,0.0291125276466135
37,2018-03-01,candidate_03,0.0003844817591165,0.0003844817591165,0.0003844817591165,0.0,0.0,False,False,1.010460566567477,1.010451592424796,0.0,0.1195922674125289,0.0843867554362203,0.0,0.3013317215964,0.0419327472352595,0.0269406119632281,0.0007062127192474,0.0,0.0371656021891361,0.0449479123287973,0.0,0.0,0.0,0.0,0.0020758856252082,0.0019402393292106,0.0422434539563212,0.0590235016532794,0.021425840398398,0.0367887456143132,0.0474122709218445,0.0,0.0474163786656983,0.0558629114536,0.0,0.0,0.0,0.0,0.0288069415013083
38,2018-03-02,candidate_03,-0.0026389134481542,-0.0026389134481542,-0.0026389134481542,0.0,0.0,False,False,1.0077940485895325,1.0077850981288372,0.0,0.1198207356610586,0.0842907179824253,0.0,0.3012547510835519,0.0422190147120811,0.0273006233135056,0.000716013093123,0.0,0.0379614014403628,0.0448424227162582,0.0,0.0,0.0,0.0,0.0020819589434322,0.0019642953381026,0.0422999612006772,0.0592254393148265,0.0213646573742616,0.0366462034934568,0.0467808170899009,0.0,0.0471403227278875,0.0557792110054554,0.0,0.0,0.0,0.0,0.0283114535096322
39,2018-03-05,candidate_03,-0.0008349050249412,-0.0008349050249412,-0.0008349050249412,0.0,0.0,False,False,1.0069526362742591,1.0069436932863485,0.0,0.1202200994970093,0.0844287117046201,0.0,0.3021447068759766,0.0420484473136061,0.0272405394078136,0.0007151534679285,0.0,0.0376557300250279,0.0449315884218366,0.0,0.0,0.0,0.0,0.0020667995937894,0.0019595457261458,0.0420107382853581,0.0589692463196895,0.0214742744713667,0.0364856801344725,0.0461433461579449,0.0,0.0469634509630815,0.0561555789705222,0.0,0.0,0.0,0.0,0.0283863626638099
40,2018-03-06,candidate_03,0.0041105558927206,0.0041105558927206,0.0041105558927206,0.0,0.0,False,False,1.0110917713669871,1.0110827916184246,0.0,0.1203411555980606,0.084421817941,0.0,0.3024481494918417,0.0419894129823113,0.0272291264304081,0.0007194262821277,0.0,0.0381613900412156,0.0449986406826261,0.0,0.0,0.0,0.0,0.0020685266170562,0.0019960264828564,0.0414436234712797,0.0581544689917254,0.0215453512345913,0.0365934778307799,0.0462698133764646,0.0,0.0463127459501379,0.05641066013995,0.0,0.0,0.0,0.0,0.0288961864555667
41,2018-03-07,candidate_03,-0.0028045712405157,-0.0028045712405157,-0.0028045712405157,0.0,0.0,False,False,1.0082560924634891,1.0082471378992712,0.0,0.1198528306523351,0.0841219847825778,0.0,0.301236882403789,0.0424427505260314,0.027483537696014,0.0007238015156408,0.0,0.038072632469964,0.0451817598504999,0.0,0.0,0.0,0.0,0.0021012598035298,0.0020052056504849,0.0413466619607753,0.0587395016883577,0.0214042351276998,0.0367259842228313,0.0465765130683938,0.0,0.0465096610253951,0.0561589996910914,0.0,0.0,0.0,0.0,0.0293157978645881
42,2018-03-08,candidate_03,0.0035253052157467,0.0035253052157467,0.0035253052157467,0.0,0.0,False,False,1.0118105029250593,1.0118015167932697,0.0,0.1201227781137234,0.084311828944594,0.0,0.3021050591669283,0.0422172749434646,0.0273005846569922,0.0007203314595525,0.0,0.0378639890160571,0.0452498933791638,0.0,0.0,0.0,0.0,0.0020842155943012,0.0019810180861244,0.0410984383208032,0.0579667311318241,0.0215970939432462,0.0371123786840143,0.0465026501114497,0.0,0.0463820715972541,0.0565248328893482,0.0,0.0,0.0,0.0,0.028858829961158
43,2018-03-09,candidate_03,0.0037148244616901,0.0037148244616901,0.0037148244616901,0.0,0.0,False,False,1.0155692013319204,1.0155601818182285,0.0,0.1197364032048518,0.0839072408540695,0.0,0.3010885452639475,0.0424959065442293,0.0274512607966765,0.0007223729728123,0.0,0.0378882818439913,0.0452818107080729,0.0,0.0,0.0,0.0,0.002083755893652,0.0019740589258967,0.0417531664131959,0.0588473250249472,0.0214683473534649,0.0369563594973977,0.0466309154583661,0.0,0.046734111474412,0.0562226866014536,0.0,0.0,0.0,0.0,0.0287574511685619
44,2018-03-12,candidate_03,0.0044041370278576,0.0044041370278576,0.0044041370278576,0.0,0.0,False,False,1.020041907255858,1.020032848018992,0.0,0.1191760742318162,0.0836034441900062,0.0,0.3000158126946515,0.0426498631234773,0.0277181640918913,0.0007333645945987,0.0,0.0392929036513325,0.0451434762541956,0.0,0.0,0.0,0.0,0.0021102266933222,0.0020087035967599,0.0421052732273242,0.0592255065655446,0.0213098683788741,0.0368706840356019,0.0467779316897567,0.0,0.0467749243557963,0.0557256543496687,0.0,0.0,0.0,0.0,0.0287581242753812
45,2018-03-13,candidate_03,-0.0023136202601431,-0.0023136202601431,-0.0023136202601431,0.0,0.0,False,False,1.0176819176330358,1.0176728793558036,0.0,0.1186342426897564,0.0832469388327704,0.0,0.298718054124595,0.0425867998783215,0.0278960380326722,0.0007392190916131,0.0,0.0396110119424979,0.045032915976147,0.0,0.0,0.0,0.0,0.002135006768754,0.0020293782747922,0.0417044702655114,0.0599300338871799,0.0212426538198483,0.0375485117610209,0.0474406351107315,0.0,0.0470380768158715,0.0554607584385956,0.0,0.0,0.0,0.0,0.0290052542893201
46,2018-03-14,candidate_03,-0.0030652400219767,-0.0030652400219767,-0.0030652400219767,0.0,0.0,False,False,1.014562478289465,1.0145534677167218,0.0,0.1188771705962394,0.0834046213606577,0.0,0.2994849421472795,0.04223002456632,0.0278296956480802,0.0007372968473757,0.0,0.039479442916421,0.0449621693725893,0.0,0.0,0.0,0.0,0.0021035717132092,0.0020143837985627,0.0412955956733378,0.05999466793239,0.0212130562810106,0.0375590911218576,0.047260706272964,0.0,0.0470191561021188,0.0555687748496707,0.0,0.0,0.0,0.0,0.0289656327999148
