trade_date,risk_free_return
2019-05-14,0.00010924281932811475
2019-05-15,0.00010924281932811475
2019-05-16,0.00010924281932811475
2019-05-17,0.00010924281932811475
2019-05-20,0.00010924281932811475
2019-05-21,0.00010924281932811475
2019-05-22,0.00010924281932811475
2019-05-23,0.00010924281932811475
2019-05-24,0.00010924281932811475
2019-05-27,0.00010924281932811475
2019-05-28,0.00010924281932811475
2019-05-29,0.00010924281932811475
2019-05-30,0.00010924281932811475
2019-05-31,0.00010924281932811475
2019-06-03,0.00010884201345828792
2019-06-04,0.00010884201345828792
2019-06-05,0.00010884201345828792
2019-06-06,0.00010884201345828792
2019-06-10,0.00010884201345828792
2019-06-11,0.00010884201345828792
2019-06-12,0.00010884201345828792
2019-06-13,0.00010884201345828792
2019-06-14,0.00010884201345828792
2019-06-17,0.00010884201345828792
2019-06-18,0.00010884201345828792
2019-06-19,0.00010884201345828792
2019-06-20,0.00010884201345828792
2019-06-21,0.00010884201345828792
2019-06-24,0.00010884201345828792
2019-06-25,0.00010884201345828792
2019-06-26,0.00010884201345828792
2019-06-27,0.00010884201345828792
2019-06-28,0.00010884201345828792
2019-07-01,0.0001072384011460148
2019-07-02,0.0001072384011460148
2019-07-03,0.0001072384011460148
2019-07-04,0.0001072384011460148
2019-07-05,0.0001072384011460148
2019-07-08,0.0001072384011460148
2019-07-09,0.0001072384011460148
2019-07-10,0.0001072384011460148
2019-07-11,0.0001072384011460148
2019-07-12,0.0001072384011460148
2019-07-15,0.0001072384011460148
2019-07-16,0.0001072384011460148
2019-07-17,0.0001072384011460148
2019-07-18,0.0001072384011460148
2019-07-19,0.0001072384011460148
2019-07-22,0.0001072384011460148
2019-07-23,0.0001072384011460148
2019-07-24,0.0001072384011460148
2019-07-25,0.0001072384011460148
2019-07-26,0.0001072384011460148
2019-07-29,0.0001072384011460148
2019-07-30,0.0001072384011460148
2019-07-31,0.0001072384011460148
2019-08-01,0.0001064363615843611
2019-08-02,0.0001064363615843611
2019-08-05,0.0001064363615843611
2019-08-06,0.0001064363615843611
2019-08-07,0.0001064363615843611
2019-08-08,0.0001064363615843611
2019-08-09,0.0001064363615843611
2019-08-12,0.0001064363615843611
2019-08-13,0.0001064363615843611
2019-08-14,0.0001064363615843611
2019-08-15,0.0001064363615843611
2019-08-16,0.0001064363615843611
2019-08-19,0.0001064363615843611
2019-08-20,0.0001064363615843611
2019-08-21,0.0001064363615843611
2019-08-22,0.0001064363615843611
2019-08-23,0.0001064363615843611
2019-08-26,0.0001064363615843611
2019-08-27,0.0001064363615843611
2019-08-28,0.0001064363615843611
2019-08-29,0.0001064363615843611
2019-08-30,0.0001064363615843611
2019-09-02,0.0001064363615843611
2019-09-03,0.0001064363615843611
2019-09-04,0.0001064363615843611
2019-09-05,0.0001064363615843611
2019-09-06,0.0001064363615843611
2019-09-09,0.0001064363615843611
2019-09-10,0.0001064363615843611
2019-09-11,0.0001064363615843611
2019-09-12,0.0001064363615843611
2019-09-16,0.0001064363615843611
2019-09-17,0.0001064363615843611
2019-09-18,0.0001064363615843611
2019-09-19,0.0001064363615843611
2019-09-20,0.0001064363615843611
2019-09-23,0.0001064363615843611
2019-09-24,0.0001064363615843611
2019-09-25,0.0001064363615843611
2019-09-26,0.0001064363615843611
2019-09-27,0.0001064363615843611
2019-09-30,0.0001064363615843611
2019-10-08,0.00010402930855102355
2019-10-09,0.00010402930855102355
2019-10-10,0.00010402930855102355
2019-10-11,0.00010402930855102355
2019-10-14,0.00010402930855102355
2019-10-15,0.00010402930855102355
2019-10-16,0.00010402930855102355
2019-10-17,0.00010402930855102355
2019-10-18,0.00010402930855102355
2019-10-21,0.00010402930855102355
2019-10-22,0.00010402930855102355
2019-10-23,0.00010402930855102355
2019-10-24,0.00010402930855102355
2019-10-25,0.00010402930855102355
2019-10-28,0.00010402930855102355
2019-10-29,0.00010402930855102355
2019-10-30,0.00010402930855102355
2019-10-31,0.00010402930855102355
2019-11-01,0.00010804028508371033
2019-11-04,0.00010804028508371033
2019-11-05,0.00010804028508371033
2019-11-06,0.00010804028508371033
2019-11-07,0.00010804028508371033
2019-11-08,0.00010804028508371033
2019-11-11,0.00010804028508371033
2019-11-12,0.00010804028508371033
2019-11-13,0.00010804028508371033
2019-11-14,0.00010804028508371033
2019-11-15,0.00010804028508371033
2019-11-18,0.00010804028508371033
2019-11-19,0.00010804028508371033
2019-11-20,0.00010804028508371033
2019-11-21,0.00010804028508371033
2019-11-22,0.00010804028508371033
2019-11-25,0.00010804028508371033
2019-11-26,0.00010804028508371033
2019-11-27,0.00010804028508371033
2019-11-28,0.00010804028508371033
2019-11-29,0.00010804028508371033
2019-12-02,0.0001072384011460148
2019-12-03,0.0001072384011460148
2019-12-04,0.0001072384011460148
2019-12-05,0.0001072384011460148
2019-12-06,0.0001072384011460148
2019-12-09,0.0001072384011460148
2019-12-10,0.0001072384011460148
2019-12-11,0.0001072384011460148
2019-12-12,0.0001072384011460148
2019-12-13,0.0001072384011460148
2019-12-16,0.0001072384011460148
2019-12-17,0.0001072384011460148
2019-12-18,0.0001072384011460148
2019-12-19,0.0001072384011460148
2019-12-20,0.0001072384011460148
2019-12-23,0.0001072384011460148
2019-12-24,0.0001072384011460148
2019-12-25,0.0001072384011460148
2019-12-26,0.0001072384011460148
2019-12-27,0.0001072384011460148
2019-12-30,0.0001072384011460148
2019-12-31,0.0001072384011460148
2020-01-02,9.599565792006715e-05
2020-01-03,9.599565792006715e-05
2020-01-06,9.599565792006715e-05
2020-01-07,9.599565792006715e-05
2020-01-08,9.599565792006715e-05
2020-01-09,9.599565792006715e-05
2020-01-10,9.599565792006715e-05
2020-01-13,9.599565792006715e-05
2020-01-14,9.599565792006715e-05
2020-01-15,9.599565792006715e-05
2020-01-16,9.599565792006715e-05
2020-01-17,9.599565792006715e-05
2020-01-20,9.599565792006715e-05
2020-01-21,9.599565792006715e-05
2020-01-22,9.599565792006715e-05
2020-01-23,9.599565792006715e-05
2020-02-03,8.875199548685764e-05
2020-02-04,8.875199548685764e-05
2020-02-05,8.875199548685764e-05
2020-02-06,8.875199548685764e-05
2020-02-07,8.875199548685764e-05
2020-02-10,8.875199548685764e-05
2020-02-11,8.875199548685764e-05
2020-02-12,8.875199548685764e-05
2020-02-13,8.875199548685764e-05
2020-02-14,8.875199548685764e-05
2020-02-17,8.875199548685764e-05
2020-02-18,8.875199548685764e-05
2020-02-19,8.875199548685764e-05
2020-02-20,8.875199548685764e-05
2020-02-21,8.875199548685764e-05
2020-02-24,8.875199548685764e-05
2020-02-25,8.875199548685764e-05
2020-02-26,8.875199548685764e-05
2020-02-27,8.875199548685764e-05
2020-02-28,8.875199548685764e-05
2020-03-02,7.867024328045424e-05
2020-03-03,7.867024328045424e-05
2020-03-04,7.867024328045424e-05
2020-03-05,7.867024328045424e-05
2020-03-06,7.867024328045424e-05
2020-03-09,7.867024328045424e-05
2020-03-10,7.867024328045424e-05
2020-03-11,7.867024328045424e-05
2020-03-12,7.867024328045424e-05
2020-03-13,7.867024328045424e-05
2020-03-16,7.867024328045424e-05
2020-03-17,7.867024328045424e-05
2020-03-18,7.867024328045424e-05
2020-03-19,7.867024328045424e-05
2020-03-20,7.867024328045424e-05
2020-03-23,7.867024328045424e-05
2020-03-24,7.867024328045424e-05
2020-03-25,7.867024328045424e-05
2020-03-26,7.867024328045424e-05
2020-03-27,7.867024328045424e-05
2020-03-30,7.867024328045424e-05
2020-03-31,7.867024328045424e-05
2020-04-01,6.896856676119612e-05
2020-04-02,6.896856676119612e-05
2020-04-03,6.896856676119612e-05
2020-04-07,6.896856676119612e-05
2020-04-08,6.896856676119612e-05
2020-04-09,6.896856676119612e-05
2020-04-10,6.896856676119612e-05
2020-04-13,6.896856676119612e-05
2020-04-14,6.896856676119612e-05
2020-04-15,6.896856676119612e-05
2020-04-16,6.896856676119612e-05
2020-04-17,6.896856676119612e-05
2020-04-20,6.896856676119612e-05
2020-04-21,6.896856676119612e-05
2020-04-22,6.896856676119612e-05
2020-04-23,6.896856676119612e-05
2020-04-24,6.896856676119612e-05
2020-04-27,6.896856676119612e-05
2020-04-28,6.896856676119612e-05
2020-04-29,6.896856676119612e-05
2020-04-30,6.896856676119612e-05
2020-05-06,4.7056159063751934e-05
2020-05-07,4.7056159063751934e-05
2020-05-08,4.7056159063751934e-05
2020-05-11,4.7056159063751934e-05
2020-05-12,4.7056159063751934e-05
2020-05-13,4.7056159063751934e-05
2020-05-14,4.7056159063751934e-05
2020-05-15,4.7056159063751934e-05
2020-05-18,4.7056159063751934e-05
2020-05-19,4.7056159063751934e-05
2020-05-20,4.7056159063751934e-05
2020-05-21,4.7056159063751934e-05
2020-05-22,4.7056159063751934e-05
2020-05-25,4.7056159063751934e-05
2020-05-26,4.7056159063751934e-05
2020-05-27,4.7056159063751934e-05
2020-05-28,4.7056159063751934e-05
2020-05-29,4.7056159063751934e-05
2020-06-01,6.532455806751436e-05
2020-06-02,6.532455806751436e-05
2020-06-03,6.532455806751436e-05
2020-06-04,6.532455806751436e-05
2020-06-05,6.532455806751436e-05
2020-06-08,6.532455806751436e-05
2020-06-09,6.532455806751436e-05
2020-06-10,6.532455806751436e-05
2020-06-11,6.532455806751436e-05
2020-06-12,6.532455806751436e-05
2020-06-15,6.532455806751436e-05
2020-06-16,6.532455806751436e-05
2020-06-17,6.532455806751436e-05
2020-06-18,6.532455806751436e-05
2020-06-19,6.532455806751436e-05
2020-06-22,6.532455806751436e-05
2020-06-23,6.532455806751436e-05
2020-06-24,6.532455806751436e-05
2020-06-29,6.532455806751436e-05
2020-06-30,6.532455806751436e-05
2020-07-01,8.875199548685764e-05
2020-07-02,8.875199548685764e-05
2020-07-03,8.875199548685764e-05
2020-07-06,8.875199548685764e-05
2020-07-07,8.875199548685764e-05
2020-07-08,8.875199548685764e-05
2020-07-09,8.875199548685764e-05
2020-07-10,8.875199548685764e-05
2020-07-13,8.875199548685764e-05
2020-07-14,8.875199548685764e-05
2020-07-15,8.875199548685764e-05
2020-07-16,8.875199548685764e-05
2020-07-17,8.875199548685764e-05
2020-07-20,8.875199548685764e-05
2020-07-21,8.875199548685764e-05
2020-07-22,8.875199548685764e-05
2020-07-23,8.875199548685764e-05
2020-07-24,8.875199548685764e-05
2020-07-27,8.875199548685764e-05
2020-07-28,8.875199548685764e-05
2020-07-29,8.875199548685764e-05
2020-07-30,8.875199548685764e-05
2020-07-31,8.875199548685764e-05
2020-08-03,9.116796065344879e-05
2020-08-04,9.116796065344879e-05
2020-08-05,9.116796065344879e-05
2020-08-06,9.116796065344879e-05
2020-08-07,9.116796065344879e-05
2020-08-10,9.116796065344879e-05
2020-08-11,9.116796065344879e-05
2020-08-12,9.116796065344879e-05
2020-08-13,9.116796065344879e-05
2020-08-14,9.116796065344879e-05
2020-08-17,9.116796065344879e-05
2020-08-18,9.116796065344879e-05
2020-08-19,9.116796065344879e-05
2020-08-20,9.116796065344879e-05
2020-08-21,9.116796065344879e-05
2020-08-24,9.116796065344879e-05
2020-08-25,9.116796065344879e-05
2020-08-26,9.116796065344879e-05
2020-08-27,9.116796065344879e-05
2020-08-28,9.116796065344879e-05
2020-08-31,9.116796065344879e-05
2020-09-01,0.00010202235951228822
2020-09-02,0.00010202235951228822
2020-09-03,0.00010202235951228822
2020-09-04,0.00010202235951228822
2020-09-07,0.00010202235951228822
2020-09-08,0.00010202235951228822
2020-09-09,0.00010202235951228822
2020-09-10,0.00010202235951228822
2020-09-11,0.00010202235951228822
2020-09-14,0.00010202235951228822
2020-09-15,0.00010202235951228822
2020-09-16,0.00010202235951228822
2020-09-17,0.00010202235951228822
2020-09-18,0.00010202235951228822
2020-09-21,0.00010202235951228822
2020-09-22,0.00010202235951228822
2020-09-23,0.00010202235951228822
2020-09-24,0.00010202235951228822
2020-09-25,0.00010202235951228822
2020-09-28,0.00010202235951228822
2020-09-29,0.00010202235951228822
2020-09-30,0.00010202235951228822
2020-10-09,0.00010763936256408257
2020-10-12,0.00010763936256408257
2020-10-13,0.00010763936256408257
2020-10-14,0.00010763936256408257
2020-10-15,0.00010763936256408257
2020-10-16,0.00010763936256408257
2020-10-19,0.00010763936256408257
2020-10-20,0.00010763936256408257
2020-10-21,0.00010763936256408257
2020-10-22,0.00010763936256408257
2020-10-23,0.00010763936256408257
2020-10-26,0.00010763936256408257
2020-10-27,0.00010763936256408257
2020-10-28,0.00010763936256408257
2020-10-29,0.00010763936256408257
2020-10-30,0.00010763936256408257
2020-11-02,0.00011084565420160786
2020-11-03,0.00011084565420160786
2020-11-04,0.00011084565420160786
2020-11-05,0.00011084565420160786
2020-11-06,0.00011084565420160786
2020-11-09,0.00011084565420160786
2020-11-10,0.00011084565420160786
2020-11-11,0.00011084565420160786
2020-11-12,0.00011084565420160786
2020-11-13,0.00011084565420160786
2020-11-16,0.00011084565420160786
2020-11-17,0.00011084565420160786
2020-11-18,0.00011084565420160786
2020-11-19,0.00011084565420160786
2020-11-20,0.00011084565420160786
2020-11-23,0.00011084565420160786
2020-11-24,0.00011084565420160786
2020-11-25,0.00011084565420160786
2020-11-26,0.00011084565420160786
2020-11-27,0.00011084565420160786
2020-11-30,0.00011084565420160786
2020-12-01,0.00011485002378375242
2020-12-02,0.00011485002378375242
2020-12-03,0.00011485002378375242
2020-12-04,0.00011485002378375242
2020-12-07,0.00011485002378375242
2020-12-08,0.00011485002378375242
2020-12-09,0.00011485002378375242
2020-12-10,0.00011485002378375242
2020-12-11,0.00011485002378375242
2020-12-14,0.00011485002378375242
2020-12-15,0.00011485002378375242
2020-12-16,0.00011485002378375242
2020-12-17,0.00011485002378375242
2020-12-18,0.00011485002378375242
2020-12-21,0.00011485002378375242
2020-12-22,0.00011485002378375242
2020-12-23,0.00011485002378375242
2020-12-24,0.00011485002378375242
2020-12-25,0.00011485002378375242
2020-12-28,0.00011485002378375242
2020-12-29,0.00011485002378375242
2020-12-30,0.00011485002378375242
2020-12-31,0.00011485002378375242
2021-01-04,0.00010041609824584796
2021-01-05,0.00010041609824584796
2021-01-06,0.00010041609824584796
2021-01-07,0.00010041609824584796
2021-01-08,0.00010041609824584796
2021-01-11,0.00010041609824584796
2021-01-12,0.00010041609824584796
2021-01-13,0.00010041609824584796
2021-01-14,0.00010041609824584796
2021-01-15,0.00010041609824584796
2021-01-18,0.00010041609824584796
2021-01-19,0.00010041609824584796
2021-01-20,0.00010041609824584796
2021-01-21,0.00010041609824584796
2021-01-22,0.00010041609824584796
2021-01-25,0.00010041609824584796
2021-01-26,0.00010041609824584796
2021-01-27,0.00010041609824584796
2021-01-28,0.00010041609824584796
2021-01-29,0.00010041609824584796
2021-02-01,0.00010884201345828792
2021-02-02,0.00010884201345828792
2021-02-03,0.00010884201345828792
2021-02-04,0.00010884201345828792
2021-02-05,0.00010884201345828792
2021-02-08,0.00010884201345828792
2021-02-09,0.00010884201345828792
2021-02-10,0.00010884201345828792
2021-02-18,0.00010884201345828792
2021-02-19,0.00010884201345828792
2021-02-22,0.00010884201345828792
2021-02-23,0.00010884201345828792
2021-02-24,0.00010884201345828792
2021-02-25,0.00010884201345828792
2021-02-26,0.00010884201345828792
2021-03-01,0.0001056341663383531
2021-03-02,0.0001056341663383531
2021-03-03,0.0001056341663383531
2021-03-04,0.0001056341663383531
2021-03-05,0.0001056341663383531
2021-03-08,0.0001056341663383531
2021-03-09,0.0001056341663383531
2021-03-10,0.0001056341663383531
2021-03-11,0.0001056341663383531
2021-03-12,0.0001056341663383531
2021-03-15,0.0001056341663383531
2021-03-16,0.0001056341663383531
2021-03-17,0.0001056341663383531
2021-03-18,0.0001056341663383531
2021-03-19,0.0001056341663383531
2021-03-22,0.0001056341663383531
2021-03-23,0.0001056341663383531
2021-03-24,0.0001056341663383531
2021-03-25,0.0001056341663383531
2021-03-26,0.0001056341663383531
2021-03-29,0.0001056341663383531
2021-03-30,0.0001056341663383531
2021-03-31,0.0001056341663383531
2021-04-01,0.00010483181534737263
2021-04-02,0.00010483181534737263
2021-04-06,0.00010483181534737263
2021-04-07,0.00010483181534737263
2021-04-08,0.00010483181534737263
2021-04-09,0.00010483181534737263
2021-04-12,0.00010483181534737263
2021-04-13,0.00010483181534737263
2021-04-14,0.00010483181534737263
2021-04-15,0.00010483181534737263
2021-04-16,0.00010483181534737263
2021-04-19,0.00010483181534737263
2021-04-20,0.00010483181534737263
2021-04-21,0.00010483181534737263
2021-04-22,0.00010483181534737263
2021-04-23,0.00010483181534737263
2021-04-26,0.00010483181534737263
2021-04-27,0.00010483181534737263
2021-04-28,0.00010483181534737263
2021-04-29,0.00010483181534737263
2021-04-30,0.00010483181534737263
