trade_date,china_market,china_size,china_value,duration,credit,commodity,global_equity
2020-02-24,-0.00815050292494146,0.027569242413491124,0.0012299108693551997,0.0018955269385105833,-0.0009524277298367245,-0.0049727986970124595,-0.02163429819975047
2020-02-25,-0.001985329059255192,0.0067532175995209665,-0.010855679527448703,3.224104444643494e-05,0.0015375017644165823,-0.0047571021769969414,-0.001765785984108459
2020-02-26,-0.008523413488762288,-0.02401205032783915,0.010954318162556542,0.0005806375989854118,0.000852638839357045,-0.005347495262894508,-0.015672346955175942
2020-02-27,0.00018601122549588567,-0.0002457002457003643,0.0005150452849194131,0.001811807547219102,0.0019164780435161344,-0.008667929914253181,-0.002383450300564305
2020-02-28,-0.03442552662721721,-0.02790639207223844,0.006152200941834329,0.0026250294880718616,-0.004215713312284208,-0.026415841535617646,-0.02716606160897008
2020-03-02,0.036508148492620185,0.017659431847074858,-0.005475510739205269,0.00023866053167354018,0.0034501314600174915,0.018799034523787082,0.015721952144105832
2020-03-03,-0.0007757909713942412,0.008236015701668209,0.0033905473664387342,-0.00012034102033042782,-0.0005657222562156505,0.000891854304154105,-0.008471374005999888
2020-03-04,0.007100172080766853,-0.002157279768297826,0.001957096899882993,0.00177060742208357,-0.002009211612535866,0.00464688662522561,-0.012959642431932173
2020-03-05,0.023890784982935065,-0.006606834365651348,-0.015644907921465556,0.0019570870680334362,0.0005671897981482932,0.0018588179592441633,0.007585148413283993
2020-03-06,-0.019038217965890558,0.012741562644475013,0.010259337935917712,0.003561887363433325,-0.001344526792155909,-0.0033280125818722084,-0.022003679960804257
2020-03-09,-0.031907692282604705,-0.008504639419465776,0.005166728582610691,0.012346833252216083,-0.006868177351471827,-0.03989282451895555,-0.042906370495765754
2020-03-10,0.02225393314509072,0.004662419407297058,-0.007802441388525372,-0.00747137003809617,0.002268974845609839,-0.005527754312370625,0.02317779231506949
2020-03-11,-0.016678165898789676,0.0027988912610538152,0.010352903791932766,-0.00014241834253381214,-0.004780174391287084,-0.010666087490620767,-0.02303597153770214
2020-03-12,-0.015806198993261078,-0.006906259043910623,4.0012243746612164e-05,0.001633801495640741,0.0010400285068281612,-0.027679063211105602,-0.03746305778482275
2020-03-13,-0.014984028715617326,0.008517540364064491,-0.0021364697590412485,-0.008019838230411191,0.0021203290465626745,-0.013243923982228711,-0.022881308452102855
2020-03-16,-0.042091970185057836,-0.007246032112998457,0.019006295148506602,-8.099806011907518e-05,0.0030549160209394355,-0.015028895976020907,-0.040256753856043145
2020-03-17,-0.008936171656185987,0.0074961385520389,-0.0004400027597801781,-0.0037809187416948387,0.0013237375578242228,-0.006511165321035284,-0.0005886975282286322
2020-03-18,-0.016838195424687452,0.001802142797589501,0.006180603682708563,0.0005040283057060613,3.8688461166724863e-05,-0.015321181052672838,-0.03808564436971533
2020-03-19,-0.009678957156448731,0.01932109889749889,-0.00809274091656309,-0.002762102857231219,-0.0031735768286444976,-0.015191634124854803,-0.012331731402613478
2020-03-20,0.013159410405229499,0.00035046550962292145,-0.002852782595457848,-0.0004572586524572708,0.0005654964770656079,0.03192615740314819,0.03578721974172159
2020-03-23,-0.032511121057721915,-0.01221259678998421,0.0012228785690474586,0.005152882118419466,-0.0029272733079648283,-0.005741715862001784,-0.0425369094843485
2020-03-24,0.02421588044650491,-0.008547937688186291,-0.006096344820004207,0.0017656693585808014,-0.0011783423045009789,0.023008962920991038,0.04601461797545401
2020-03-25,0.02629856943943132,-0.0026316215772135276,-0.002298392280257522,7.008470968439262e-05,-0.001124886983922213,0.015984375334519907,0.04860934470415068
2020-03-26,-0.006226016709591442,-0.0019571131204779713,-0.0011982081598923555,0.001455887798585298,-0.00023345344337344365,-0.01522095106957091,-0.019245570128165145
2020-03-27,0.004456889300211042,-0.01010277078498445,0.0007716821241270377,7.188828960269511e-05,-0.001655831708769373,0.0022766083030153705,0.0084538891581323
2020-03-30,-0.009169328216001471,-0.01839701770736235,0.00012076379759806688,0.000268358892017595,,-0.011412204809501048,-0.006281741363617277
2020-03-31,0.0007190237672958233,-0.0008183306055646877,-0.0028981974940838207,0.0008766924519136854,,0.01113141925590182,0.0101987111827762
2020-04-01,0.00099091834012488,-0.003927094750149296,-0.007759660919859579,0.001274633794216884,-0.00188322388447415,-0.015001870072610913,-0.020313738745097475
2020-04-02,0.013602921819052538,0.011991701389440612,-0.0027022336614090925,-0.0003374492925334316,0.005086492881322124,0.018823875457816074,0.009647616872399479
2020-04-03,-0.007241759308989404,4.8802603898390196e-05,0.004077845334896524,-0.00024928913731780966,0.0014265310121414077,-0.0034802363503134925,-0.013150303285812636
2020-04-07,0.022440709599606867,0.013862213511483645,-0.0078794449760895,0.0040632494321051205,-0.00526730133995601,0.006392518238991829,0.05240717573278064
2020-04-08,-0.004047661587414875,0.005315962863132628,0.004378594550937476,0.0018254550719865037,-0.005893883319664339,-0.002662532759979808,-0.007639547880219188
2020-04-09,0.002852170596517656,0.00919140843534838,-0.0033318190187023866,-0.0010993150724605272,0.0033614271957327357,0.0071737725597844195,0.017110626772420458
2020-04-10,-0.0033764555966385723,-0.012779480706816115,-0.003797823803926459,-0.0011853344986001435,-0.0008648056626263667,0.004166422023618566,-0.004097694048976553
2020-04-13,-0.00562878362075081,-0.011988396472987217,0.001446939689621729,0.0007088919851674369,-0.0033102389858741255,-0.005776348153777344,-0.007908365816255824
2020-04-14,0.016544409246820102,0.002692968185270761,-0.006605747048709754,-0.00035474315962458203,-0.0003213935624870601,0.0015853095734960742,0.026514671136244596
2020-04-15,-0.005771944149745245,-0.0023153000260680567,0.0020842488746265486,0.0012706223424097107,-0.005687937493817019,0.003245060724931581,0.005004888302727694
2020-04-16,0.0004889932829215127,0.010355672800444138,-0.0038276500132169433,0.0026458334210086587,0.00290701886046707,-0.006044351067530473,-0.00660391976180903
2020-04-17,0.008982826948480849,-0.007636931928292512,-0.006086674693619454,-0.0008693590452857336,,0.0033792588201435603,0.019126208457008874
2020-04-20,0.004090363215963677,0.014627625877404293,-0.002951954661294609,-0.003149013938569145,,-0.005441561616935808,-0.002364371849833291
2020-04-21,-0.010549294156414701,0.0025146804360618447,0.003837746688304944,-0.00012786237018391766,-0.001468992665548896,-0.01138316548281495,-0.015990995995468004
2020-04-22,0.00889964065141191,0.00034935385305367994,-0.008544391127840445,0.002444230670364478,-0.0031455013809305044,-0.012625945687769003,-0.006664823769977857
2020-04-23,-0.0018479910955234713,-0.0034419386617147163,-0.0014885960205066606,0.004781682071183679,-0.0031405268114503837,0.02458320754404424,0.007837600697834901
2020-04-24,-0.00850152119232983,-0.007521459933948038,0.000885059002482369,0.0022515942293361846,0.0024388127828378625,-0.001329345609095789,-0.00640584434069742
2020-04-27,0.004445818967436566,-0.012560858247779305,0.00012473819355185434,-0.00028414231955176117,-0.00044504595644889733,0.000896409238200202,0.020973642814422978
2020-04-28,0.006264508931310031,-0.019872697548150242,-0.013813563250358873,0.001095663931170332,-0.001037343558017767,-0.0017886581194142214,0.010130131712063051
2020-04-29,0.005349483581602366,-0.005220569042025502,0.008230460802446826,0.0011321073096102197,0.00726274766930457,0.009251953203359298,0.016018132752036163
2020-04-30,0.01464266579317397,0.009957934433150628,0.002204041654922495,-0.002319923383348521,-0.00048163707922754817,0.02466354786678564,0.020595527670256342
2020-05-06,0.002489440177277924,0.016233092675152605,-0.002966683976149409,-0.001920925670161333,0.0015761168540000536,-0.0004261609610550554,-0.016022254616504437
2020-05-07,-0.001905612066763318,0.00046910277285150404,0.0021946225655307128,-0.0047913519067454,0.004823012545982497,-0.007945935369110414,-0.010245542998371904
2020-05-08,0.010590226345676967,0.002453670690003129,-0.0038058256233830523,-0.002636517835469032,0.0012913820179042412,0.00888896013093663,0.009270047930525393
2020-05-11,-0.0018600227752167964,-0.0008333596846278324,0.0009607624295887573,-0.004936226509477892,,0.001293591529411975,0.00622131387798659
2020-05-12,-0.00038227694685510905,0.002864387243452393,-0.004205435725217144,0.0026429690385751936,,-0.00457273820117583,-0.013289706267321288
2020-05-13,0.0022219045939808613,0.005531131178707183,-0.0014670365737357027,-0.0023202493202602037,-0.003228119133532603,-0.002896240270798689,-0.004104445049725403
2020-05-14,-0.008365798986199713,0.000594040771194515,-0.0014180570457740238,-0.00047123155473749456,-0.00353745565547392,-0.007263329694086784,-0.01896474396743688
2020-05-15,-0.0049448018152583595,0.010054035960214258,0.0027914709095427925,0.0017073615653770968,0.00020954342320544939,0.00667960465371864,0.006812770154554481
2020-05-18,0.003065437039552199,-0.009552029914246196,-0.003075345976422339,-0.004385328800392441,0.00630350244613942,0.012366726325296628,0.010243447520967707
2020-05-19,0.007379573432849451,0.008236071628673125,-0.004115763514154436,0.0012753508563922988,-0.0022495833316656944,0.006685003880876406,0.02664798414915248
2020-05-20,-0.004107366712572502,-0.0036443582930961727,-0.0025076253310537533,0.0017680909862205496,,0.0066423642733737685,-0.008518146970154405
2020-05-21,-0.006660462363304975,-0.010196763640184958,0.003316410488944932,0.0004028887403042525,,-0.0010236110490249972,0.0027638110851763375
2020-05-22,-0.02215461359244897,0.0036245766942348823,0.007955285355652597,0.0045354304928724165,-0.004384344837554455,-0.014123308361662378,-0.018697105276452453
2020-05-25,0.00046480691015582387,-0.0005242463958061716,-0.0009445910784459111,-0.003238263760948823,-0.0031183012160350687,0.010486693042454708,0.016884324670214612
2020-05-26,0.012051349227141683,0.01073685452620965,-0.007005091868016011,-0.0036836479598598704,0.003534121594517381,0.006915568641532954,0.02147901750301906
2020-05-27,-0.004699214959996034,-0.0018934889561180723,0.009680511493549204,-5.7356665859154e-05,,-0.0010007721853799057,-0.0020641638972057398
2020-05-28,0.0013202013163059467,-0.003938912544475648,0.0003648888171865483,0.0029014256126628224,,0.0023007505998366316,0.008792089442116246
2020-05-29,0.003987445625864394,0.007748917748917616,-0.009974630523259642,-0.0034926256029800262,0.005073620062026718,-0.005574924957971228,-0.004635045468786969
2020-06-01,0.026403667542164944,0.006295879276007499,-0.00966145125932738,-0.00292520340864888,0.001237397660091788,0.006432999728703237,0.014713167060332011
2020-06-02,0.002702847149758991,-0.004038000204164671,-0.0003050721561970171,-0.003076420953842418,0.0018550725307060478,-5.740895624428699e-05,0.005755770522816084
2020-06-03,-0.0003305485278405351,-0.0010161076959490645,0.004353042150535447,-0.0017836275195953766,-0.002232255459560628,0.010487070589533864,0.013919596002255652
2020-06-04,0.00045325094358794615,0.005842412456326773,0.003990698843639562,-0.0033836818851971096,-0.001295137853158268,-0.0020648012750397403,0.005585737917042266
2020-06-05,0.005590749580990595,-0.0070399285202806805,-0.011878935139299163,-0.0010491391603779654,0.0034021350536709294,0.01118698869984409,0.006712814150948043
2020-06-08,0.004706838169971528,-0.00474644016987269,-0.0006547871420494733,0.0033534843622256005,-0.005498005441115339,0.01667459540762368,0.011115364155039487
2020-06-09,0.006693277854789237,-0.0003999467574804516,-0.004268090295550531,-0.00019872149940358685,0.0008644376819064714,0.019740399292419063,0.009637094963419824
2020-06-10,-0.0021732714951276932,0.0009680659102904166,-0.0018422695958246749,-0.00021893039374998313,0.002014751040476437,-0.007203544436348341,-0.0008272179228685728
2020-06-11,-0.009247519459191,0.006645853027513637,0.0022196403313794466,0.0043143296283139065,,-0.018433733440025458,-0.02010372130188709
2020-06-12,0.002359533126969904,-0.0012386805613673335,-0.0037311720278835336,0.0007079355082082461,,-0.005845545761042658,-0.024934637571477514
2020-06-15,-0.014302819008599199,0.014203837528034002,0.007619475388116248,0.002580909543135501,0.0011425596452911968,-0.011894389749748213,-0.024074454829322446
2020-06-16,0.015731779370480425,0.004453389803562358,-0.004073390560456858,-0.0073283579568117485,0.0035908278888152623,0.023021361298669562,0.041303357176088594
2020-06-17,0.0009757246469261904,0.0027036167087806096,0.0022804831167202444,-0.0008517348255150381,,-0.000908366640418179,0.008056689897434355
2020-06-18,0.007618530112883715,-0.010164610612148905,0.0008638204162820795,-0.001709576905227772,,-0.004632333540294242,-0.004969140820299023
2020-06-19,0.01299824600477728,-0.004209312812136101,-0.014044085834366227,0.00041036777410519143,,0.007182050755771119,0.007084300944177091
2020-06-22,0.0008358446211724768,0.003909583446733755,-0.00583665806612077,4.073105551682943e-05,,-0.0020648539937281997,-0.007588651100459009
2020-06-23,0.004594305188560188,-0.002193862448757411,-0.00828849122011499,-0.00495977338438236,0.004436535402076447,-0.001373595094554858,0.007393588662299289
2020-06-24,0.008354753121597058,-0.012357293868922037,-0.007494939223158914,0.0042280035934796345,-0.0069168372331184225,-0.00026395472924802823,0.005043386244649018
2020-06-29,-0.00850703035631506,0.007428988129045022,0.0012985943657002341,0.0005509848508926662,-0.0011146197629945398,-0.013056518260945848,-0.027588170635490638
2020-06-30,0.012062930968427255,0.0025039184582991147,-0.005122271521827981,-0.0009726924682924576,-0.0016564566727051977,0.003755371150892328,0.006100133552513087
2020-07-01,0.022310818452233372,-0.016496402294762014,-0.006165606031790061,0.0007360886564413693,-0.0003663739290320489,0.009962689940679415,0.007008638937712641
2020-07-02,0.022999427370978265,-0.011006900682023257,-3.9311547588072315e-05,0.001403848099481908,-0.001708893439668957,-0.0002860233480653562,0.011979412903733411
2020-07-03,0.01973039885661576,-0.006936768706014229,-0.005375866662112427,-0.0012164152002444029,0.0027754987492252248,0.0004692111885513439,0.011143751486498621
2020-07-06,0.073615008728795,-0.03145853940499399,-0.0025198848097336413,-0.008847709495447553,0.005968316345326907,0.007643814888456157,0.013794825725208338
2020-07-07,-0.010518218950880454,0.02232394760934986,-0.005512469862181901,-0.004725855655828393,0.0006037395963713887,-0.005445710988694996,-0.007513602278107867
2020-07-08,0.012853890872836171,0.0067763334526582675,0.0015984642832327367,-0.0035066050120933223,0.0009760159235118193,-0.0004423314286417401,-0.0037441755897422934
2020-07-09,0.015363775697041726,0.019208941676636115,-0.01107998763509399,-0.001781318789024433,-0.00010890075076186445,0.004168630063916878,0.0015692552937959902
2020-07-10,-0.018361309647379587,0.014719067543335296,-0.0044851994851994315,0.0019783325024333998,-0.0030372455676977994,-0.010681414775049447,-0.010699008089819318
2020-07-13,0.02103697057414755,0.027369983805197506,-0.001363072108016894,-0.0015732670774781798,,0.012585158507475635,0.018196996446676116
2020-07-14,-0.009266910913781845,-0.0062125585155266005,0.0030179301075865528,0.003520917356141684,,-0.006636946821365619,-0.009467005278413931
2020-07-15,-0.012383495541518963,-0.02155806409365224,-0.0025669332732531913,0.003183064390663848,-0.0017778555088556747,0.001741294321415765,0.008116631066798741
2020-07-16,-0.04743177415367794,-0.001762798532788934,0.021090597193597516,0.0025894431119392047,-0.001798725298184145,-0.005655339586313146,-0.023681067078391106
2020-07-17,0.010982188591549757,-0.005224074836644554,-0.009996898174249313,-0.0024727802338776472,0.00019570515128963795,0.0025501318762754855,0.0208831011546708
2020-07-20,0.026858425088490567,0.006510357876178485,0.011764633303721128,-0.0006395424909922953,0.005005600932915355,-0.0014194612883966506,-0.00144902466585346
2020-07-21,0.002429911270362739,0.004916131087517206,-0.005092420473812975,0.0004260432451077545,0.0010196544581275724,0.006890574110106762,0.022242130030866746
2020-07-22,0.011322120301724525,-0.0006129695250649547,-0.01081802960168221,0.0063343712914344374,-0.008350171618777602,0.013263088566380898,-0.004226217630240381
2020-07-23,-0.005593700345537078,0.004379684411257356,-0.0066401040124765,0.001011371234476588,,0.0020844031436850984,0.002870349751394152
2020-07-24,-0.044639828158462014,-0.002638673149468529,0.015984336372274144,0.0015054669251732822,,-0.0023230148052077793,-0.018601056069479417
2020-07-27,0.006128683746843722,-0.0050495398321481755,-0.011100821883430756,0.0004470585043918618,,0.010261501887326751,0.003656122556906949
2020-07-28,0.007648464167339553,0.0033383626379361875,-0.0003644663217075017,-0.0026281941949275467,0.0019756714833865097,-0.007024693192088894,0.007280596499905245
2020-07-29,0.028748049414553334,0.0028975200699299375,-0.01680740133199654,-0.0013534014745190115,0.0020932524383030504,0.0040016044671869365,-0.0019381460813192143
2020-07-30,-0.007557693692071599,0.004212077888973931,0.008121287426717583,-0.0021700066415241137,,-0.0010220398989890579,-0.0027940650343035054
2020-07-31,0.007557800860154673,0.009258632870968952,-0.0005046943422000183,-0.003708396432952177,,0.00020785177315523206,-0.0007153885350064115
2020-08-03,0.015769718841805114,0.01744001748920576,0.006946269886419332,0.0007142000873248122,-0.00013562303837433287,-0.0017683041746753725,-0.002283483613658155
2020-08-04,0.0006018393442053238,-0.005854141172182081,-0.0004645840571606552,-3.703114632380711e-05,0.0008345559251674572,0.002113797352672431,0.013163496321312706
2020-08-05,0.0004339143887137631,0.007666643657532113,-0.005878645297592966,0.001314301082101288,-0.001408976493555203,0.008013495059864706,-0.0004670831262051811
2020-08-06,-0.003913565036387734,0.009737960707173254,0.008487841420981468,0.0001740156564669082,-0.0020109701815701486,0.006225283690575756,-0.0028626514451247863
2020-08-07,-0.009992736469714325,-0.005963265160839781,0.008150168091204946,-0.001248891852289269,0.0019623409081712673,-0.0022702178168757304,0.0009379018924753124
2020-08-10,0.0032985786370223202,0.001702911326261436,0.008329545620036516,0.0008999504319902041,-0.0009176597594077185,-0.001190537039351347,0.0018982388099839432
2020-08-11,-0.009889814649329809,-0.0133315555679131,0.0051374385824755064,-0.0012163915610519105,,0.0018226899278575015,0.0033013319905246695
2020-08-12,-0.006749739361678997,-0.00973523403847576,-0.0004946505565048831,-0.001564959695256496,,-0.014724835482437082,-4.0774844943469724e-05
2020-08-13,-0.0033085965563034447,0.007383003976183855,0.011958856740040269,0.0024469395122810322,,0.00767553193502315,0.010475491774546519
2020-08-14,0.019484500531216753,-0.00480162560415609,-0.014344777725222135,0.00042172784795990736,,-5.694029216400941e-05,0.0018588984221727723
2020-08-17,0.020680480229733345,0.000884971758419395,0.001622375829156697,0.0007739921503306935,-9.644429195487803e-05,0.00796267810152882,-0.0012887280467474894
2020-08-18,-0.0015340204022149528,0.011505802045526092,0.0024927636495069017,0.0001902898689540855,-0.0006327720382459656,0.005701595041463015,-0.0003125217962328897
2020-08-19,-0.015694581347680425,-0.003337421001881169,0.012788848078202353,-0.001704967941490998,0.002859459210949322,-0.0034924352508822086,0.0019371295271818135
2020-08-20,-0.010825815143667872,-0.0046056045666842405,0.0053416877028488186,-0.0025116475311418585,0.0017584207365215487,-0.008323657638257664,-0.009404716467807717
2020-08-21,0.008354541081273315,0.000854444777345087,-0.009498443645553967,0.00025644204415065097,0.00028703574658894837,-0.00456542785719094,0.008508043396067899
2020-08-24,0.00628208079244541,0.004975229671206893,-0.004850749983542846,-0.00015323735045202902,,-0.003928770461643527,0.010593413001162788
2020-08-25,0.0017910012053155011,-0.0008588132453035691,-0.006483136442775206,-0.0028702812106347064,,0.0028893779293507117,0.01663746197474194
2020-08-26,-0.012373711165786228,-0.014027039369221006,-0.0020246626609621288,-0.0014468225719821426,0.003877454555976323,0.002009004181181928,-0.009770569191220413
2020-08-27,0.007597720227461191,0.005927215578590994,-0.007196597947029204,0.0006491647856615712,,0.0024819987915668308,0.010659159012477094
2020-08-28,0.024667376297665133,-0.010258875580313909,-0.012657870245020852,-0.0027494837195612964,,0.002393002319893456,0.005249838253469785
2020-08-31,-0.008893157190739687,0.008745169818995424,0.005172465281660599,0.000572519719322262,0.0015877035508535808,0.00946502338989399,0.002907150252806212
2020-09-01,0.006837688795881203,-0.000921299491898564,-0.007692892809888385,0.003443613009321611,-0.003795344697354097,0.0011515514934308468,-0.003241423846382796
2020-09-02,-0.0009925299770376927,0.004827032033345224,0.0008149959250203231,-0.0015851277932199537,-0.0007362491024789364,-0.0038601569098210666,0.014477033909922055
2020-09-03,-0.004009274660502604,-0.006910707563235974,0.0022842596511070123,0.002833620169575779,0.0019857946102384005,-0.00969752555246206,0.027054734457666284
2020-09-04,-0.01132043285889417,0.011261261261261368,0.0040721886516281725,0.00016755286865777208,0.0030518553676358584,0.000575892622060703,-0.042525008705778314
2020-09-07,-0.020303924216283353,0.0008950553369689862,0.015380240278344504,-0.0024202119662758426,0.0018401733547210863,-0.0004769643825270231,-0.027562114609265675
2020-09-08,0.005111288067595199,0.0041969438309450435,-0.000706627507982116,0.0032107802556808895,-0.004113834560172114,0.00206662106078932,0.020300793524454
2020-09-09,-0.02338823828248382,-0.009314120938535564,0.015370812795914457,0.002541352111716355,,-0.014770148551571771,-0.024545975595039172
2020-09-10,0.000732972539312815,-0.033561562952768464,-0.007432882523340512,0.0004410246284902719,,0.0006151859338896281,0.014675047731671276
2020-09-11,0.007605590877079127,0.007523574798159238,-0.008846136606775024,-0.0052217149520908945,,0.00107800320015079,-0.006951477697915887
2020-09-14,0.0056546522546347955,0.007126292633550246,-0.005027238466353001,-0.0036116841384221665,,0.004765683772449014,0.009939107981276774
2020-09-15,0.0074081329611073166,-4.726093618012683e-06,-0.00448666733246772,0.003759991700015508,-0.001345983693245123,0.0023728276049314267,-0.001489027282825983
2020-09-16,-0.005918172640082986,-0.002522590444934747,0.008831013506292118,0.00032507958757288513,-0.003282532561560414,-0.0017777693796849682,-0.0009253000780474752
2020-09-17,-0.006174934879150662,0.011453225408060597,0.0072418610098037295,-0.0005284313105691218,0.001633041704514282,-0.00376889272745331,-0.018116396512658995
2020-09-18,0.025770009337419353,-0.008904114215466663,-0.013386284039044183,0.00016100703669086336,0.0009169586981443434,0.011660757811187805,0.005049628594343769
2020-09-21,-0.011560242538430465,0.011432134691332196,0.007104691489024373,0.004426584756516361,,-0.007298328534359477,-0.012153874547425735
2020-09-22,-0.01224104410308291,-0.007745149156293207,0.000394857606046628,0.001369569035098328,,-0.013732676233960772,-0.015428209576664732
2020-09-23,0.0029005519985882966,0.007613863028916867,-0.003345791901491535,-0.0022880426286517874,0.0022003618172813377,-0.009472044566133176,0.003947524091926291
2020-09-24,-0.016298389543150327,-0.009867661639757164,0.002041601410710858,-0.0003943889591823124,,-0.010280380221146057,-0.019763228315568537
2020-09-25,0.0005092057159135077,-0.0060292409012261405,-0.002878422332893371,-0.001512163614483808,,0.0009185794381422862,0.000138662791456845
2020-09-28,0.0020669967322952676,-0.01406039889549271,-0.00141020277530024,0.0011879208127894003,,-0.0028625300298072975,0.01589513715140125
2020-09-29,0.0022085315218784984,0.00749151203064069,-0.0023661002366102135,-0.0018846063478762387,,0.004591707822795543,0.008419116200200772
2020-09-30,-0.0036147744221242117,-0.0024187016469140454,0.00039721549540061574,-0.0025578934259733455,0.002498793264291699,-0.004377581039728939,-0.0018138189026472907
2020-10-09,0.019987697656036252,0.009426619490928267,-0.0062009383066432555,-0.001372680421857786,,0.022452732402725384,0.019670550830533352
2020-10-12,0.03130893890726738,0.003727409773212509,-0.014655631710072559,-0.002647559790399878,,0.0056841197344857045,0.009236479297063994
2020-10-13,0.003283833194194674,0.0008201735894468598,-0.005085586427167166,0.0004381260072872095,0.0004001744317440048,-0.005988187669149681,0.005159723644620496
2020-10-14,-0.0050917836034323205,-0.005298717650451201,0.0005392453895962657,-0.001107675990355883,0.0014894381984332794,-0.004788926263590398,-0.004061841029405167
2020-10-15,-0.0024693595237438304,-0.005779408545715015,-0.0004569943713328417,-0.0007756545869294085,0.004416917985429647,0.0003145650240547138,-0.016097074479699703
2020-10-16,-0.0031323301759181854,0.00079967210883225,0.003973407446110744,0.0017605532963578252,-0.002440005954614133,0.005208703850261287,-0.0007224390467194475
2020-10-19,-0.006486166530843662,-0.0008962777243035625,0.00237027031542536,0.0020687385587432328,0.0008123975473273148,-0.002316954688674122,0.005676809670508698
2020-10-20,0.006172307113000874,0.005308913461797626,-0.007688298209055033,-0.0019026785021729609,-0.004002466741643951,-0.0034012735417210836,-0.01007942800232311
2020-10-21,0.0012070982646574802,-0.015744375483214834,-0.002705571512434668,0.00023447193628611807,0.0004931114991459928,0.005803393844067095,9.55687765035851e-05
2020-10-22,-0.003303371210513939,-0.0030156118302375745,-0.0011198508399866691,0.0011640984465430826,0.0012586283905184903,-0.0033135818231282864,-0.011260957538102235
2020-10-23,-0.011575303493584599,-0.006423949174878429,0.008610167743242858,-0.0005552098971949304,0.0014806042984094603,-0.003426426690281503,0.0025797342734394267
2020-10-26,-0.007590781064994001,0.006444352781820317,0.001593817462225533,-0.0013693622843605757,0.0037978478138448457,-0.005123202401977567,-0.004903417556937262
2020-10-27,0.002888364989019676,0.004603872139896659,-0.0059291052827742385,0.002335977125824673,-0.002026623952902651,0.0013995751516721721,0.00021246619125283586
2020-10-28,0.008337305674691375,-0.009466969437088135,-0.006900978522721202,-0.00021343870224155292,,-0.0009632407787971032,-0.005937240124804321
2020-10-29,0.00906070668814385,-0.008087222777017233,-0.0002004675088786989,0.0004650067615761255,,-0.009619699442066466,-0.010354526580178502
2020-10-30,-0.018996757963002153,-0.006925304414809763,0.012851278191082116,-0.00038050654163579445,-0.0021166929432667736,-0.008130538522103836,-0.01878423089023449
2020-11-02,0.005601005534806358,-0.0058860626445240705,-0.0017922777543120105,0.0017857123446163303,0.00011544116142370164,-0.0005403416269657013,0.001153561348627874
2020-11-03,0.010766401507566026,0.011319714767990652,-0.003986698611068817,-0.0003088291698183365,-0.000610418567072335,0.010002438571200246,0.01853029666155621
