,国债期货TL,国债期货T,国债期货TF,国债期货TS,豆粕期货,生猪期货,铁矿石期货,玉米期货,豆油期货,原油期货,黄金期货,白银期货,铜期货,螺纹钢期货,白糖期货,棉花期货,菜籽油期货
2018-01-02,,100.0,100.0,,100.0,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2018-01-03,,99.99460276338516,100.03116559318512,,100.07079646017698,,100.28625954198473,101.06085985482972,100.18341892883345,,100.39963669391463,100.02613012803762,99.27601809954751,98.76176324913324,99.78540772532189,100.03379520108145,
2018-01-04,,99.81109671848014,99.98961146893829,,100.0,,100.0,100.78168620882188,102.56786500366837,,100.0363306085377,99.55578782336033,99.87330316742081,99.05894006934125,98.71244635193133,,
2018-01-05,,99.79490500863558,100.0,,99.89380530973452,,99.42748091603055,102.62423227247348,101.79750550256786,,100.38147138964577,99.76482884766135,99.29411764705881,98.21693907875186,98.59689666556619,100.98006083136195,
2018-01-08,,100.01619170984458,100.14543943486392,,99.75221238938053,,99.42748091603055,102.40089335566722,101.32061628760087,,100.36330608537693,99.92160961588712,98.69683257918551,99.05894006934125,98.49785407725322,101.0138560324434,
2018-01-09,,100.00539723661485,100.15582796592561,,100.07079646017698,,100.47709923664124,102.51256281407035,101.540719002201,,100.63578564940963,99.86934935981186,99.20361990950227,98.56364536899456,98.29976890062727,101.3856032443393,
2018-01-10,,99.6761658031088,99.93766881362976,,99.89380530973452,,99.80916030534353,102.45672808486879,101.79750550256786,,100.39963669391463,99.26835641494644,98.87782805429865,98.4645864289252,98.33278309673159,101.3856032443393,102.23117446544778
2018-01-11,,99.44948186528497,99.77664658217329,,99.43362831858407,,99.71374045801527,101.28419877163594,102.017608217168,,100.8174386920981,99.50352756728508,99.42081447963801,98.71223377909855,98.38230439088808,101.31801284217642,
2018-01-12,,99.60600172711572,99.88053189279034,,98.83185840707964,,98.18702290076335,101.6750418760469,,,101.05358764759309,99.5296576953227,98.87782805429865,97.32540861812778,98.31627599867943,102.06150726596823,
2018-01-15,,99.35233160621763,99.73509245792644,,99.29203539823008,,95.99236641221374,102.34505862646566,100.88041085840058,,101.3623978201635,100.86229422524171,99.23981900452488,95.88905398712234,98.00264113568835,101.79114565731666,100.09296560272698
2018-01-16,,99.27677029360967,99.71431539580303,,99.15044247787611,,95.8969465648855,102.23338916806254,100.99046221570065,,101.27157129881925,99.58191795139795,98.00904977375565,95.51758296186232,97.85407725321889,101.62216965190942,
2018-01-17,,99.03929188255614,99.56368169540826,,98.79646017699115,,95.32442748091604,101.8425460636516,101.98092443140132,,100.79927338782923,99.21609615887118,96.77828054298642,95.54234769687963,97.42489270386267,101.0138560324434,
2018-01-18,,98.76403281519862,99.37668813629752,,99.11504424778761,,96.46946564885498,101.50753768844221,101.35730007336757,,100.49046321525887,99.2422262869088,96.94117647058825,95.91381872213967,97.07824364476724,103.41331530922608,
2018-01-19,,98.77482728842833,99.35071680864326,,99.18584070796459,,98.18702290076335,100.78168620882188,,,,98.56284295793048,97.0497737556561,97.15205547300644,96.41795972268075,102.06150726596823,
2018-01-22,,99.08246977547496,99.51693330563059,,99.46902654867257,,98.28244274809161,101.00502512562815,,,100.43596730245233,98.24928142147897,97.33936651583709,96.90440812283309,97.16077913502806,103.51470091247043,
2018-01-23,,99.04468911917098,99.53251610222314,,99.39823008849558,,94.65648854961833,100.11166945840313,,,100.47229791099002,98.35380193362947,96.99547511312218,96.58246656760772,97.2268075272367,103.92024332544779,
2018-01-24,,99.06088082901555,99.58965302306252,,98.76106194690266,,95.22900763358778,100.16750418760469,,,100.7447774750227,98.4844525738176,95.23981900452489,97.27587914809311,97.32585011554968,103.37952010814465,
2018-01-25,,99.18501727115718,99.6831498026179,,98.72566371681415,,95.70610687022902,100.61418202121719,,,101.05358764759309,100.2874314084139,97.1945701357466,97.94452699356117,96.73159458567183,103.7174721189591,98.17167647970251
2018-01-26,,99.20660621761658,99.68834406814875,,96.60176991150442,,93.89312977099237,100.50251256281406,102.53118121790168,,100.34514078110807,99.29448654298406,96.41628959276018,98.11788013868251,95.90623968306372,103.14295370057451,
2018-01-29,,99.16342832469775,99.67276127155618,,101.87610619469025,,94.3702290076336,100.22333891680626,,,100.07266121707539,99.29448654298406,96.72398190045249,97.87023278850917,94.91581379993397,102.87259209192294,
2018-01-30,,99.0770725388601,99.60004155412425,,100.42477876106193,,94.56106870229007,100.11166945840313,,,99.80018165304269,98.01411026914032,95.5656108597285,95.12134720158495,95.90623968306372,101.52078404866509,
2018-01-31,,99.24438687392055,99.64159567837108,,100.7787610619469,,94.08396946564885,100.05583472920156,,,99.03723887375115,98.93092239351972,96.81697153038597,103.7182266953369,97.11125784087157,100.98006083136195,
2018-02-01,,99.44948186528497,99.77664658217329,,100.42477876106193,,93.79770992366412,100.50251256281406,99.37637564196623,,99.94683439142406,99.16722236738957,96.38036737466832,104.24943400235527,96.28590293826346,101.04765123352483,
2018-02-02,,99.27677029360967,99.67795553708704,,98.58407079646018,,93.79770992366412,100.50251256281406,97.65223771093177,,,98.98343349882413,97.36272672503301,105.04624496288282,96.94618686034995,101.31801284217642,
2018-02-05,,99.04468911917098,99.60523581965509,,98.54867256637168,,95.99236641221374,100.61418202121719,,,,96.43664489155995,96.48951841359774,105.78993519270854,97.25982172334105,100.77728962487326,
2018-02-06,,99.411701208981,99.76106378558072,,98.23008849557522,,94.08396946564885,100.61418202121719,95.67131327953044,,,98.19576691925789,95.96195505877226,105.12592605893558,95.44404093760318,100.54072321730314,
2018-02-07,,99.40630397236615,99.76625805111156,,99.57522123893806,,95.51526717557253,101.00502512562815,96.51504035216433,,98.45182519403318,96.38413378625555,95.88918769948599,104.83376204007548,96.23638164410696,100.60831361946605,
2018-02-08,,99.06088082901555,99.61043008518595,,99.68141592920354,,96.087786259542,100.67001675041875,,,,94.78254507447085,94.4520323535821,104.7275205786718,96.78111587982833,99.93240959783711,
2018-02-09,,99.36312607944731,99.8078121753584,,99.46902654867257,,93.98854961832062,100.78168620882188,,,,95.38642278547164,93.45148116339584,103.87758888744241,96.23638164410696,99.39168638053397,
2018-02-12,,99.47107081174438,99.92208601703719,,100.92035398230088,,95.70610687022902,100.67001675041875,92.40645634629493,,,95.36016723281942,93.72435876071937,104.14319254095159,95.82370419280291,99.72963839134843,
2018-02-13,,99.3901122625216,99.81300644088925,,101.55752212389379,,95.80152671755727,100.61418202121719,,,99.14463433428749,95.96404494382021,94.43384051376053,104.40879619446079,,99.22271037512674,
2018-02-14,,99.23359240069085,99.78184084770413,,102.65486725663717,,96.56488549618322,100.4466778336125,,,99.21756161220901,96.20034491769009,95.72546114109187,104.78064130937364,,99.52686718485975,
2018-02-22,,98.95834068852089,99.57927126206694,,106.86725663716814,,96.087786259542,100.78168620882188,92.9567131327953,,99.39987980701277,95.01884504834072,95.56173458269777,102.73549317735291,,98.58060155457925,
2018-02-23,,99.06086023449046,99.63639328876087,,106.47787610619469,,97.51908396946564,100.83752093802345,96.29493763756419,,99.5275025433754,95.57021165403708,97.01708176842321,104.91344313612822,96.23638164410696,100.64210882054748,97.4589401921289
2018-02-26,,99.61122832337972,99.95835380285392,,107.1858407079646,,97.32824427480917,102.1217197096594,93.58033749082905,,99.96506621090442,96.30536712829891,97.05346544806636,109.18966195762611,96.15384615384616,100.84488002703618,99.62813758909202
2018-02-27,,99.99432767937127,100.14529861748858,,108.67256637168141,,101.04961832061068,102.23338916806254,,,99.49103890441465,95.96404494382021,96.61686129234872,109.61462780324082,96.23638164410696,,98.10969941121785
2018-02-28,,99.97814038263921,100.14010570597094,,105.7047694149946,,107.28101645332887,100.421549206829,116.3024738082755,,98.57944793039583,98.07097281886013,96.10949140098134,107.01213997972584,97.50890329650261,104.5966116913275,102.67177288512306
2018-03-01,,99.9889319137939,100.15568444052383,,107.32126522386751,,107.57737285237124,100.311798879827,116.34260578681526,,98.59767974987619,97.29539108672297,95.56123417678862,108.00565606065173,97.42443612455484,104.94079271038419,102.67177288512306
2018-03-02,,99.96734885148454,100.15049152900622,,109.95685621659513,,106.4907327225493,100.97030084183898,117.46630118592904,,98.63414338883695,97.7232982492814,95.61605989920791,107.06443029977457,97.2892886494384,104.45893928370482,103.47515138970147
2018-03-05,,99.96195308590718,100.12452697141805,,109.64058529746781,,102.73688500134625,102.56168058336796,117.46630118592904,,99.23579343168937,97.9639960282205,94.93987598937022,105.96633357875125,96.66423157702494,105.73240905421457,102.47896204402423
2018-03-06,,100.35044820747608,100.27512140542932,,109.7460089371769,,102.83567046769369,103.00068189137596,117.02484942199149,,99.0534752368856,97.6965540516215,95.79881230727214,106.69839805943346,95.7688795543786,106.17984437898826,102.25401606274227
2018-03-07,,100.32346937958935,100.27512140542932,,109.53516165775869,,102.242957669609,101.90317862135598,115.70049413017884,,99.87390711350255,98.47213578375865,95.46985797275653,104.31918849721626,95.7688795543786,104.76870220085586,101.25782671706503
2018-03-08,,100.29649055170262,100.25954267087644,,109.46487923128596,,98.88425181379577,101.18980149584299,115.0182504950026,,,,94.757123581306,102.07070473512087,95.5492649073144,104.11475826464813,101.35423213761443
2018-03-09,,100.28569902054794,100.26992849391169,,108.83233739303134,,95.52554595798253,100.53129953383097,113.77415916026949,,99.27225707065013,,93.16717763114714,99.53462421275746,94.97488813806957,104.83753840466719,100.19736709102149
2018-03-12,,100.37203126978547,100.33224343212326,,107.32126522386751,,94.63647676085549,99.87279757181899,113.81429113880928,,,,94.51954545082248,101.12947897424374,95.70130581682038,103.83941344940277,100.67939419376854
2018-03-13,,100.03209803841268,100.1660702635591,,107.53211250328572,,94.63647676085549,100.03742306232199,114.53666675252529,,,97.6698098539616,94.0626644306619,101.36478541446301,95.95470733266367,103.66732293987444,102.28615120292541
2018-03-14,,100.00511921052595,100.1660702635591,,107.70781856946756,,96.80975702049935,99.76304724481699,114.57679873106505,,98.9805479589641,,95.12262839743445,101.44322089453613,96.10674824216967,103.25430571700642,101.99693494127717
2018-03-15,,100.15620064669164,100.21799937873539,,106.6887233856129,,96.80975702049935,99.104545282805,114.05508301004794,,,,94.77539882211242,101.86154345492595,96.42772349557119,103.28872381891208,101.73985381981208
2018-03-16,,100.177783709001,100.22319229025302,,107.74295978270393,,95.52554595798253,100.03742306232199,114.05508301004794,,98.57944793039583,97.21515849374327,94.77539882211242,100.50199513365897,96.03917450461145,102.87570659604405,101.86839438054463
2018-03-19,,100.27490748939323,100.26473558239405,,106.26702882677648,,91.3765563713897,99.543546590813,114.09521498858773,,97.94133424858266,96.2791115756467,93.55095768808204,98.0966404114174,96.64733814263539,102.70361608651572,102.92885400658814
2018-03-20,,100.60404918961132,100.40494419337007,,105.7047694149946,,90.68505810695756,99.324045936809,113.57349926757061,,98.59767974987619,96.46632095926601,93.58750816969489,97.31228561068644,96.36014975801297,102.70361608651572,102.47896204402423
2018-03-21,,100.55009153383787,100.38936545881718,,106.12646397383101,,91.47534183773715,99.159420446306,112.93138761093418,,98.05072516546488,96.2791115756467,92.10721366437458,96.81552757022351,95.68441238243082,103.32314192081775,101.64344839926265
2018-03-22,,100.7875052192411,100.4984166006874,,106.16160518706738,,92.16684010216927,98.994794955803,113.93468707442862,,98.81646158364072,97.45585627268238,93.22200335356642,95.87430180934638,95.92092046388458,103.59848673606311,102.4468269038411
2018-03-23,,101.40801826063583,100.79441255719229,,107.60239492975845,,86.43728305401729,98.720419138298,113.45310333195128,,99.54573436285578,97.6965540516215,91.1934516240534,90.64526980447339,95.71819925120994,102.94454279985538,101.86839438054463
2018-03-26,,101.22456223100609,100.71651888442786,,108.86747860626768,,86.73363945305962,98.55579364779501,113.97481905296839,100.0,100.01976166934557,97.6430656563017,89.18317513534683,89.33801180325514,95.65062551365172,103.21988761510075,101.54704297871324
2018-03-27,,101.20297916869671,100.70094014987497,,107.77810099594029,,87.7214941165341,97.787541358781,112.97151958947396,98.62758781111887,99.78274801610067,97.6430656563017,90.24313910211939,89.80862468369371,95.56615834170397,103.15105141128942,100.87220503486738
2018-03-28,,101.17060457523263,100.71651888442786,,107.25098279739478,,86.63485398671217,98.336292993791,112.93138761093418,95.46406140963015,99.34518434857162,96.86748392416453,89.67660663712026,89.83476984371805,95.27896995708154,101.946417844591,100.90434017505052
2018-03-29,,101.09506385714981,100.70094014987497,,106.37245246648558,,87.12878131844943,97.95216684928401,111.48663638350217,95.30123284484763,98.37889791611167,95.47678564584963,91.1020754200213,91.24660848503378,94.55255227833075,101.77432733506264,99.87601568919013
2018-03-30,,101.04650196695368,100.6749755922868,,110.65968048132247,,87.62270865018667,97.95216684928401,113.17217948217284,97.76692254012562,98.08718880442565,95.85120441308828,91.72343360743969,94.8023502483474,95.59994521048306,102.049672150308,100.87220503486738
2018-04-02,,101.06268926368574,100.64901103469866,,110.09742106954059,,88.21542144827134,97.62291586827801,114.89785455938329,96.90625726913237,,,91.94296824179908,91.91635368161212,95.5154780385353,101.843163538874,102.18974578237598
2018-04-03,,100.86844170290125,100.56592445041659,,110.27312713572243,,87.12878131844943,97.45829037777501,114.65706268814462,93.62642474994185,,,91.90647569635682,92.12112417157394,94.75527349100538,101.67107302934566,101.6755835394458
2018-04-04,,100.95477395213881,100.58150318496948,,111.57335202546803,,85.15307199150045,98.171667503288,115.86102204433794,93.39381251453827,101.09673742719676,97.0823344145116,91.74225924186659,91.8907573703669,94.63701945027853,101.56781872362866,101.80412410017834
2018-04-09,,101.23535376216077,100.71132597291022,,115.72001518735946,,86.04214118862748,97.51316554127601,116.42286974389482,93.57990230286114,100.78242789240117,96.97503147512005,92.34438624166404,93.40093973383532,94.45119167199343,101.843163538874,101.83625924036149
2018-04-10,,100.92239935867472,100.5295740697932,,113.33041268728643,,87.12878131844943,96.36078710775503,116.18207787265615,96.18515933938126,100.83789428089449,97.02868294481584,92.96475951418263,93.91286595873987,94.46808510638299,101.91199974268534,101.99693494127717
2018-04-11,,101.15981304407794,100.6749755922868,,113.22498904757732,,86.04214118862748,96.19616161725203,115.17877840916171,97.18539195161667,101.4295357581568,97.45789470238206,92.96475951418263,93.7592880912685,94.11332298420237,102.08409025221368,102.02907008146032
2018-04-12,,101.33247754255301,100.77883382263938,,111.46792838575894,,85.54821385689024,95.70228514574303,113.77415916026949,99.7208653175157,101.76233408911683,97.91393219479619,92.1619235144527,93.96405858123032,93.23486439594558,101.843163538874,101.16142129651561
2018-04-13,,101.31089448024362,100.80999129174518,,111.57335202546803,,86.33849758766983,96.03153612674903,114.21561092420707,99.32542451732962,101.00429344637452,97.1091601493595,91.97946078724134,95.09029627602034,92.40708611085746,102.53152557698738,101.51490783853009
2018-04-16,,101.82349221009149,101.10598724825006,,110.62453926808611,,83.57250452994128,96.25103678075303,113.57349926757061,98.7206327052803,101.41104696199234,97.59202337662151,91.88822942363568,94.19442538243737,91.39348004748425,102.49710747508169,100.0366913901058
2018-04-17,,101.80730491335943,101.19945965556741,,112.41674114314087,,84.16521732802597,96.63516292526003,113.73402718172972,99.41846941149105,101.55895733130794,97.64567484631729,92.43561760526973,94.37359956115397,90.3967674185006,102.35943506745903,100.00455624992266
2018-04-18,,102.89185379440593,101.82260903768298,,111.5030695989953,,85.74578478958513,96.58028776175904,113.33270739633197,99.9534775529193,101.5034909428146,98.07488660388351,93.01949833234605,95.3462593884726,90.48123459044837,102.18734455793069,100.0366913901058
2018-04-19,,102.64904434342537,101.71875080733037,,110.83538654750431,,90.783843573305,97.07416423326802,113.4129713534115,102.48895091881833,101.76233408911683,100.19411965686677,94.36972251371003,96.7284601957149,90.98803762213497,102.35943506745903,101.0650158759662
2018-04-20,,102.60048245322926,101.72913663036564,,111.11651625339525,,88.80813424635605,97.787541358781,113.33270739633197,101.58176320074436,101.26313659267679,100.08681671747522,93.38442378676875,95.49983725594397,91.54552095699023,102.18734455793069,101.32209699743129
2018-04-23,,102.3091111120526,101.56296346180149,,109.64058529746781,,92.36441103486416,97.29366488727202,113.2524434392524,102.2795999069551,100.78242789240117,99.65760495990898,94.22375233194096,97.67552371178832,91.10629166286185,102.66919798461005,101.64344839926265
2018-04-24,,102.44400525148625,101.70836498429512,,108.62149011361313,,90.98141450599991,96.63516292526003,112.00835210451929,104.04745289602234,100.5235847460989,98.10171233873139,93.6216253321435,99.56965074393516,91.00493105652453,102.42827127127036,101.22569157688189
2018-04-25,,102.06090589549468,101.61489257697778,,108.58634890037675,,91.17898543869481,96.79978841576302,112.00835210451929,101.88415910676902,100.43114076527667,98.18218954327507,93.63987160486464,99.74882492265175,91.5624143913798,101.98083594649667,102.02907008146032
2018-04-26,,102.17961273819628,101.69797916125987,,108.34036040772219,,91.77169823677949,95.64740998224204,111.20571253372373,102.67504070714119,100.54207354226334,97.6188491114694,93.71285669574917,100.38873270378244,91.1231850972514,102.25618076174202,102.02907008146032
2018-04-27,,101.97996941183449,101.4591052314489,,107.81324220917668,,89.59841797713563,93.61702893270505,110.5636008770873,103.32635496627123,100.26474159979661,96.00930502059603,93.73110296847031,101.20781466362972,89.61966943658113,102.11850835411936,100.77579961431795
2018-05-02,,101.8612625691329,101.32928244350813,,113.2591478425773,,86.74893391550577,96.43415735269346,115.05452307141239,103.16352640148871,99.98740965732992,97.91822192918606,93.82422842121834,102.09698354599597,92.92326939361796,104.85011602647096,101.96479980109403
2018-05-03,,102.07709319222673,101.60450675394253,,113.1518609958682,,87.03491941193052,96.65674052027036,116.03510139304376,103.97766922540126,99.98740965732992,98.37729798345968,93.58595630371964,102.57678633782726,92.30170906322586,105.89409328528083,100.4544482124866
2018-05-04,,102.27134075301116,101.75510118795378,,112.68695132679542,,86.93959091312227,96.32286576890502,114.76852106093658,103.95440800186088,100.13532002664552,98.4853158785829,94.0075146654481,102.42526966672266,92.3535057574252,105.7200970754792,102.28615120292541
2018-05-07,,101.87744986586493,101.6512429576012,,111.07764862615888,,87.70221890358826,96.7123863121646,115.29966765182023,106.60618748546173,100.33869678445441,98.72835614261011,93.75091392352643,102.93032523707137,92.40530245162455,106.76407433428908,100.77579961431795
2018-05-08,,101.47816321314134,101.54219181573096,,108.61005115184948,,88.17886139762949,96.99061527163573,,106.79227727378462,100.32020798828998,98.72835614261011,93.78757117237238,102.77880856596676,92.21538123956029,106.76407433428908,100.74366447413483
2018-05-09,,101.31629024582097,101.43833358537837,,108.82462484526766,,87.13024791073877,96.93496947974151,,108.21121190974645,100.22776400746774,98.53932482614448,92.94445444891545,101.89496131785647,92.2499123690265,106.31168418880479,101.28996185724814
2018-05-10,,101.57528699353358,101.60450675394253,,109.11072310315862,,86.46294841908103,97.21319843921263,117.0156797146751,110.81646894626658,100.30171919212552,98.91738745907571,93.27436968852902,102.70305023041443,92.18085011009406,106.48568039860645,
2018-05-11,,101.54830816564684,101.5473847272486,,107.78751866041301,,88.27418989643773,97.21319843921263,,109.60688532216795,100.39416317294776,99.34945903956853,93.91587154333322,103.13234746521087,92.56069253422255,106.31168418880479,
2018-05-14,,101.5537039312242,101.54219181573096,,106.21397824201281,,88.56017539286249,97.54707319057798,,108.30425680390789,100.35718558061886,99.21443667066453,94.11748641198596,102.98083079410625,93.33764294721267,106.59007812448742,103.31447568878578
2018-05-15,,101.4835589787187,101.44871940841362,,106.21397824201281,,88.65550389167073,97.60271898247221,,109.97906489881369,99.95043206500104,98.24227561455568,93.51264180602773,103.48588636445497,93.1131906056822,106.27688494684446,101.70771867962894
2018-05-16,,101.56989122795623,101.4591052314489,,104.10400359006711,,88.08353289882125,97.82530215004913,,110.04884856943475,98.9520370721209,97.64817719137804,93.27436968852902,103.03133635114112,93.28584625301335,110.83558564364755,
2018-05-17,,101.34866483928506,101.20984547860267,,103.92519217888527,,88.17886139762949,98.15917690141447,114.97280821127644,112.09583624098627,98.47132837184527,97.59416824381644,93.29269831295201,103.28386413631547,93.82107875973986,110.31359701424262,
2018-05-18,,101.59687005584294,101.11637307128531,,103.1026596874488,,86.36761992027277,98.38176006899137,,113.16585252384277,98.58226114883195,97.97223087674766,93.69592805025749,103.13234746521087,93.76928206554052,113.37593030675157,
2018-05-21,,101.78572185105004,101.22542421315556,,103.35299566310339,,83.98440745006658,98.6599890284625,,112.21214235868806,98.32341800252968,97.54015929625484,93.86088567006429,102.72830300893187,93.993734407071,117.20384692238773,
2018-05-22,,102.17961273819628,101.38640447020208,,103.60333163875796,,82.93579396317584,98.27046848520293,,112.84019539427774,98.5637723526675,97.94522640296685,93.95252879217917,102.677797451897,94.04553110127036,116.15986966357788,
2018-05-23,,102.16342544146424,101.34486117806102,,104.42586413019444,,83.12645096079234,98.10353110952025,,112.72388927657595,98.71168272198307,98.40430245724049,94.52071614929145,101.41515852602518,93.68295424187497,114.31550983968044,
2018-05-24,,102.0123671006807,101.48517629391358,,106.4643142176674,,83.79375045245008,99.21644694740476,,112.8169341707374,99.24785781075204,98.29628456211728,93.97085741660214,101.74344464675184,94.04553110127036,115.46388482437129,
2018-05-25,,102.56247344190564,101.76068284227078,,105.64178172623093,,82.55447996794285,98.6599890284625,,111.04908118167016,99.63612253020543,98.70135166882929,94.08082916314001,101.61718075416466,93.80381319500674,116.26426738945885,
2018-05-28,,102.35213866437847,101.64112339675728,,105.53449487952182,,82.8404654643676,98.93821798793364,115.2179527916843,107.65294254477786,99.26634660691649,98.10725324565168,94.30077265621574,101.31414741195543,92.56069253422255,115.88147572789525,
2018-05-29,,102.53550744478679,101.6983040011333,,106.92922388674017,,84.55637844291606,99.1051553636163,115.2179527916843,107.88555478018145,99.50670095705432,98.08024877187087,94.42907302717657,101.26364185492056,92.38803688689143,120.0573847631347,
2018-05-30,,102.6325850344147,101.72949342170203,,106.14245367754009,,83.31710795840884,98.6599890284625,,107.9088160037218,99.80252169568544,98.02623982430927,92.92612582449247,102.65254467337957,92.7333481815537,121.34495671566687,
2018-05-31,,102.23348827705543,101.58914102914271,,105.39144575057637,,84.36572144529957,98.77128061225096,,109.90928122819261,102.12721803521052,99.32390466903735,94.50354738313274,91.86074297196046,92.62975479315502,121.3797559576272,
2018-06-01,,102.32517266725958,101.6255286864729,,105.5702571617582,,83.60309345483358,98.21482269330869,,110.42102814608047,101.8653533735818,99.07993219577824,94.68747799306487,92.58185794591103,92.92326939361796,121.93654382899246,
2018-06-04,,102.08247869318976,101.4487886365834,,106.64312562884923,,83.12645096079234,98.38176006899137,,109.53710165154686,101.37903328769981,98.89017582768783,95.20248370087488,92.55859617255778,93.07865947621598,118.80461205256287,
2018-06-05,,101.96382830586674,101.37601332192301,,105.5702571617582,,84.84236393934081,98.27046848520293,,108.44382414515003,101.19198710082216,98.83595972251914,96.1773159335152,92.32597843902533,92.61248922842191,117.3778431321894,
2018-06-06,,101.9530419070192,101.31363448078552,,104.24705271901257,,85.31900643338204,98.43740586088559,,108.16468946266575,101.60348871195303,99.16125635353129,97.6487608129723,93.48906710668754,91.95639776856358,114.69830150124407,
2018-06-07,,101.88832351393391,101.27724682345533,,103.81790533217617,,84.93769243814906,98.93821798793364,115.01366564134443,108.35077925098861,101.2293963381977,99.43233687937472,99.19377793640227,94.32649094740432,91.83553881543179,114.73310074320437,
2018-06-08,,102.15259028569884,101.40720274249175,,99.45490689933928,,84.36572144529957,98.6599890284625,115.66738452243199,108.93230983949758,101.19198710082216,99.62209324746513,98.51323467965335,94.32649094740432,89.4701564469952,114.07191514595812,
2018-06-11,,102.15259028569884,101.41759921601464,,100.38472623748484,,84.84236393934081,98.54869744467405,115.38138251195618,108.74622005117469,101.47255638113866,101.11303613960405,99.2305640583887,94.76846464111595,89.72913991799192,115.22029013064898,
2018-06-12,,101.7696731266109,101.24085916612513,,100.20591482630299,,85.31900643338204,98.32611427709715,115.42223994202416,109.81623633403119,101.43514714376313,100.48955093016414,98.86270283852441,96.30374168243007,89.83273330639061,114.73310074320437,
2018-06-13,,102.07169229434223,101.40720274249175,,100.7781113420849,,83.60309345483358,98.32611427709715,112.97079413794577,108.04838334496397,101.2293963381977,100.67930729825456,98.10858733780266,96.39678877584305,88.52055038667396,117.62143782591168,
2018-06-14,,102.39528425976864,101.56834808209689,,101.06420959997581,,83.31710795840884,98.43740586088559,,108.88578739241686,101.41644252507538,101.70941329645964,98.31091100872801,97.37378325667927,88.91765837553558,113.7935212102755,
2018-06-15,,102.58404623960074,101.67231281732603,,100.74234905984854,,82.26849447151811,98.43740586088559,,108.67643638055362,101.80923951751846,102.30579045331521,98.32930406972122,98.14142177733633,88.77953385767066,113.61952500047387,
2018-06-19,,102.97774979753622,101.90623347159156,,104.21129043677621,,80.55258149296964,98.27046848520293,110.31506118352749,107.0714119562689,100.91141782050566,98.89017582768783,94.79783635902416,95.72219734859895,,108.3648394644642,
2018-06-20,,102.51932784651545,101.6619163438031,,104.60467554137627,,80.55258149296964,98.38176006899137,,107.97859967434287,100.63084854018913,98.8630677751035,95.33123512782737,96.69919182943522,86.94938399596062,108.88682809386911,
2018-06-21,,102.8968518061796,101.88544052454573,,105.03382292821266,,80.8385669893944,98.32611427709715,108.27218968012886,106.9551058385671,100.21934692905823,99.16125635353129,94.9817669689563,96.30374168243007,87.13930520802488,108.57363491622615,
2018-06-22,,103.07482738716416,102.01539644358213,,103.06689740521244,,80.4572529941614,98.04788531762603,,106.76901605024425,100.72437163362795,99.21547245869996,95.12891145690202,95.83850621536519,86.89758730176126,109.23482051347241,
2018-06-25,,102.79438101712792,101.9478193656832,,103.60333163875796,,81.21988098462738,98.27046848520293,,108.51360781577111,100.83659934575458,99.37812077420602,94.81622942001738,95.3732707483003,87.45008537322092,109.61761217503603,
2018-06-26,,102.85909941021319,101.95301760244466,,105.14110977492177,,82.8404654643676,98.21482269330869,,109.67666899278903,100.96753167656894,99.18836440611561,94.7058710540581,95.3732707483003,87.46735093795402,108.67803264210715,
2018-06-27,,103.07482738716416,102.07777528471962,,107.07227301568565,,82.36382297032637,98.15917690141447,109.90648688284776,112.8169341707374,100.94882705788118,98.21247451307921,94.39318901717346,96.1176474956041,87.5709443263527,108.57363491622615,
2018-06-28,,103.24201656930114,102.17134354642585,,106.71465019332196,,83.31710795840884,98.04788531762603,108.31304711019682,114.21260758315887,100.79919010837904,99.21547245869996,94.7058710540581,97.88554227045066,86.552276007099,107.59925614133697,
2018-06-29,,103.41459895086189,102.29090299193932,,107.03651073344929,,83.0311224619841,98.49305165277983,109.08933828148832,115.0965340776925,100.91141782050566,97.96850203982012,94.72426411505131,97.74597163033118,86.77672834862948,108.33004022250385,
2018-07-02,,103.64650652608418,102.4624448050674,,116.29716482485557,,93.20627120193996,101.08324588265671,,116.67829727843686,100.98623629525672,100.82502888462976,94.41210049679714,90.14358711261592,89.98672603395242,113.11599305677595,
2018-07-03,,103.37145335547169,102.24931709784767,,115.0434858127931,,93.20627120193996,101.13987515205875,,117.12026052570366,100.85530396444233,100.44166375579087,94.81769827280368,90.00977674085053,89.63167878189502,112.86699558778304,
2018-07-04,,103.30134176296264,102.21292944051747,,114.01104427344751,,93.00496176089908,101.08324588265671,117.53079134963407,115.5384973249593,101.07975938869554,101.01671144904923,92.36567535421865,89.80906118320246,89.0991079038089,111.40858184082461,
2018-07-05,,103.36606015604792,102.25451533460914,,114.26915465828391,,91.89775983517407,100.68684099684238,117.78354573963328,115.74784833682253,101.19198710082216,100.87979533160676,90.9460831381957,89.83136291183001,87.85644252160793,109.77231275887125,
2018-07-06,,103.1233661819781,102.08297352148105,,113.93729844920854,,92.40103343777633,100.74347026624442,118.24692878796516,115.3058850895557,101.52867023720195,100.82502888462976,90.48517657455191,89.18461278163065,87.90969960941655,110.23473662985808,
2018-07-09,,102.98853619638378,102.00499997005923,,113.60544224013319,,92.90430704037863,100.91335807445057,118.24692878796516,115.77110956036287,101.92146722964507,101.12624434300317,91.94164131566633,88.5824661086864,87.07533856708162,111.72872144381547,
