ts_code,511380.SH,511010.SH,511260.SH,511030.SH,511880.SH,510300.SH,510500.SH,512100.SH,563300.SH,159915.SZ,510880.SH,512480.SH,159819.SZ,516160.SH,588000.SH,512880.SH,512660.SH,159928.SZ,159920.SZ,161226.SZ,159941.SZ,513500.SH,513880.SH,513030.SH,518880.SH,159980.SZ,159981.SZ,159985.SZ,515220.SH,162411.SZ,511090.SH,513310.SH,516980.SH,520830.SH,520870.SH,562500.SH
510880.SH,0.4489067025774539,-0.6415913110187884,-0.6994872975306026,-0.27478623888776416,-0.3978933264551377,0.5759664954421565,0.420982120122228,0.318293390823286,0.16769219555307377,0.3885536348532343,1.0,0.2792007810877425,0.26788446116928916,0.32571276668630067,0.26822409882960335,0.5704755918459489,0.28447800532173056,0.6194856658264034,0.6356048975405489,0.49892888434098565,0.3918451868552674,0.4129239746810767,0.36923858705478807,0.43977210439705566,0.3244477192156974,0.7066771544968462,0.6756985624492833,0.5432921637694027,0.96102453537116,0.6017540701478123,-0.6114090477254587,0.31205957455345623,0.5488363974712666,0.529914449626674,0.5279625206595591,0.19623672826099203
512480.SH,0.9793782257677923,-0.4397406703511151,-0.49999488651987467,-0.26220042461938103,-0.9322518098199711,0.8816247197921363,0.9879390738576778,0.9883009363770381,0.9731837736162302,0.9769745185402661,0.2792007810877425,1.0,0.9964199259608417,0.9940466170589262,0.993789115175358,0.911129198308171,0.9926376765108365,0.8219432434521861,0.7842001660793989,0.6699569760872769,0.6449578257728978,0.5627519955771303,0.6506969083670301,0.6267230329431351,0.4097352600828886,0.5732548232226136,0.15188952689707197,0.08304683202434462,0.14667324807103635,0.14996586232998782,-0.5696755049470527,0.9563503587896272,0.9221863350740486,0.5713135991439626,0.8052336331817572,0.9927965514220339
159819.SZ,0.9811081365444628,-0.3838750177956591,-0.4458990063133614,-0.2931751101222874,-0.9428289805786182,0.8918172541725973,0.983749875108766,0.9781462231760858,0.9617606243006205,0.9818811754347252,0.26788446116928916,0.9964199259608417,1.0,0.9959748493081658,0.9969853527962337,0.9171531279358617,0.9852901926893306,0.8336140844017822,0.7987792219702532,0.6850156340573057,0.6717163375809744,0.5875572909390341,0.6778837740867599,0.6502599909872536,0.42528602662539056,0.5627788407494082,0.12045549318661948,0.06256625922152065,0.1254730957422164,0.1373441073675787,-0.5148846936584826,0.9682528408586603,0.9300779921545026,0.5709598047790457,0.8160172426128733,0.9890719661440939
516160.SH,0.9887352907937726,-0.41081355613834397,-0.4717358399241973,-0.29169554917040286,-0.9460314918759153,0.9138709688345955,0.9903658886893076,0.9774061227265921,0.9501538089915856,0.9898502848229138,0.32571276668630067,0.9940466170589262,0.9959748493081658,1.0,0.9980027624512955,0.9391868549563329,0.9848279710515916,0.8619010590606327,0.8094631718841018,0.6962973294946689,0.643640108542232,0.5594218917838366,0.648183963713423,0.6252463253997874,0.43917973845446734,0.5900417635651484,0.17096678661924836,0.10877288760783228,0.1834674616784969,0.17297949889738587,-0.5355860567889287,0.9556421186185763,0.9506215418961117,0.55362785749714,0.8103652259169656,0.9804225987264935
588000.SH,0.9781388136518657,-0.3776339316504223,-0.4335503337782181,-0.26899188223503956,-0.9410928348950337,0.8977332484381684,0.9806772403080678,0.9724757435882738,0.9536213269947459,0.9850924487863757,0.26822409882960335,0.993789115175358,0.9969853527962337,0.9980027624512955,1.0,0.9235206084909343,0.9830798370493115,0.8433988322640346,0.7846295415111009,0.6715439154676279,0.6270134249508441,0.5378841537462742,0.632580969769571,0.6050401740586983,0.4184167319535825,0.5492219332655804,0.12314943367093154,0.0686213697387862,0.12169411238399958,0.1288734960295696,-0.5051842244023022,0.9521469971936922,0.9365083380773811,0.5227147464759636,0.7902911970795009,0.9842991121765028
512880.SH,0.9643920068883904,-0.5353002459746816,-0.578355917125702,-0.21685603361255373,-0.9695106219050202,0.9945991374878048,0.9464611534325298,0.8805352042237964,0.803032788295784,0.9728778789409375,0.5704755918459489,0.911129198308171,0.9171531279358617,0.9391868549563329,0.9235206084909343,1.0,0.8835974575076846,0.9796786847526463,0.925555614497275,0.743758372015503,0.7003026613437525,0.6239893501421924,0.6931948143057396,0.6977078124602518,0.45823151890076275,0.6998850250729765,0.30668809706062844,0.23307863086312705,0.3998783699066032,0.3028808228310331,-0.6127954513105733,0.9151408166409081,0.9980862407578568,0.6314414191033874,0.8831860159687352,0.8601310969728567
512660.SH,0.9705120706629945,-0.43141769266445984,-0.5039478518552527,-0.3198148836512929,-0.8876834862696542,0.8437388141794472,0.983874807348375,0.9977506401992273,0.9869898393136753,0.9538526633861185,0.28447800532173056,0.9926376765108365,0.9852901926893306,0.9848279710515916,0.9830798370493115,0.8835974575076846,1.0,0.777190202468269,0.7337903631431768,0.6340803929629145,0.5877764547858648,0.5082611619389428,0.5949649968690908,0.5700910910550419,0.3819990439818615,0.547298178114028,0.1522227133522031,0.07042078786968302,0.1695374935871497,0.1326216316442114,-0.5699344175648976,0.9254972233043243,0.8990892700377278,0.5263806537284559,0.7531617120095613,0.9942417106882926
159928.SZ,0.8963142201866938,-0.5244119582196078,-0.5493909341402831,-0.14630462528086008,-0.9477387179016606,0.9928933594439205,0.8679490535317864,0.7726091150777008,0.6753574124717703,0.9214322402238315,0.6194856658264034,0.8219432434521861,0.8336140844017822,0.8619010590606327,0.8433988322640346,0.9796786847526463,0.777190202468269,1.0,0.947178764011431,0.7643196637036219,0.7091170745672363,0.6405374942265053,0.6979921565005937,0.7112627212436787,0.49642345176676167,0.7306808411329455,0.362556235461408,0.30941366686034916,0.4399747018089553,0.37459101229700364,-0.5717649486983364,0.8598197576247169,0.9691802659926515,0.6411704062254462,0.8860572861604741,0.7519157855543719
159920.SZ,0.8679996671247742,-0.524241450074515,-0.5737499546878112,-0.2534813958241686,-0.9237901255711086,0.948888707418753,0.838396563598828,0.744277325288211,0.6493149837564015,0.8709342680278831,0.6356048975405489,0.7842001660793989,0.7987792219702532,0.8094631718841018,0.7846295415111009,0.925555614497275,0.7337903631431768,0.947178764011431,1.0,0.8507462358210324,0.8854133790641852,0.8483307573193849,0.8771105489677663,0.8920003139557329,0.5841551011326097,0.8218657911398713,0.41587640408401005,0.362734637540267,0.48652175474078035,0.48338181390139645,-0.5755179990118033,0.8904407540963142,0.9110529508501509,0.8449989685363223,0.97933992326685,0.7168124522094537
161226.SZ,0.73475490825121,-0.2453312796011448,-0.3332179241300629,-0.4915321925074556,-0.7450589057409785,0.7788675558826759,0.7219213066579265,0.6460105708541187,0.5637554696261416,0.7308029227507724,0.49892888434098565,0.6699569760872769,0.6850156340573057,0.6962973294946689,0.6715439154676279,0.743758372015503,0.6340803929629145,0.7643196637036219,0.8507462358210324,1.0,0.7700669130425922,0.7845966724095108,0.7792150585604053,0.7708762040077106,0.9193892363601309,0.9240657223776589,0.6496538160665855,0.6708030481878509,0.4679737549622185,0.7623504667383398,-0.3113916206210151,0.7756736647158287,0.7293961841692758,0.7827517078703562,0.8335354681665296,0.618156800417068
