date,asset_count,min_observations_required,included_assets,excluded_assets,exclusion_reasons
2017-07-21,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-07-28,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-08-04,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-08-11,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-08-18,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-08-25,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:no_observations|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-09-01,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:insufficient_observations(5)|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-09-08,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:insufficient_observations(10)|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-09-15,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:insufficient_observations(15)|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-09-22,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:insufficient_observations(20)|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-09-29,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:insufficient_observations(25)|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-10-13,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:insufficient_observations(30)|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-10-20,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:insufficient_observations(35)|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-10-27,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:insufficient_observations(40)|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-11-03,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:insufficient_observations(45)|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-11-10,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:insufficient_observations(50)|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-11-17,17,60,5年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,10年国债ETF|中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,10年国债ETF:insufficient_observations(55)|中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-11-24,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-12-01,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-12-08,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-12-15,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-12-22,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2017-12-29,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-01-05,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-01-12,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-01-19,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-01-26,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-02-02,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-02-09,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-02-14,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-02-23,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-03-02,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-03-09,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-03-16,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
2018-03-23,18,60,5年国债ETF|10年国债ETF|日利ETF|沪深300ETF|中证500ETF|中证1000ETF|创业板ETF|红利ETF|证券ETF|军工ETF|消费ETF|恒生ETF|白银LOF|纳指ETF|标普500ETF|欧洲ETF|黄金ETF|原油ETF,中证2000ETF|人工智能ETF|信用债ETF|半导体ETF|可转债ETF|新能源ETF|日经225ETF|有色金属期货ETF|煤炭ETF|科创50ETF|能源化工期货ETF|豆粕ETF,中证2000ETF:no_observations|人工智能ETF:no_observations|信用债ETF:no_observations|半导体ETF:no_observations|可转债ETF:no_observations|新能源ETF:no_observations|日经225ETF:no_observations|有色金属期货ETF:no_observations|煤炭ETF:no_observations|科创50ETF:no_observations|能源化工期货ETF:no_observations|豆粕ETF:no_observations
