date,portfolio_return,net_return,gross_return,transaction_cost,is_rebalance_day,turnover,target_vol_scalar,drawdown_scalar,trend_scalar,final_risk_scalar,turnover_cap_bound,gross_exposure,risky_exposure,defensive_cash_proxy_exposure,reentry_state,trend_positive_count,ema_deviation_min,ema_deviation_max,ema_strong_trend_count,ema_overextended_count,ema_stop_count,ema_insufficient_history,weight_可转债ETF,previous_weight_可转债ETF,weight_5年国债ETF,previous_weight_5年国债ETF,weight_10年国债ETF,previous_weight_10年国债ETF,weight_信用债ETF,previous_weight_信用债ETF,weight_日利ETF,previous_weight_日利ETF,weight_沪深300ETF,previous_weight_沪深300ETF,weight_中证500ETF,previous_weight_中证500ETF,weight_中证1000ETF,previous_weight_中证1000ETF,weight_中证2000ETF,previous_weight_中证2000ETF,weight_创业板ETF,previous_weight_创业板ETF,weight_红利ETF,previous_weight_红利ETF,weight_半导体ETF,previous_weight_半导体ETF,weight_人工智能ETF,previous_weight_人工智能ETF,weight_新能源ETF,previous_weight_新能源ETF,weight_科创50ETF,previous_weight_科创50ETF,weight_证券ETF,previous_weight_证券ETF,weight_军工ETF,previous_weight_军工ETF,weight_消费ETF,previous_weight_消费ETF,weight_恒生ETF,previous_weight_恒生ETF,weight_白银LOF,previous_weight_白银LOF,weight_纳指ETF,previous_weight_纳指ETF,weight_标普500ETF,previous_weight_标普500ETF,weight_日经225ETF,previous_weight_日经225ETF,weight_欧洲ETF,previous_weight_欧洲ETF,weight_黄金ETF,previous_weight_黄金ETF,weight_有色金属期货ETF,previous_weight_有色金属期货ETF,weight_能源化工期货ETF,previous_weight_能源化工期货ETF,weight_豆粕ETF,previous_weight_豆粕ETF,weight_煤炭ETF,previous_weight_煤炭ETF,weight_原油ETF,previous_weight_原油ETF,nav_gross,nav_net
2018-01-02,0.0016200309927244104,0.0016200309927244104,0.0016200309927244104,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999999987,0.9999999999999987,1.3322676295501878e-15,1.0,30,,,,,,,0.0,0.0,0.0982864882180452,0.0982864882180452,0.08576538813935945,0.08576538813935945,0.0,0.0,0.6159968684979211,0.6159968684979211,0.008378762068806141,0.008378762068806141,8.309804264425539e-08,8.309804264425539e-08,2.6650593776877054e-08,2.6650593776877054e-08,0.0,0.0,1.1495063432630376e-08,1.1495063432630376e-08,0.018325372423576843,0.018325372423576843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.070849694862373e-08,1.070849694862373e-08,3.001939959153333e-08,3.001939959153333e-08,0.024083843903307475,0.024083843903307475,0.015350461925365776,0.015350461925365776,0.012941533936908865,0.012941533936908865,0.028524850643627628,0.028524850643627628,0.020022545757104156,0.020022545757104156,0.0,0.0,0.019969800308122124,0.019969800308122124,0.042689337331955,0.042689337331955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00966458487430247,0.00966458487430247,1.0016200309927243,1.0016200309927243
2018-01-03,0.0010611221728370494,0.0010611221728370494,0.0010611221728370494,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999999988,0.9999999999999988,1.2212453270876722e-15,1.0,30,,,,,,,0.0,0.0,0.09824772673567304,0.09824772673567304,0.08569997779635116,0.08569997779635116,0.0,0.0,0.6152584928160314,0.6152584928160314,0.008488348689715436,0.008488348689715436,8.407166754515885e-08,8.407166754515885e-08,2.689881169064532e-08,2.689881169064532e-08,0.0,0.0,1.1623068453382008e-08,1.1623068453382008e-08,0.01856114475353874,0.01856114475353874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0837016679660671e-08,1.0837016679660671e-08,3.022000969426469e-08,3.022000969426469e-08,0.024220174799823996,0.024220174799823996,0.015588192372622435,0.015588192372622435,0.012981548397571761,0.012981548397571761,0.028704735785537953,0.028704735785537953,0.019904523911655616,0.019904523911655616,0.0,0.0,0.019903125937065565,0.019903125937065565,0.042856371038611396,0.042856371038611396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009585473315226198,0.009585473315226198,1.0026828722163685,1.0026828722163685
2018-01-04,0.001540114535958571,0.001540114535958571,0.001540114535958571,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999999988,0.9999999999999988,1.2212453270876722e-15,1.0,30,,,,,,,0.0,0.0,0.09818301389185821,0.09818301389185821,0.08557426470538679,0.08557426470538679,0.0,0.0,0.6147044807445525,0.6147044807445525,0.008524453993474373,0.008524453993474373,8.452340094023643e-08,8.452340094023643e-08,2.7096643296308652e-08,2.7096643296308652e-08,0.0,0.0,1.1778110164985979e-08,1.1778110164985979e-08,0.018629846871308038,0.018629846871308038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0993627754007446e-08,1.0993627754007446e-08,3.0472433350382086e-08,3.0472433350382086e-08,0.02444169944952169,0.02444169944952169,0.015610525246183081,0.015610525246183081,0.01298300839864191,0.01298300839864191,0.028694834473306834,0.028694834473306834,0.019981192470947685,0.019981192470947685,0.0,0.0,0.020002213650319862,0.020002213650319862,0.042968163167429116,0.042968163167429116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009702138072853117,0.009702138072853117,1.0042271186828258,1.0042271186828258
2018-01-05,0.00033649370794213486,0.00033649370794213486,0.0004522796363628363,0.00011578592842070145,True,0.3859530947356715,1.0,1.0,1.0,1.0,False,0.9999999999999984,0.9999999999999984,1.5543122344752192e-15,1.0,30,,,,,,,0.0,0.0,0.13665401081718925,0.09804992826740928,0.08145106649535516,0.08544354364527768,0.0,0.0,0.43838789865714184,0.6144391612994119,0.01716485767620001,0.008537956294939487,4.5926656781708254e-10,8.471994758064348e-08,1.7449945238931047e-10,2.705497553521686e-08,0.0,0.0,1.4425784579956495e-10,1.1787849216024542e-08,0.030614961148038473,0.018607081626602552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1358007939021967e-10,1.0965533024954484e-08,1.5244831715420446e-10,3.039007206022812e-08,0.06713089169090099,0.024866897775686743,0.036324692850637,0.015673812492371663,6.1184716975903794e-09,0.012932649819787582,0.0484834914441387,0.028855649794318698,0.037643892851701215,0.019987072828032776,0.0,0.0,0.03133073842274845,0.020125741242614677,0.04627466432987282,0.042682319828098045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028538826453555075,0.00979802016707015,1.0046813101588894,1.0045650347896076
2018-01-08,0.002217002752721688,0.002217002752721688,0.002217002752721688,0.0,False,0.0,1.0,1.0,1.0,1.0,False,1.0000000000000029,1.0000000000000029,0.0,1.0,30,,,,,,,0.0,0.0,0.13660345108491348,0.13660345108491348,0.08134540470385954,0.08134540470385954,0.0,0.0,0.4383426113786888,0.4383426113786888,0.017222912678635093,0.017222912678635093,4.5987553349963264e-10,4.5987553349963264e-10,1.7462870461902823e-10,1.7462870461902823e-10,0.0,0.0,1.4444814009088183e-10,1.4444814009088183e-10,0.030910711737293543,0.030910711737293543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1387626959300009e-10,1.1387626959300009e-10,1.514893324717454e-10,1.514893324717454e-10,0.06718379477613746,0.06718379477613746,0.036218399400060754,0.036218399400060754,6.122892181616419e-09,6.122892181616419e-09,0.04818622341333029,0.04818622341333029,0.03764984621251469,0.03764984621251469,0.0,0.0,0.03144995010434085,0.03144995010434085,0.04640684646924898,0.04640684646924898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028479840873769296,0.028479840873769296,1.0069086913891196,1.006792158237024
2018-01-09,0.002402118414146075,0.002402118414146075,0.002402118414146075,0.0,False,0.0,1.0,1.0,1.0,1.0,False,1.0000000000000029,1.0000000000000029,0.0,1.0,30,,,,,,,0.0,0.0,0.13637962415489885,0.13637962415489885,0.08108932510510866,0.08108932510510866,0.0,0.0,0.4374470543152665,0.4374470543152665,0.01725458744472024,0.01725458744472024,4.6096309783869104e-10,4.6096309783869104e-10,1.7445008739472672e-10,1.7445008739472672e-10,0.0,0.0,1.4455351402198706e-10,1.4455351402198706e-10,0.031054707077710398,0.031054707077710398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1605174112039868e-10,1.1605174112039868e-10,1.50976603609294e-10,1.50976603609294e-10,0.06786584894862312,0.06786584894862312,0.03625037217367588,0.03625037217367588,6.116518336797577e-09,6.116518336797577e-09,0.048663454827183344,0.048663454827183344,0.03786452644507898,0.03786452644507898,0.0,0.0,0.031513460206867204,0.031513460206867204,0.04633813730599911,0.04633813730599911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02827889483135721,0.02827889483135721,1.0093274052980692,1.0092105922195431
2018-01-10,0.001463449555799037,0.001463449555799037,0.001463449555799037,0.0,False,0.0,1.0,1.0,1.0,1.0,False,1.0000000000000029,1.0000000000000029,0.0,1.0,30,,,,,,,0.0,0.0,0.13607886439646655,0.13607886439646655,0.08100893537332002,0.08100893537332002,0.0,0.0,0.436003070475307,0.436003070475307,0.017352451892107736,0.017352451892107736,4.594520484524224e-10,4.594520484524224e-10,1.7382486082024407e-10,1.7382486082024407e-10,0.0,0.0,1.4403755577747566e-10,1.4403755577747566e-10,0.03097065857570959,0.03097065857570959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1485114001339838e-10,1.1485114001339838e-10,1.5061480900314444e-10,1.5061480900314444e-10,0.06925008854782719,0.06925008854782719,0.03647660708025855,0.03647660708025855,6.1018609442628045e-09,6.1018609442628045e-09,0.048786661642585126,0.048786661642585126,0.03777378933015694,0.03777378933015694,0.0,0.0,0.03143794254617417,0.03143794254617417,0.04632869236098866,0.04632869236098866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028532230634460018,0.028532230634460018,1.0108045050410084,1.0106875210124344
2018-01-11,-0.0013889796285390045,-0.0013889796285390045,-0.0013889796285390045,0.0,False,0.0,1.0,1.0,1.0,1.0,False,1.0000000000000029,1.0000000000000029,0.0,1.0,30,,,,,,,0.0,0.0,0.1358700995691922,0.1358700995691922,0.0807916316340935,0.0807916316340935,0.0,0.0,0.4353963285510722,0.4353963285510722,0.017400687697324068,0.017400687697324068,4.5648099375814733e-10,4.5648099375814733e-10,1.7274333565373625e-10,1.7274333565373625e-10,0.0,0.0,1.429805325475676e-10,1.429805325475676e-10,0.03102156188380437,0.03102156188380437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1433787513211023e-10,1.1433787513211023e-10,1.4862536435025683e-10,1.4862536435025683e-10,0.0697832861420033,0.0697832861420033,0.036691286025539095,0.036691286025539095,6.050086472327212e-09,6.050086472327212e-09,0.049023261237579066,0.049023261237579066,0.03783275045785122,0.03783275045785122,0.0,0.0,0.03141851545003463,0.03141851545003463,0.04614263393269895,0.04614263393269895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028627950333555762,0.028627950333555762,1.009400518175071,1.0092836966349295
2018-01-12,0.003135542185046668,0.003135542185046668,0.0031510136206771328,1.5471435630464784e-05,True,0.05157145210154929,1.0,1.0,1.0,1.0,False,1.000000000000003,1.000000000000003,0.0,1.0,30,,,,,,,0.0,0.0,0.12940374975225957,0.13593750073807495,0.07196060407106786,0.08068772009533859,0.0,0.0,0.44582447742892894,0.43600192634476886,0.02030489607332415,0.017400325350079203,2.411274694552493e-10,4.581996130330439e-10,1.0406924156508592e-10,1.7401943633723801e-10,0.0,0.0,0.0,1.4419666625763818e-10,0.034623206543286544,0.0309876742743669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1403569285718211e-10,0.0,1.4989517544071923e-10,0.07328348182724886,0.0694660381558019,0.03609615043742592,0.036608142683724886,2.145705361390653e-09,6.079960291019764e-09,0.05197292693947588,0.0490914482591465,0.04027276792764921,0.03788537246842948,0.0,0.0,0.02543623309679819,0.031249812682064008,0.046628227272877354,0.046291473131916346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024193276093772594,0.028392558695984445,1.0125811529565591,1.0124483482424083
2018-01-15,0.0003408256551659191,0.0003408256551659191,0.0003408256551659191,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999551584,0.9999999999551584,4.4841574897702685e-11,1.0,30,,,,,,,0.0,0.0,0.12911029779470332,0.12911029779470332,0.07174410839981439,0.07174410839981439,0.0,0.0,0.4445703488058901,0.4445703488058901,0.02035065619837956,0.02035065619837956,2.3916199182259467e-10,2.3916199182259467e-10,1.0324833683243806e-10,1.0324833683243806e-10,0.0,0.0,0.0,0.0,0.03460025452095875,0.03460025452095875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07398279499612744,0.07398279499612744,0.0361146537726579,0.0361146537726579,2.1439983120042087e-09,2.1439983120042087e-09,0.051954292720052656,0.051954292720052656,0.040582375606094664,0.040582375606094664,0.0,0.0,0.02539942132055852,0.02539942132055852,0.047161817654890616,0.047161817654890616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024428975678621893,0.024428975678621893,1.0129262665914243,1.0127934166140198
2018-01-16,0.002188399286524364,0.002188399286524364,0.002188399286524364,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999551736,0.9999999999551736,4.482636484226532e-11,1.0,30,,,,,,,0.0,0.0,0.12891919707866065,0.12891919707866065,0.07175267953476927,0.07175267953476927,0.0,0.0,0.44446318487736236,0.44446318487736236,0.020305634592853453,0.020305634592853453,2.339657257394821e-10,2.339657257394821e-10,1.0037356265633976e-10,1.0037356265633976e-10,0.0,0.0,0.0,0.0,0.034534856978826,0.034534856978826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736091427066739,0.0736091427066739,0.03605840230137586,0.03605840230137586,2.1633924119173713e-09,2.1633924119173713e-09,0.0523702998849224,0.0523702998849224,0.04073808900782591,0.04073808900782591,0.0,0.0,0.025412303345884783,0.025412303345884783,0.047298709427308405,0.047298709427308405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02453749772097889,0.02453749772097889,1.0151429537105348,1.0150098130043346
2018-01-17,-0.001519840388230313,-0.001519840388230313,-0.001519840388230313,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999552714,0.9999999999552714,4.4728554193795844e-11,1.0,30,,,,,,,0.0,0.0,0.12864120942629828,0.12864120942629828,0.07163919076213267,0.07163919076213267,0.0,0.0,0.4435280128323099,0.4435280128323099,0.02046557044652319,0.02046557044652319,2.346952947374216e-10,2.346952947374216e-10,1.0040076712255118e-10,1.0040076712255118e-10,0.0,0.0,0.0,0.0,0.03470550843462712,0.03470550843462712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07466530496737579,0.07466530496737579,0.036374322540152215,0.036374322540152215,2.1486280655038285e-09,2.1486280655038285e-09,0.052328069921983245,0.052328069921983245,0.040624965333538286,0.040624965333538286,0.0,0.0,0.025421278987964355,0.025421278987964355,0.0471615100449816,0.0471615100449816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02444505377366064,0.02444505377366064,1.013600098449658,1.0134671600960805
2018-01-18,0.0009546057159667368,0.0009546057159667368,0.0009546057159667368,0.0,False,0.0,1.0,1.0,1.0,1.0,False,0.9999999999552032,0.9999999999552032,4.479683290981029e-11,1.0,30,,,,,,,0.0,0.0,0.12882055558797637,0.12882055558797637,0.07158327118740497,0.07158327118740497,0.0,0.0,0.44422084108027066,0.44422084108027066,0.020434870431246498,0.020434870431246498,2.3370370040962095e-10,2.3370370040962095e-10,1.0043021389251989e-10,1.0043021389251989e-10,0.0,0.0,0.0,0.0,0.03486548209060975,0.03486548209060975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07437270737684924,0.07437270737684924,0.036495566327638805,0.036495566327638805,2.1343013062192447e-09,2.1343013062192447e-09,0.05219101121230181,0.05219101121230181,0.0403963556450152,0.0403963556450152,0.0,0.0,0.02556758175216893,0.02556758175216893,0.047114407121269596,0.047114407121269596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02393734767401625,0.02393734767401625,1.0145676868973426,1.0144346216400528
