date,constraint,component,lhs,rhs,slack,dual,binding
2018-08-17,asset_upper,日利ETF,0.17003515624837104,0.4,0.22996484375162898,1.319625653331663e-10,False
2018-08-17,asset_upper,沪深300ETF,0.024375581550620667,0.4,0.3756244184493793,8.534827874317057e-11,False
2018-08-17,asset_upper,中证500ETF,0.016485240649540576,0.4,0.3835147593504594,8.41782169688273e-11,False
2018-08-17,asset_upper,中证1000ETF,0.002711088655748735,0.4,0.39728891134425126,8.194996052109175e-11,False
2018-08-17,asset_upper,创业板ETF,0.012927382393744547,0.4,0.3870726176062555,8.365323719949688e-11,False
2018-08-17,asset_upper,红利ETF,0.02745193014398802,0.4,0.372548069856012,8.642963234388418e-11,False
2018-08-17,asset_upper,证券ETF,0.013611710853657307,0.4,0.3863882891463427,8.382732530671678e-11,False
2018-08-17,asset_upper,军工ETF,0.011562829439657241,0.4,0.38843717056034277,8.348070123575948e-11,False
2018-08-17,asset_upper,消费ETF,0.043395588914844234,0.4,0.3566044110851558,8.9563009744498e-11,False
2018-08-17,asset_upper,恒生ETF,0.08220711075876581,0.4,0.3177928892412342,9.914110583799934e-11,False
2018-08-17,asset_upper,白银LOF,0.046392341336371906,0.4,0.3536076586636281,9.038441916952091e-11,False
2018-08-17,asset_upper,纳指ETF,0.027823449828621664,0.4,0.37217655017137835,8.614664293052692e-11,False
2018-08-17,asset_upper,标普500ETF,0.05340244143433974,0.4,0.34659755856566027,9.213352661989443e-11,False
2018-08-17,asset_upper,欧洲ETF,0.05048762533407329,0.4,0.3495123746659267,9.060497738004887e-11,False
2018-08-17,asset_upper,黄金ETF,0.09331804245543739,0.4,0.3066819575445626,1.0279910673671127e-10,False
2018-08-17,asset_upper,原油ETF,0.05659006200046732,0.4,0.3434099379995327,9.224707613642427e-11,False
2018-08-17,turnover_upper,,0.0018448767438742591,0.8,0.7981551232561258,1.226167783667448e-09,False
2018-08-17,group_cash_lower,,0.0,0.17003515624837104,0.17003515624837104,1.7641702567916546e-10,False
2018-08-17,group_cash_upper,,0.17003515624837104,0.3,0.12996484375162895,2.0529465292477003e-10,False
2018-08-17,group_bond_lower,,0.0,0.26722241800175023,0.26722241800175023,1.1507096679443431e-10,False
2018-08-17,group_bond_upper,,0.26722241800175023,0.7,0.4327775819982497,7.587613145804784e-11,False
2018-08-17,group_defensive_lower,,0.0,0.02745193014398802,0.02745193014398802,9.893400888618235e-10,False
2018-08-17,group_defensive_upper,,0.02745193014398802,0.25,0.22254806985601197,1.367757678629395e-10,False
2018-08-17,group_commodity_gold_lower,,0.0,0.1963004457922766,0.1963004457922766,1.4943478325150514e-10,False
2018-08-17,group_commodity_gold_upper,,0.1963004457922766,0.4,0.20369955420772343,1.507837173348866e-10,False
2018-08-17,group_equity_lower,,0.0,0.33899004981361386,0.33899004981361386,8.937255613505267e-11,False
2018-08-17,group_equity_upper,,0.33899004981361386,0.7,0.3610099501863861,8.87258240229352e-11,False
2018-08-24,asset_lower,5年国债ETF,0.0,0.1584828084064141,0.1584828084064141,2.423120465614969e-11,False
2018-08-24,asset_lower,10年国债ETF,0.0,0.10590281579599682,0.10590281579599682,3.587625814135793e-11,False
2018-08-24,asset_lower,日利ETF,0.0,0.17122860923078834,0.17122860923078834,2.3299179039589404e-11,False
2018-08-24,asset_lower,沪深300ETF,0.0,0.02454967247187553,0.02454967247187553,1.5601410307171264e-10,False
2018-08-24,asset_lower,中证500ETF,0.0,0.016315868627416626,0.016315868627416626,2.7061879700521784e-10,False
2018-08-24,asset_lower,中证1000ETF,0.0,0.002676693521305661,0.002676693521305661,3.892998359680594e-09,False
2018-08-24,asset_lower,创业板ETF,0.0,0.012772905462960688,0.012772905462960688,3.743512269054664e-10,False
2018-08-24,asset_lower,红利ETF,0.0,0.027540333375609415,0.027540333375609415,1.3673366189270052e-10,False
2018-08-24,asset_lower,证券ETF,0.0,0.013735844614080749,0.013735844614080749,3.491752181038328e-10,False
2018-08-24,asset_lower,军工ETF,0.0,0.011662006697801154,0.011662006697801154,4.3461168787234996e-10,False
2018-08-24,asset_lower,消费ETF,0.0,0.044008583588256774,0.044008583588256774,6.4763568588787e-11,False
2018-08-24,asset_lower,恒生ETF,0.0,0.08251262868785807,0.08251262868785807,3.8087852299638333e-11,False
2018-08-24,asset_lower,白银LOF,0.0,0.04574010958065133,0.04574010958065133,8.723255692881116e-11,False
2018-08-24,asset_lower,纳指ETF,0.0,0.027616465385094595,0.027616465385094595,1.3838954997347124e-10,False
2018-08-24,asset_lower,标普500ETF,0.0,0.052250528542638,0.052250528542638,5.5214420824186175e-11,False
2018-08-24,asset_lower,欧洲ETF,0.0,0.050681420999409164,0.050681420999409164,5.712438294263151e-11,False
2018-08-24,asset_lower,黄金ETF,0.0,0.09355344306656431,0.09355344306656431,3.7533623902357626e-11,False
2018-08-24,asset_lower,原油ETF,0.0,0.05876926194527888,0.05876926194527888,5.178754883902426e-11,False
2018-08-24,budget,,1.0000000000000004,1.0,-4.440892098500626e-16,0.005071579943545545,True
2018-08-24,asset_upper,5年国债ETF,0.1584828084064141,0.4,0.24151719159358592,1.7127783090467435e-11,False
2018-08-24,asset_upper,10年国债ETF,0.10590281579599682,0.4,0.2940971842040032,1.4023003745987301e-11,False
2018-08-24,asset_upper,日利ETF,0.17122860923078834,0.4,0.22877139076921169,1.759553488369052e-11,False
2018-08-24,asset_upper,沪深300ETF,0.02454967247187553,0.4,0.3754503275281245,1.1322007481521706e-11,False
2018-08-24,asset_upper,中证500ETF,0.016315868627416626,0.4,0.3836841313725834,1.1152369938836918e-11,False
2018-08-24,asset_upper,中证1000ETF,0.002676693521305661,0.4,0.39732330647869435,1.0857043120758832e-11,False
2018-08-24,asset_upper,创业板ETF,0.012772905462960688,0.4,0.38722709453703935,1.1081159190423243e-11,False
2018-08-24,asset_upper,红利ETF,0.027540333375609415,0.4,0.3724596666243906,1.1452949083950662e-11,False
2018-08-24,asset_upper,证券ETF,0.013735844614080749,0.4,0.3862641553859193,1.1108814056201189e-11,False
2018-08-24,asset_upper,军工ETF,0.011662006697801154,0.4,0.38833799330219887,1.1062482680707371e-11,False
2018-08-24,asset_upper,消费ETF,0.044008583588256774,0.4,0.35599141641174326,1.1939162938591208e-11,False
2018-08-24,asset_upper,恒生ETF,0.08251262868785807,0.4,0.31748737131214194,1.3117379360000145e-11,False
2018-08-24,asset_upper,白银LOF,0.04574010958065133,0.4,0.3542598904193487,1.1944508936753066e-11,False
2018-08-24,asset_upper,纳指ETF,0.027616465385094595,0.4,0.3723835346149054,1.1414277910707546e-11,False
2018-08-24,asset_upper,标普500ETF,0.052250528542638,0.4,0.347749471457362,1.2102594743030775e-11,False
2018-08-24,asset_upper,欧洲ETF,0.050681420999409164,0.4,0.3493185790005909,1.2035430108435762e-11,False
2018-08-24,asset_upper,黄金ETF,0.09355344306656431,0.4,0.3064465569334357,1.3624480929944512e-11,False
2018-08-24,asset_upper,原油ETF,0.05876926194527888,0.4,0.34123073805472115,1.2296792581038627e-11,False
2018-08-24,turnover_upper,,0.004181212236030747,0.8,0.7958187877639693,1.6486821228038775e-10,False
2018-08-24,group_cash_lower,,0.0,0.17122860923078834,0.17122860923078834,2.3299179039589404e-11,False
2018-08-24,group_cash_upper,,0.17122860923078834,0.3,0.12877139076921165,2.7740143041419196e-11,False
2018-08-24,group_bond_lower,,0.0,0.2643856242024109,0.2643856242024109,1.5405345009341318e-11,False
2018-08-24,group_bond_upper,,0.2643856242024109,0.7,0.43561437579758905,9.950931958229843e-12,False
2018-08-24,group_defensive_lower,,0.0,0.027540333375609415,0.027540333375609415,1.3673366189270052e-10,False
2018-08-24,group_defensive_upper,,0.027540333375609415,0.25,0.2224596666243906,1.818924912562588e-11,False
2018-08-24,group_commodity_gold_lower,,0.0,0.1980628145924945,0.1980628145924945,1.9699985783195886e-11,False
2018-08-24,group_commodity_gold_upper,,0.1980628145924945,0.4,0.20193718540750552,2.0277059883436412e-11,False
2018-08-24,group_equity_lower,,0.0,0.338782618598697,0.338782618598697,1.1676762841754522e-11,False
2018-08-24,group_equity_upper,,0.338782618598697,0.7,0.36121738140130294,1.1739715034871739e-11,False
2018-08-31,asset_lower,5年国债ETF,0.0,0.157861797036428,0.157861797036428,3.942004486460006e-11,False
2018-08-31,asset_lower,10年国债ETF,0.0,0.10539178383415712,0.10539178383415712,5.80965673061549e-11,False
2018-08-31,asset_lower,日利ETF,0.0,0.17281170977036953,0.17281170977036953,3.707852384061664e-11,False
2018-08-31,asset_lower,沪深300ETF,0.0,0.024598281131259753,0.024598281131259753,2.4846727017880156e-10,False
2018-08-31,asset_lower,中证500ETF,0.0,0.016218422961352785,0.016218422961352785,4.3130732759795526e-10,False
2018-08-31,asset_lower,中证1000ETF,0.0,0.002647432308634617,0.002647432308634617,5.96370517699236e-09,False
2018-08-31,asset_lower,创业板ETF,0.0,0.012683691720891227,0.012683691720891227,5.965884820896873e-10,False
2018-08-31,asset_lower,红利ETF,0.0,0.02773093156672976,0.02773093156672976,2.1654352415102395e-10,False
