date,weight_可转债ETF,weight_5年国债ETF,weight_10年国债ETF,weight_信用债ETF,weight_日利ETF,weight_沪深300ETF,weight_中证500ETF,weight_中证1000ETF,weight_中证2000ETF,weight_创业板ETF,weight_红利ETF,weight_半导体ETF,weight_人工智能ETF,weight_新能源ETF,weight_科创50ETF,weight_证券ETF,weight_军工ETF,weight_消费ETF,weight_恒生ETF,weight_白银LOF,weight_纳指ETF,weight_标普500ETF,weight_日经225ETF,weight_欧洲ETF,weight_黄金ETF,weight_有色金属期货ETF,weight_能源化工期货ETF,weight_豆粕ETF,weight_煤炭ETF,weight_原油ETF
2018-01-02,0.0,0.15190135861723414,0.0990096397502114,0.0,0.1541550572470454,0.02894331335932172,0.0205579063876988,0.003543454214450868,0.0,0.014959798638564179,0.0308676036854893,0.0,0.0,0.0,0.0,0.01792811697183583,0.014279075111233521,0.057403565575380365,0.08510089727988779,0.04440014684060047,0.022582959888724143,0.05510137248100322,0.0,0.05313908198508682,0.09536121350854168,0.0,0.0,0.0,0.0,0.05076543845769042
2018-01-03,0.0,0.15145003150626885,0.09867909313624285,0.0,0.1535733673801218,0.029246278914833845,0.020745159053044582,0.0035672376894964122,0.0,0.015087392497380194,0.031184147872483556,0.0,0.0,0.0,0.0,0.01809651382604661,0.014337442623768872,0.05757969444071867,0.08619606986362732,0.0444226195726344,0.022666791776072018,0.05463537563833765,0.0,0.05282513719546267,0.09548755351284208,0.0,0.0,0.0,0.0,0.050220093500617735
2018-01-04,0.0,0.1509640611069807,0.09828290163295286,0.0,0.15304354682053536,0.029295730417733343,0.020803404997549648,0.0035843037031196567,0.0,0.015249631825319238,0.031219702629410637,0.0,0.0,0.0,0.0,0.018311189542975285,0.01442030953861835,0.05795805938381706,0.08609929137759778,0.04431424552867672,0.02260115213057432,0.05470586578152906,0.0,0.05295265715766325,0.09549233544872769,0.0,0.0,0.0,0.0,0.0507016109762191
2018-01-05,0.0,0.15059706400011227,0.09802707888427248,0.0,0.15281273359897873,0.029310531953968957,0.020829322915209548,0.0035749376012894894,0.0,0.015245804002752623,0.031147970413648116,0.0,0.0,0.0,0.0,0.018244723735824593,0.014365845477559659,0.05890281564417414,0.08635524524122117,0.04409481796545632,0.02270333865287967,0.054663029996122284,0.0,0.053222294589984585,0.09475491710054591,0.0,0.0,0.0,0.0,0.051147528225999425
2018-01-08,0.0,0.15050049437815524,0.09787334767433666,0.0,0.15275548413896917,0.029401685406984294,0.02085128182942413,0.003576614746997117,0.0,0.015261772552754904,0.0314403360216298,0.0,0.0,0.0,0.0,0.01828733786112275,0.014271602500727261,0.05893323794432851,0.08607918724863119,0.04411470136611158,0.022558014063060256,0.0546568391129477,0.0,0.053410304943013645,0.0949997952490699,0.0,0.0,0.0,0.0,0.05102796296173591
2018-01-09,0.0,0.15018448615868008,0.09752016635012682,0.0,0.1523729744156555,0.029442150951264536,0.02089093807379215,0.0035713058919536202,0.0,0.015265850493545181,0.03157220685232814,0.0,0.0,0.0,0.0,0.018628086492518597,0.01421672847165723,0.05950403095978474,0.08611537604135693,0.04404842072295507,0.02277090229266885,0.05494310053236128,0.0,0.053493438775121846,0.09481531942243138,0.0,0.0,0.0,0.0,0.05064451710179808
2018-01-10,0.0,0.14975356594641373,0.09735865931933325,0.0,0.15176894289761209,0.029589438015281185,0.020808601195010896,0.0035561384575711463,0.0,0.015201239685699619,0.03146580561781664,0.0,0.0,0.0,0.0,0.01842310418588519,0.014173222518636019,0.06067731383162857,0.08659515227696467,0.04391362399201574,0.022813363246525855,0.05477496396315226,0.0,0.05332973845272115,0.09473291372962216,0.0,0.0,0.0,0.0,0.05106421266810994
2018-01-11,0.0,0.14960575448356164,0.09715070307254531,0.0,0.15164078806654968,0.02968794856913922,0.020685370460214677,0.003535948912829325,0.0,0.015097953476404406,0.03153479293804364,0.0,0.0,0.0,0.0,0.018350822034303466,0.013993674609828425,0.06117800898492069,0.08715252777581232,0.043564874108470326,0.022936562034876727,0.05489052330717315,0.0,0.05332598755561427,0.0944041623600236,0.0,0.0,0.0,0.0,0.051263597249689236
2018-01-12,0.0,0.1496989803702394,0.09703826736679917,0.0,0.151870994182568,0.029691100834958302,0.02076588696405147,0.0035625220860313455,0.0,0.01522830492476678,0.031504346074917415,0.0,0.0,0.0,0.0,0.018304648001768533,0.014115025574317533,0.06090739889051582,0.08696608210877167,0.04378556808538916,0.022971384321180975,0.054973852813446564,0.0,0.053046388803604926,0.0947207052073554,0.0,0.0,0.0,0.0,0.05084854338931751
2018-01-15,0.0,0.14924252926218073,0.09667055512568788,0.0,0.15132516524659015,0.02973470833739741,0.02058048928461278,0.0035316526046234634,0.0,0.015025902836923588,0.0314588043974177,0.0,0.0,0.0,0.0,0.01817755324442929,0.013893478841629557,0.06144045578385023,0.08694251711094964,0.0437164691530895,0.022945163981775357,0.05535309367602003,0.0,0.05292813443666506,0.0957296099825569,0.0,0.0,0.0,0.0,0.05130371669360078
